Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
26,Entry short,2016-01-05,CB V2,169.78,527,89474.06,2675.34,2.99,17.63,2684.02,3.00,-240.83,-0.27,-6999.46,-7.00,2
27,Exit long,2016-02-03,1 ATR stop,159.04,569,92360.08,-1884.61,-2.04,18.29,969.44,1.05,-1875.56,-2.03,-8884.07,-8.88,2
27,Entry long,2016-02-01,CB V2,162.32,569,92360.08,-1884.61,-2.04,18.29,969.44,1.05,-1875.56,-2.03,-8884.07,-8.88,2
28,Exit short,2016-02-09,Margin call,157.61,60,9274.2,-184.27,-1.99,1.87,6.27,0.07,-183.33,-1.98,-9076.41,-9.08,0
28,Entry short,2016-02-09,CB V2,154.57,60,9274.2,-184.27,-1.99,1.87,6.27,0.07,-183.33,-1.98,-9076.41,-9.08,0
29,Exit short,2016-02-10,1 ATR stop,157.91,522,80685.54,-1759.79,-2.18,16.31,54.57,0.07,-1751.55,-2.17,-10828.13,-10.83,1
29,Entry short,2016-02-09,CB V2,154.57,522,80685.54,-1759.79,-2.18,16.31,54.57,0.07,-1751.55,-2.17,-10828.13,-10.83,1
30,Exit long,2016-02-24,1 ATR stop,160.62,542,88649.52,-1611.05,-1.82,17.57,132.06,0.15,-1602.34,-1.81,-12439.18,-12.44,1
30,Entry long,2016-02-23,CB V2,163.56,542,88649.52,-1611.05,-1.82,17.57,132.06,0.15,-1602.34,-1.81,-12439.18,-12.44,1
31,Exit long,2016-04-13,2R target,175.87,510,87388.5,2287.49,2.62,17.71,2296.46,2.63,-212.74,-0.24,-10151.69,-10.15,18
31,Entry long,2016-03-17,CB V2,171.35,510,87388.5,2287.49,2.62,17.71,2296.46,2.63,-212.74,-0.24,-10151.69,-10.15,18
32,Exit long,2016-04-29,1 ATR stop,174.42,509,89751.97,-990.04,-1.10,17.85,1212.62,1.35,-981.17,-1.09,-11141.73,-11.14,11
32,Entry long,2016-04-14,CB V2,176.33,509,89751.97,-990.04,-1.10,17.85,1212.62,1.35,-981.17,-1.09,-11141.73,-11.14,11
33,Exit long,2016-05-04,1 ATR stop,173.38,504,88210.08,-844.12,-0.96,17.56,102.06,0.12,-835.38,-0.95,-11985.85,-11.99,1
33,Entry long,2016-05-03,CB V2,175.02,504,88210.08,-844.12,-0.96,17.56,102.06,0.12,-835.38,-0.95,-11985.85,-11.99,1
34,Exit long,2016-05-12,1 ATR stop,174.56,498,87742.62,-829.21,-0.94,17.47,255.17,0.29,-820.51,-0.94,-12815.06,-12.82,1
34,Entry long,2016-05-11,CB V2,176.19,498,87742.62,-829.21,-0.94,17.47,255.17,0.29,-820.51,-0.94,-12815.06,-12.82,1
35,Exit long,2016-06-14,1 ATR stop,175.73,491,87147.59,-881.5,-1.01,17.34,1267.89,1.45,-872.87,-1.00,-13696.56,-13.70,12
35,Entry long,2016-05-26,CB V2,177.49,491,87147.59,-881.5,-1.01,17.34,1267.89,1.45,-872.87,-1.00,-13696.56,-13.70,12
36,Exit long,2016-07-12,2R target,182.74,482,85796,2267.29,2.64,17.39,2276.1,2.65,-789.42,-0.92,-11429.27,-11.43,5
36,Entry long,2016-07-05,CB V2,178,482,85796,2267.29,2.64,17.39,2276.1,2.65,-789.42,-0.92,-11429.27,-11.43,5
37,Exit long,2016-08-02,1 ATR stop,183.2,478,88358.3,-806.29,-0.91,17.59,254.06,0.29,-797.54,-0.90,-12235.56,-12.24,6
37,Entry long,2016-07-25,CB V2,184.85,478,88358.3,-806.29,-0.91,17.59,254.06,0.29,-797.54,-0.90,-12235.56,-12.24,6
38,Exit short,2016-08-03,Margin call,184.21,8,1468.32,-5.65,-0.39,0.29,2.17,0.15,-5.51,-0.38,-12249.82,-12.25,0
38,Entry short,2016-08-03,CB V2,183.54,8,1468.32,-5.65,-0.39,0.29,2.17,0.15,-5.51,-0.38,-12249.82,-12.25,0
39,Exit short,2016-08-05,1 ATR stop,185.06,469,86080.26,-730.17,-0.85,17.29,479.15,0.56,-721.49,-0.84,-12971.38,-12.97,2
39,Entry short,2016-08-03,CB V2,183.54,469,86080.26,-730.17,-0.85,17.29,479.15,0.56,-721.49,-0.84,-12971.38,-12.97,2
40,Exit long,2016-08-26,1 ATR stop,184.57,467,86838.65,-661.76,-0.76,17.3,509.69,0.59,-653.14,-0.75,-13633.15,-13.63,10
40,Entry long,2016-08-12,CB V2,185.95,467,86838.65,-661.76,-0.76,17.3,509.69,0.59,-653.14,-0.75,-13633.15,-13.63,10
41,Exit long,2016-09-09,1 ATR stop,184.81,462,86126.04,-760.97,-0.88,17.15,134.61,0.16,-752.43,-0.87,-14394.12,-14.39,2
41,Entry long,2016-09-07,CB V2,186.42,462,86126.04,-760.97,-0.88,17.15,134.61,0.16,-752.43,-0.87,-14394.12,-14.39,2
42,Exit long,2016-09-26,1 ATR stop,183.84,460,85353,-803.59,-0.94,16.99,46.66,0.05,-795.14,-0.93,-15197.71,-15.20,1
42,Entry long,2016-09-23,CB V2,185.55,460,85353,-803.59,-0.94,16.99,46.66,0.05,-795.14,-0.93,-15197.71,-15.20,1
43,Exit long,2016-09-29,1 ATR stop,183.58,457,84668.39,-789.19,-0.93,16.86,174.33,0.21,-780.8,-0.92,-15986.9,-15.99,0
43,Entry long,2016-09-29,CB V2,185.27,457,84668.39,-789.19,-0.93,16.86,174.33,0.21,-780.8,-0.92,-15986.9,-15.99,0
44,Exit long,2016-10-11,1 ATR stop,182.99,453,83641.92,-764.1,-0.91,16.65,18.82,0.02,-755.81,-0.90,-16751,-16.75,0
44,Entry long,2016-10-11,CB V2,184.64,453,83641.92,-764.1,-0.91,16.65,18.82,0.02,-755.81,-0.90,-16751,-16.75,0
45,Exit short,2016-10-12,Margin call,183.49,8,1462.8,-5.41,-0.37,0.29,3.77,0.26,-5.27,-0.36,-16764.59,-16.76,0
45,Entry short,2016-10-12,CB V2,182.85,8,1462.8,-5.41,-0.37,0.29,3.77,0.26,-5.27,-0.36,-16764.59,-16.76,0
46,Exit short,2016-11-02,2R target,179.37,447,81733.95,1539.37,1.88,16.19,1547.39,1.89,-674.2,-0.82,-15217.04,-15.22,15
46,Entry short,2016-10-12,CB V2,182.85,447,81733.95,1539.37,1.88,16.19,1547.39,1.89,-674.2,-0.82,-15217.04,-15.22,15
47,Exit long,2016-12-07,2R target,190.19,454,84757.26,1571.89,1.85,17.11,1580.52,1.86,-67.5,-0.08,-13645.15,-13.65,13
47,Entry long,2016-11-17,CB V2,186.69,454,84757.26,1571.89,1.85,17.11,1580.52,1.86,-67.5,-0.08,-13645.15,-13.65,13
48,Exit long,2016-12-13,2R target,195.15,449,86329.23,1275.72,1.48,17.4,1284.49,1.49,-134.35,-0.16,-12369.43,-12.37,3
48,Entry long,2016-12-08,CB V2,192.27,449,86329.23,1275.72,1.48,17.4,1284.49,1.49,-134.35,-0.16,-12369.43,-12.37,3
49,Exit long,2016-12-28,1 ATR stop,193.45,449,87487.65,-646.03,-0.74,17.43,170.85,0.20,-637.35,-0.73,-13015.46,-13.02,4
49,Entry long,2016-12-21,CB V2,194.85,449,87487.65,-646.03,-0.74,17.43,170.85,0.20,-637.35,-0.73,-13015.46,-13.02,4
50,Exit long,2017-01-25,2R target,197.52,445,86712.7,1166.24,1.34,17.46,1175.03,1.35,-515.97,-0.59,-11849.23,-11.85,13
50,Entry long,2017-01-05,CB V2,194.86,445,86712.7,1166.24,1.34,17.46,1175.03,1.35,-515.97,-0.59,-11849.23,-11.85,13
51,Exit long,2017-03-01,2R target,205.72,432,87808.32,1045.05,1.19,17.67,1053.94,1.20,-237.74,-0.27,-10804.17,-10.80,5
51,Entry long,2017-02-22,CB V2,203.26,432,87808.32,1045.05,1.19,17.67,1053.94,1.20,-237.74,-0.27,-10804.17,-10.80,5
52,Exit long,2017-03-14,1 ATR stop,203.41,435,89018.4,-552.8,-0.62,17.75,78.1,0.09,-543.95,-0.61,-11356.97,-11.36,1
52,Entry long,2017-03-13,CB V2,204.64,435,89018.4,-552.8,-0.62,17.75,78.1,0.09,-543.95,-0.61,-11356.97,-11.36,1
53,Exit long,2017-03-27,1 ATR stop,200.59,437,88448.8,-808.58,-0.91,17.61,493.71,0.56,-799.81,-0.90,-12165.55,-12.17,2
53,Entry long,2017-03-23,CB V2,202.4,437,88448.8,-808.58,-0.91,17.61,493.71,0.56,-799.81,-0.90,-12165.55,-12.17,2
54,Exit long,2017-04-13,1 ATR stop,201.74,431,87600.75,-668.27,-0.76,17.46,883.41,1.01,-659.57,-0.75,-12833.82,-12.83,11
54,Entry long,2017-03-29,CB V2,203.25,431,87600.75,-668.27,-0.76,17.46,883.41,1.01,-659.57,-0.75,-12833.82,-12.83,11
55,Exit long,2017-05-17,1 ATR stop,204.75,422,87058.6,-671.45,-0.77,17.35,776.21,0.89,-662.81,-0.76,-13505.27,-13.51,15
55,Entry long,2017-04-26,CB V2,206.3,422,87058.6,-671.45,-0.77,17.35,776.21,0.89,-662.81,-0.76,-13505.27,-13.51,15
56,Exit long,2017-06-09,2R target,211.5,413,86283.96,1048.18,1.21,17.36,1056.91,1.22,-334.9,-0.39,-12457.09,-12.46,9
56,Entry long,2017-05-26,CB V2,208.92,413,86283.96,1048.18,1.21,17.36,1056.91,1.22,-334.9,-0.39,-12457.09,-12.46,9
57,Exit long,2017-06-21,1 ATR stop,211.02,411,87251.19,-539.37,-0.62,17.4,0,0.00,-530.7,-0.61,-12996.46,-13.00,1
57,Entry long,2017-06-20,CB V2,212.29,411,87251.19,-539.37,-0.62,17.4,0,0.00,-530.7,-0.61,-12996.46,-13.00,1
58,Exit long,2017-07-20,2R target,214.97,410,86956.9,1163.29,1.34,17.51,1172.1,1.35,-103,-0.12,-11833.17,-11.83,5
58,Entry long,2017-07-13,CB V2,212.09,410,86956.9,1163.29,1.34,17.51,1172.1,1.35,-103,-0.12,-11833.17,-11.83,5
59,Exit long,2017-08-30,2R target,214.02,414,87461.64,1125.03,1.29,17.61,1133.89,1.30,-58.43,-0.07,-10708.13,-10.71,1
59,Entry long,2017-08-29,CB V2,211.26,414,87461.64,1125.03,1.29,17.61,1133.89,1.30,-58.43,-0.07,-10708.13,-10.71,1
60,Exit long,2017-09-05,1 ATR stop,213.52,414,88972.74,-593.2,-0.67,17.74,82.18,0.09,-584.36,-0.66,-11301.33,-11.30,0
60,Entry long,2017-09-05,CB V2,214.91,414,88972.74,-593.2,-0.67,17.74,82.18,0.09,-584.36,-0.66,-11301.33,-11.30,0
61,Exit long,2017-09-12,2R target,217.04,413,88497.64,1122.07,1.27,17.81,1131.03,1.28,-95.58,-0.11,-10179.26,-10.18,2
61,Entry long,2017-09-08,CB V2,214.28,413,88497.64,1122.07,1.27,17.81,1131.03,1.28,-95.58,-0.11,-10179.26,-10.18,2
62,Exit long,2017-10-13,Margin call,222.84,1,222.86,-0.06,-0.03,0.04,0,0.00,-0.04,-0.02,-10188.29,-10.19,0
62,Entry long,2017-10-13,CB V2,222.86,1,222.86,-0.06,-0.03,0.04,0,0.00,-0.04,-0.02,-10188.29,-10.19,0
63,Exit long,2017-10-23,2R target,224.89,402,89589.72,798.06,0.89,18,807.1,0.90,-290.36,-0.32,-9381.27,-9.38,6
63,Entry long,2017-10-13,CB V2,222.86,402,89589.72,798.06,0.89,18,807.1,0.90,-290.36,-0.32,-9381.27,-9.38,6
64,Exit long,2017-11-15,1 ATR stop,223.48,402,90265.08,-444.13,-0.49,18.01,790.95,0.88,-435.15,-0.48,-9825.4,-9.83,12
64,Entry long,2017-10-30,CB V2,224.54,402,90265.08,-444.13,-0.49,18.01,790.95,0.88,-435.15,-0.48,-9825.4,-9.83,12
65,Exit long,2017-11-28,2R target,229.54,397,90158.7,950.55,1.05,18.13,959.66,1.06,-159.88,-0.18,-8874.85,-8.87,3
65,Entry long,2017-11-22,CB V2,227.1,397,90158.7,950.55,1.05,18.13,959.66,1.06,-159.88,-0.18,-8874.85,-8.87,3
66,Exit long,2017-11-30,2R target,232.1,396,90977.04,916.27,1.01,18.29,925.46,1.02,-298.18,-0.33,-7958.58,-7.96,1
66,Entry long,2017-11-29,CB V2,229.74,396,90977.04,916.27,1.01,18.29,925.46,1.02,-298.18,-0.33,-7958.58,-7.96,1
67,Exit long,2017-12-18,2R target,235.37,396,91864.08,1323.93,1.44,18.51,1333.25,1.45,-48.79,-0.05,-6634.64,-6.63,5
67,Entry long,2017-12-11,CB V2,231.98,396,91864.08,1323.93,1.44,18.51,1333.25,1.45,-48.79,-0.05,-6634.64,-6.63,5
68,Exit long,2018-02-28,1 ATR stop,240.33,382,93269.12,-1481.57,-1.59,18.51,258.07,0.28,-1472.39,-1.58,-8116.21,-8.12,1
68,Entry long,2018-02-27,CB V2,244.16,382,93269.12,-1481.57,-1.59,18.51,258.07,0.28,-1472.39,-1.58,-8116.21,-8.12,1
69,Exit long,2018-04-02,1 ATR stop,227.34,396,91646.28,-1637.81,-1.79,18.17,188.84,0.21,-1628.8,-1.78,-9754.02,-9.75,0
69,Entry long,2018-04-02,CB V2,231.43,396,91646.28,-1637.81,-1.79,18.17,188.84,0.21,-1628.8,-1.78,-9754.02,-9.75,0
70,Exit long,2018-04-20,1 ATR stop,234.61,378,90190.8,-1526.11,-1.69,17.89,191.32,0.21,-1517.24,-1.68,-11280.13,-11.28,2
70,Entry long,2018-04-18,CB V2,238.6,378,90190.8,-1526.11,-1.69,17.89,191.32,0.21,-1517.24,-1.68,-11280.13,-11.28,2
71,Exit long,2018-05-22,2R target,241.61,377,88561.07,2507.94,2.83,17.96,2517.04,2.84,-461.26,-0.52,-8772.19,-8.77,10
71,Entry long,2018-05-08,CB V2,234.91,377,88561.07,2507.94,2.83,17.96,2517.04,2.84,-461.26,-0.52,-8772.19,-8.77,10
72,Exit long,2018-06-25,1 ATR stop,239.97,376,91157.44,-946.86,-1.04,18.14,1457.28,1.60,-937.84,-1.03,-9719.05,-9.72,14
72,Entry long,2018-06-05,CB V2,242.44,376,91157.44,-946.86,-1.04,18.14,1457.28,1.60,-937.84,-1.03,-9719.05,-9.72,14
73,Exit long,2018-07-25,2R target,251.15,366,90222.66,1680.03,1.86,18.21,1689.22,1.87,-627.56,-0.70,-8039.02,-8.04,11
73,Entry long,2018-07-10,CB V2,246.51,366,90222.66,1680.03,1.86,18.21,1689.22,1.87,-627.56,-0.70,-8039.02,-8.04,11
74,Exit long,2018-07-27,1 ATR stop,248.84,365,91523.75,-715.38,-0.78,18.24,279.2,0.31,-706.3,-0.77,-8754.41,-8.75,1
74,Entry long,2018-07-26,CB V2,250.75,365,91523.75,-715.38,-0.78,18.24,279.2,0.31,-706.3,-0.77,-8754.41,-8.75,1
75,Exit long,2018-08-01,Margin call,249.28,1,249.3,-0.07,-0.03,0.05,0,0.00,-0.04,-0.02,-8763.58,-8.76,0
75,Entry long,2018-08-01,CB V2,249.3,1,249.3,-0.07,-0.03,0.05,0,0.00,-0.04,-0.02,-8763.58,-8.76,0
76,Exit long,2018-08-02,1 ATR stop,247.35,365,90994.5,-729.88,-0.80,18.13,169.75,0.19,-720.85,-0.79,-9484.35,-9.48,1
76,Entry long,2018-08-01,CB V2,249.3,365,90994.5,-729.88,-0.80,18.13,169.75,0.19,-720.85,-0.79,-9484.35,-9.48,1
77,Exit long,2018-08-15,1 ATR stop,248.15,361,90304.15,-739.99,-0.82,17.99,1102.85,1.22,-731.03,-0.81,-10224.34,-10.22,8
77,Entry long,2018-08-03,CB V2,250.15,361,90304.15,-739.99,-0.82,17.99,1102.85,1.22,-731.03,-0.81,-10224.34,-10.22,8
78,Exit long,2018-08-28,2R target,257.02,355,89761.75,1462.25,1.63,18.1,1471.37,1.64,-175.83,-0.20,-8762.09,-8.76,6
78,Entry long,2018-08-20,CB V2,252.85,355,89761.75,1462.25,1.63,18.1,1471.37,1.64,-175.83,-0.20,-8762.09,-8.76,6
79,Exit long,2018-09-04,1 ATR stop,255.87,353,90932.8,-628.82,-0.69,18.13,117.99,0.13,-619.78,-0.68,-9390.91,-9.39,2
79,Entry long,2018-08-30,CB V2,257.6,353,90932.8,-628.82,-0.69,18.13,117.99,0.13,-619.78,-0.68,-9390.91,-9.39,2
80,Exit long,2018-09-12,Margin call,255.92,1,255.94,-0.07,-0.03,0.05,0,0.00,-0.05,-0.02,-9400.02,-9.40,0
80,Entry long,2018-09-12,CB V2,255.94,1,255.94,-0.07,-0.03,0.05,0,0.00,-0.05,-0.02,-9400.02,-9.40,0
81,Exit long,2018-09-20,2R target,259.38,353,90346.82,1196.13,1.32,18.19,1205.29,1.33,-273.78,-0.30,-8194.85,-8.19,6
81,Entry long,2018-09-12,CB V2,255.94,353,90346.82,1196.13,1.32,18.19,1205.29,1.33,-273.78,-0.30,-8194.85,-8.19,6
82,Exit long,2018-10-18,1 ATR stop,246.37,368,91790.24,-1144.33,-1.25,18.25,218.98,0.24,-1135.26,-1.24,-9339.18,-9.34,1
82,Entry long,2018-10-17,CB V2,249.43,368,91790.24,-1144.33,-1.25,18.25,218.98,0.24,-1135.26,-1.24,-9339.18,-9.34,1
83,Exit long,2018-11-29,2R target,244.97,381,90255.09,3060.12,3.39,18.36,3069.45,3.40,-245.25,-0.27,-6279.06,-6.28,2
83,Entry long,2018-11-27,CB V2,236.89,381,90255.09,3060.12,3.39,18.36,3069.45,3.40,-245.25,-0.27,-6279.06,-6.28,2
84,Exit long,2018-12-04,1 ATR stop,243.71,377,93341.43,-1481.28,-1.59,18.52,145.24,0.16,-1472.09,-1.58,-7760.34,-7.76,0
84,Entry long,2018-12-04,CB V2,247.59,377,93341.43,-1481.28,-1.59,18.52,145.24,0.16,-1472.09,-1.58,-7760.34,-7.76,0
85,Exit long,2019-01-09,2R target,231.28,412,90664.72,4604.05,5.08,18.6,4613.57,5.09,-866.03,-0.96,-3156.29,-3.16,5
85,Entry long,2019-01-02,CB V2,220.06,412,90664.72,4604.05,5.08,18.6,4613.57,5.09,-866.03,-0.96,-3156.29,-3.16,5
86,Exit long,2019-01-30,2R target,239.65,419,96055.75,4337.95,4.52,19.65,4347.99,4.53,-298.72,-0.31,1181.66,1.18,13
86,Entry long,2019-01-10,CB V2,229.25,419,96055.75,4337.95,4.52,19.65,4347.99,4.53,-298.72,-0.31,1181.66,1.18,13
87,Exit long,2019-02-07,1 ATR stop,240.65,414,101032.56,-1423.53,-1.41,20.07,188.62,0.19,-1413.56,-1.40,-241.87,-0.24,1
87,Entry long,2019-02-06,CB V2,244.04,414,101032.56,-1423.53,-1.41,20.07,188.62,0.19,-1413.56,-1.40,-241.87,-0.24,1
88,Exit long,2019-03-08,1 ATR stop,244.16,401,99183.34,-1294.89,-1.31,19.71,1918.89,1.93,-1285.1,-1.30,-1536.76,-1.54,13
88,Entry long,2019-02-19,CB V2,247.34,401,99183.34,-1294.89,-1.31,19.71,1918.89,1.93,-1285.1,-1.30,-1536.76,-1.54,13
89,Exit long,2019-04-01,2R target,256.58,391,98422.52,1880.39,1.91,19.87,1890.42,1.92,-893.5,-0.91,343.63,0.34,12
89,Entry long,2019-03-14,CB V2,251.72,391,98422.52,1880.39,1.91,19.87,1890.42,1.92,-893.5,-0.91,343.63,0.34,12
90,Exit long,2019-04-23,2R target,262.26,390,100237.8,2023.35,2.02,20.25,2033.58,2.03,-345.42,-0.34,2366.98,2.37,14
90,Entry long,2019-04-02,CB V2,257.02,390,100237.8,2023.35,2.02,20.25,2033.58,2.03,-345.42,-0.34,2366.98,2.37,14
91,Exit long,2019-05-02,1 ATR stop,261.16,388,102078.92,-769.18,-0.75,20.34,738.63,0.72,-759.05,-0.74,1597.8,1.60,6
91,Entry long,2019-04-24,CB V2,263.09,388,102078.92,-769.18,-0.75,20.34,738.63,0.72,-759.05,-0.74,1597.8,1.60,6
