Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
31,Entry long,2016-02-23,CB V1,163.56,498,81452.88,-1480.26,-1.82,16.14,121.33,0.15,-1472.27,-1.81,-19617.71,-19.62,1
32,Exit long,2016-03-18,2R target,173.1,479,80280.4,2618.18,3.26,16.32,2626.47,3.27,-582.83,-0.73,-16999.53,-17.00,11
32,Entry long,2016-03-03,CB V1,167.6,479,80280.4,2618.18,3.26,16.32,2626.47,3.27,-582.83,-0.73,-16999.53,-17.00,11
33,Exit long,2016-04-18,2R target,177.26,479,82838.26,2052.51,2.48,16.77,2061,2.49,-961.49,-1.16,-14947.02,-14.95,19
33,Entry long,2016-03-21,CB V1,172.94,479,82838.26,2052.51,2.48,16.77,2061,2.49,-961.49,-1.16,-14947.02,-14.95,19
34,Exit long,2016-05-04,1 ATR stop,173.38,482,84359.64,-807.27,-0.96,16.79,97.6,0.12,-798.92,-0.95,-15754.3,-15.75,1
34,Entry long,2016-05-03,CB V1,175.02,482,84359.64,-807.27,-0.96,16.79,97.6,0.12,-798.92,-0.95,-15754.3,-15.75,1
35,Exit long,2016-05-12,1 ATR stop,174.56,476,83866.44,-792.58,-0.94,16.7,243.89,0.29,-784.27,-0.94,-16546.87,-16.55,1
35,Entry long,2016-05-11,CB V1,176.19,476,83866.44,-792.58,-0.94,16.7,243.89,0.29,-784.27,-0.94,-16546.87,-16.55,1
36,Exit long,2016-06-14,1 ATR stop,175.73,470,83420.3,-843.8,-1.01,16.6,1213.66,1.45,-835.54,-1.00,-17390.67,-17.39,12
36,Entry long,2016-05-26,CB V1,177.49,470,83420.3,-843.8,-1.01,16.6,1213.66,1.45,-835.54,-1.00,-17390.67,-17.39,12
37,Exit long,2016-07-12,2R target,182.9,462,82393.08,2090.03,2.54,16.69,2098.48,2.55,-913.76,-1.11,-15300.64,-15.30,6
37,Entry long,2016-07-01,CB V1,178.34,462,82393.08,2090.03,2.54,16.69,2098.48,2.55,-913.76,-1.11,-15300.64,-15.30,6
38,Exit long,2016-08-02,1 ATR stop,183.2,457,84476.45,-770.87,-0.91,16.82,242.9,0.29,-762.5,-0.90,-16071.51,-16.07,6
38,Entry long,2016-07-25,CB V1,184.85,457,84476.45,-770.87,-0.91,16.82,242.9,0.29,-762.5,-0.90,-16071.51,-16.07,6
39,Exit short,2016-08-03,Margin call,184.21,12,2202.48,-8.48,-0.39,0.44,3.26,0.15,-8.26,-0.38,-16088.16,-16.09,0
39,Entry short,2016-08-03,CB V1,183.54,12,2202.48,-8.48,-0.39,0.44,3.26,0.15,-8.26,-0.38,-16088.16,-16.09,0
40,Exit short,2016-08-05,1 ATR stop,185.06,445,81675.3,-692.8,-0.85,16.4,454.63,0.56,-684.57,-0.84,-16772.8,-16.77,2
40,Entry short,2016-08-03,CB V1,183.54,445,81675.3,-692.8,-0.85,16.4,454.63,0.56,-684.57,-0.84,-16772.8,-16.77,2
41,Exit long,2016-08-26,1 ATR stop,184.52,447,83164.35,-700.47,-0.84,16.56,443.15,0.53,-692.23,-0.83,-17473.27,-17.47,14
41,Entry long,2016-08-08,CB V1,186.05,447,83164.35,-700.47,-0.84,16.56,443.15,0.53,-692.23,-0.83,-17473.27,-17.47,14
42,Exit long,2016-09-09,1 ATR stop,184.81,442,82397.64,-728.03,-0.88,16.41,128.78,0.16,-719.86,-0.87,-18201.3,-18.20,2
42,Entry long,2016-09-07,CB V1,186.42,442,82397.64,-728.03,-0.88,16.41,128.78,0.16,-719.86,-0.87,-18201.3,-18.20,2
43,Exit long,2016-09-26,1 ATR stop,183.84,439,81456.45,-766.91,-0.94,16.22,44.53,0.05,-758.84,-0.93,-18968.21,-18.97,1
43,Entry long,2016-09-23,CB V1,185.55,439,81456.45,-766.91,-0.94,16.22,44.53,0.05,-758.84,-0.93,-18968.21,-18.97,1
44,Exit long,2016-09-29,1 ATR stop,183.58,436,80777.72,-752.92,-0.93,16.08,166.32,0.21,-744.92,-0.92,-19721.13,-19.72,0
44,Entry long,2016-09-29,CB V1,185.27,436,80777.72,-752.92,-0.93,16.08,166.32,0.21,-744.92,-0.92,-19721.13,-19.72,0
45,Exit long,2016-10-11,1 ATR stop,182.99,433,79949.12,-730.37,-0.91,15.92,17.99,0.02,-722.44,-0.90,-20451.5,-20.45,0
45,Entry long,2016-10-11,CB V1,184.64,433,79949.12,-730.37,-0.91,15.92,17.99,0.02,-722.44,-0.90,-20451.5,-20.45,0
46,Exit short,2016-10-12,Margin call,182.87,1,182.85,-0.06,-0.03,0.04,0,0.00,-0.04,-0.02,-20459.49,-20.46,0
46,Entry short,2016-10-12,CB V1,182.85,1,182.85,-0.06,-0.03,0.04,0,0.00,-0.04,-0.02,-20459.49,-20.46,0
47,Exit short,2016-10-12,Margin call,183.49,4,731.4,-2.71,-0.37,0.15,1.89,0.26,-2.63,-0.36,-20462.12,-20.46,0
47,Entry short,2016-10-12,CB V1,182.85,4,731.4,-2.71,-0.37,0.15,1.89,0.26,-2.63,-0.36,-20462.12,-20.46,0
48,Exit short,2016-10-24,Margin call,184.07,1,182.85,-1.26,-0.69,0.04,2.01,1.10,-1.24,-0.68,-20463.36,-20.46,8
48,Entry short,2016-10-12,CB V1,182.85,1,182.85,-1.26,-0.69,0.04,2.01,1.10,-1.24,-0.68,-20463.36,-20.46,8
49,Exit short,2016-10-24,Margin call,184.35,4,731.4,-6.15,-0.84,0.15,8.05,1.10,-6.07,-0.83,-20469.44,-20.47,8
49,Entry short,2016-10-12,CB V1,182.85,4,731.4,-6.15,-0.84,0.15,8.05,1.10,-6.07,-0.83,-20469.44,-20.47,8
50,Exit short,2016-11-02,2R target,179.37,425,77711.25,1463.61,1.88,15.39,1471.23,1.89,-645.27,-0.83,-18998.06,-19.00,15
50,Entry short,2016-10-12,CB V1,182.85,425,77711.25,1463.61,1.88,15.39,1471.23,1.89,-645.27,-0.83,-18998.06,-19.00,15
51,Exit long,2016-12-07,2R target,190.96,431,80838.36,1449.09,1.79,16.31,1457.32,1.80,-301.16,-0.37,-17548.97,-17.55,12
51,Entry long,2016-11-18,CB V1,187.56,431,80838.36,1449.09,1.79,16.31,1457.32,1.80,-301.16,-0.37,-17548.97,-17.55,12
52,Exit long,2016-12-13,2R target,195.15,428,82291.56,1216.06,1.48,16.58,1224.41,1.49,-128.07,-0.16,-16332.91,-16.33,3
52,Entry long,2016-12-08,CB V1,192.27,428,82291.56,1216.06,1.48,16.58,1224.41,1.49,-128.07,-0.16,-16332.91,-16.33,3
53,Exit long,2016-12-28,1 ATR stop,193.45,429,83590.65,-617.26,-0.74,16.66,163.24,0.20,-608.96,-0.73,-16950.17,-16.95,4
53,Entry long,2016-12-21,CB V1,194.85,429,83590.65,-617.26,-0.74,16.66,163.24,0.20,-608.96,-0.73,-16950.17,-16.95,4
54,Exit long,2017-01-25,2R target,197.52,425,82815.5,1113.82,1.34,16.68,1122.22,1.35,-492.78,-0.59,-15836.35,-15.84,13
54,Entry long,2017-01-05,CB V1,194.86,425,82815.5,1113.82,1.34,16.68,1122.22,1.35,-492.78,-0.59,-15836.35,-15.84,13
55,Exit long,2017-03-01,2R target,205.72,413,83946.38,999.09,1.19,16.89,1007.59,1.20,-227.28,-0.27,-14837.26,-14.84,5
55,Entry long,2017-02-22,CB V1,203.26,413,83946.38,999.09,1.19,16.89,1007.59,1.20,-227.28,-0.27,-14837.26,-14.84,5
56,Exit long,2017-03-14,1 ATR stop,203.41,415,84925.6,-527.38,-0.62,16.93,74.51,0.09,-518.94,-0.61,-15364.64,-15.36,1
56,Entry long,2017-03-13,CB V1,204.64,415,84925.6,-527.38,-0.62,16.93,74.51,0.09,-518.94,-0.61,-15364.64,-15.36,1
57,Exit long,2017-03-27,1 ATR stop,200.59,417,84400.8,-771.57,-0.91,16.8,471.11,0.56,-763.21,-0.90,-16136.22,-16.14,2
57,Entry long,2017-03-23,CB V1,202.4,417,84400.8,-771.57,-0.91,16.8,471.11,0.56,-763.21,-0.90,-16136.22,-16.14,2
58,Exit long,2017-04-13,1 ATR stop,201.74,411,83535.75,-637.26,-0.76,16.65,842.42,1.01,-628.96,-0.75,-16773.47,-16.77,11
58,Entry long,2017-03-29,CB V1,203.25,411,83535.75,-637.26,-0.76,16.65,842.42,1.01,-628.96,-0.75,-16773.47,-16.77,11
59,Exit long,2017-04-24,2R target,205.14,410,82885.6,1205.1,1.45,16.7,1213.51,1.46,-241.99,-0.29,-15568.37,-15.57,4
59,Entry long,2017-04-18,CB V1,202.16,410,82885.6,1205.1,1.45,16.7,1213.51,1.46,-241.99,-0.29,-15568.37,-15.57,4
60,Exit long,2017-05-17,1 ATR stop,204.75,409,84376.7,-650.76,-0.77,16.81,752.3,0.89,-642.39,-0.76,-16219.13,-16.22,15
60,Entry long,2017-04-26,CB V1,206.3,409,84376.7,-650.76,-0.77,16.81,752.3,0.89,-642.39,-0.76,-16219.13,-16.22,15
61,Exit long,2017-06-09,2R target,211.5,400,83568,1015.18,1.21,16.82,1023.64,1.22,-324.36,-0.39,-15203.95,-15.20,9
61,Entry long,2017-05-26,CB V1,208.92,400,83568,1015.18,1.21,16.82,1023.64,1.22,-324.36,-0.39,-15203.95,-15.20,9
62,Exit long,2017-06-21,1 ATR stop,211.02,398,84491.42,-522.31,-0.62,16.85,0,0.00,-513.91,-0.61,-15726.26,-15.73,1
62,Entry long,2017-06-20,CB V1,212.29,398,84491.42,-522.31,-0.62,16.85,0,0.00,-513.91,-0.61,-15726.26,-15.73,1
63,Exit long,2017-07-20,2R target,214.97,397,84199.73,1126.41,1.34,16.95,1134.94,1.35,-99.73,-0.12,-14599.85,-14.60,5
63,Entry long,2017-07-13,CB V1,212.09,397,84199.73,1126.41,1.34,16.95,1134.94,1.35,-99.73,-0.12,-14599.85,-14.60,5
64,Exit long,2017-08-09,1 ATR stop,213.98,397,85390.73,-457.7,-0.54,17.03,483.74,0.57,-449.21,-0.53,-15057.56,-15.06,5
64,Entry long,2017-08-02,CB V1,215.09,397,85390.73,-457.7,-0.54,17.03,483.74,0.57,-449.21,-0.53,-15057.56,-15.06,5
65,Exit long,2017-08-31,2R target,215.26,398,84519.28,1137.18,1.35,17.02,1145.75,1.36,-494.01,-0.58,-13920.38,-13.92,6
65,Entry long,2017-08-23,CB V1,212.36,398,84519.28,1137.18,1.35,17.02,1145.75,1.36,-494.01,-0.58,-13920.38,-13.92,6
66,Exit long,2017-09-05,1 ATR stop,213.52,399,85749.09,-571.7,-0.67,17.09,79.21,0.09,-563.18,-0.66,-14492.08,-14.49,0
66,Entry long,2017-09-05,CB V1,214.91,399,85749.09,-571.7,-0.67,17.09,79.21,0.09,-563.18,-0.66,-14492.08,-14.49,0
67,Exit long,2017-09-12,2R target,217.04,398,85283.44,1081.31,1.27,17.17,1089.95,1.28,-92.11,-0.11,-13410.77,-13.41,2
67,Entry long,2017-09-08,CB V1,214.28,398,85283.44,1081.31,1.27,17.17,1089.95,1.28,-92.11,-0.11,-13410.77,-13.41,2
68,Exit long,2017-10-05,2R target,221.77,394,86549.98,810.01,0.94,17.39,818.75,0.95,-79.57,-0.09,-12600.76,-12.60,3
68,Entry long,2017-10-02,CB V1,219.67,394,86549.98,810.01,0.94,17.39,818.75,0.95,-79.57,-0.09,-12600.76,-12.60,3
69,Exit long,2017-10-23,2R target,224.89,392,87361.12,778.21,0.89,17.55,787.02,0.90,-283.14,-0.32,-11822.55,-11.82,6
69,Entry long,2017-10-13,CB V1,222.86,392,87361.12,778.21,0.89,17.55,787.02,0.90,-283.14,-0.32,-11822.55,-11.82,6
70,Exit long,2017-11-15,1 ATR stop,223.48,391,87795.14,-431.98,-0.49,17.52,769.31,0.88,-423.24,-0.48,-12254.53,-12.25,12
70,Entry long,2017-10-30,CB V1,224.54,391,87795.14,-431.98,-0.49,17.52,769.31,0.88,-423.24,-0.48,-12254.53,-12.25,12
71,Exit long,2017-11-28,2R target,229.54,386,87660.6,924.21,1.05,17.63,933.07,1.06,-155.45,-0.18,-11330.31,-11.33,3
71,Entry long,2017-11-22,CB V1,227.1,386,87660.6,924.21,1.05,17.63,933.07,1.06,-155.45,-0.18,-11330.31,-11.33,3
72,Exit long,2017-12-18,2R target,235.37,382,88616.36,1277.13,1.44,17.85,1286.12,1.45,-47.06,-0.05,-10053.19,-10.05,5
72,Entry long,2017-12-11,CB V1,231.98,382,88616.36,1277.13,1.44,17.85,1286.12,1.45,-47.06,-0.05,-10053.19,-10.05,5
73,Exit long,2018-01-16,2R target,245.38,370,89791.6,980.94,1.09,18.06,990.02,1.10,-123.68,-0.14,-9072.25,-9.07,1
73,Entry long,2018-01-12,CB V1,242.68,370,89791.6,980.94,1.09,18.06,990.02,1.10,-123.68,-0.14,-9072.25,-9.07,1
74,Exit long,2018-02-16,2R target,240.27,389,90267.45,3179.21,3.52,18.37,3188.55,3.53,-16.81,-0.02,-5893.04,-5.89,2
74,Entry long,2018-02-14,CB V1,232.05,389,90267.45,3179.21,3.52,18.37,3188.55,3.53,-16.81,-0.02,-5893.04,-5.89,2
75,Exit long,2018-02-28,1 ATR stop,240.33,385,94001.6,-1493.2,-1.59,18.65,260.1,0.28,-1483.95,-1.58,-7386.24,-7.39,1
75,Entry long,2018-02-27,CB V1,244.16,385,94001.6,-1493.2,-1.59,18.65,260.1,0.28,-1483.95,-1.58,-7386.24,-7.39,1
76,Exit long,2018-04-02,1 ATR stop,227.34,399,92340.57,-1650.21,-1.79,18.3,190.27,0.21,-1641.14,-1.78,-9036.46,-9.04,0
76,Entry long,2018-04-02,CB V1,231.43,399,92340.57,-1650.21,-1.79,18.3,190.27,0.21,-1641.14,-1.78,-9036.46,-9.04,0
77,Exit long,2018-04-20,1 ATR stop,234.61,381,90906.6,-1538.22,-1.69,18.03,192.84,0.21,-1529.28,-1.68,-10574.68,-10.57,2
77,Entry long,2018-04-18,CB V1,238.6,381,90906.6,-1538.22,-1.69,18.03,192.84,0.21,-1529.28,-1.68,-10574.68,-10.57,2
78,Exit long,2018-05-22,2R target,241.61,380,89265.8,2527.89,2.83,18.11,2537.07,2.84,-464.93,-0.52,-8046.78,-8.05,10
78,Entry long,2018-05-08,CB V1,234.91,380,89265.8,2527.89,2.83,18.11,2537.07,2.84,-464.93,-0.52,-8046.78,-8.05,10
79,Exit long,2018-06-25,1 ATR stop,239.97,379,91884.76,-954.41,-1.04,18.28,1468.91,1.60,-945.32,-1.03,-9001.2,-9.00,14
79,Entry long,2018-06-05,CB V1,242.44,379,91884.76,-954.41,-1.04,18.28,1468.91,1.60,-945.32,-1.03,-9001.2,-9.00,14
80,Exit long,2018-07-10,2R target,246.5,376,90931.84,1733.8,1.91,18.36,1743.07,1.92,-155.73,-0.17,-7267.4,-7.27,2
80,Entry long,2018-07-06,CB V1,241.84,376,90931.84,1733.8,1.91,18.36,1743.07,1.92,-155.73,-0.17,-7267.4,-7.27,2
81,Exit long,2018-08-07,2R target,252.68,373,92656.93,1574.02,1.70,18.69,1583.44,1.71,-509.09,-0.55,-5693.38,-5.69,14
81,Entry long,2018-07-18,CB V1,248.41,373,92656.93,1574.02,1.70,18.69,1583.44,1.71,-509.09,-0.55,-5693.38,-5.69,14
82,Exit long,2018-08-29,2R target,257.23,372,94283.4,1387.16,1.47,19,1396.73,1.48,-284.71,-0.30,-4306.22,-4.31,6
82,Entry long,2018-08-21,CB V1,253.45,372,94283.4,1387.16,1.47,19,1396.73,1.48,-284.71,-0.30,-4306.22,-4.31,6
83,Exit long,2018-09-04,1 ATR stop,255.87,370,95312,-659.1,-0.69,19,123.67,0.13,-649.63,-0.68,-4965.32,-4.97,2
83,Entry long,2018-08-30,CB V1,257.6,370,95312,-659.1,-0.69,19,123.67,0.13,-649.63,-0.68,-4965.32,-4.97,2
84,Exit long,2018-09-20,2R target,259.38,371,94953.74,1257.12,1.32,19.12,1266.74,1.33,-287.75,-0.30,-3708.19,-3.71,6
84,Entry long,2018-09-12,CB V1,255.94,371,94953.74,1257.12,1.32,19.12,1266.74,1.33,-287.75,-0.30,-3708.19,-3.71,6
85,Exit long,2018-10-18,1 ATR stop,246.37,386,96279.98,-1200.3,-1.25,19.14,229.69,0.24,-1190.79,-1.24,-4908.49,-4.91,1
85,Entry long,2018-10-17,CB V1,249.43,386,96279.98,-1200.3,-1.25,19.14,229.69,0.24,-1190.79,-1.24,-4908.49,-4.91,1
86,Exit long,2018-11-29,2R target,244.97,399,94519.11,3204.69,3.39,19.23,3214.47,3.40,-256.83,-0.27,-1703.8,-1.70,2
86,Entry long,2018-11-27,CB V1,236.89,399,94519.11,3204.69,3.39,19.23,3214.47,3.40,-256.83,-0.27,-1703.8,-1.70,2
87,Exit long,2018-12-04,1 ATR stop,243.71,395,97798.05,-1552.01,-1.59,19.41,152.17,0.16,-1542.38,-1.58,-3255.8,-3.26,0
87,Entry long,2018-12-04,CB V1,247.59,395,97798.05,-1552.01,-1.59,19.41,152.17,0.16,-1542.38,-1.58,-3255.8,-3.26,0
88,Exit long,2019-01-09,2R target,231.28,432,95065.92,4827.54,5.08,19.5,4837.53,5.09,-908.07,-0.96,1571.74,1.57,5
88,Entry long,2019-01-02,CB V1,220.06,432,95065.92,4827.54,5.08,19.5,4837.53,5.09,-908.07,-0.96,1571.74,1.57,5
89,Exit long,2019-01-30,2R target,239.65,440,100870,4555.37,4.52,20.63,4565.91,4.53,-313.69,-0.31,6127.11,6.13,13
89,Entry long,2019-01-10,CB V1,229.25,440,100870,4555.37,4.52,20.63,4565.91,4.53,-313.69,-0.31,6127.11,6.13,13
90,Exit long,2019-02-15,2R target,247.22,443,106018.76,3478.15,3.28,21.55,3489.1,3.29,-112.49,-0.11,9605.25,9.61,11
90,Entry long,2019-01-31,CB V1,239.32,443,106018.76,3478.15,3.28,21.55,3489.1,3.29,-112.49,-0.11,9605.25,9.61,11
91,Exit long,2019-03-08,1 ATR stop,244.16,441,109076.94,-1424.06,-1.31,21.68,2110.3,1.93,-1413.29,-1.30,8181.2,8.18,13
91,Entry long,2019-02-19,CB V1,247.34,441,109076.94,-1424.06,-1.31,21.68,2110.3,1.93,-1413.29,-1.30,8181.2,8.18,13
