Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
3164,Exit long,2025-11-20 07:30,TX30,669.29,100,66938,-9,-0.01,0,48,0.07,-213,-0.32,-2214,-2.21,2
3164,Entry long,2025-11-20 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,669.38,100,66938,-9,-0.01,0,48,0.07,-213,-0.32,-2214,-2.21,2
3165,Exit short,2025-11-21 07:45,TX30,647.51,100,64836,85,0.13,0,286,0.44,-219,-0.34,-2129,-2.13,2
3165,Entry short,2025-11-21 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,648.36,100,64836,85,0.13,0,286,0.44,-219,-0.34,-2129,-2.13,2
3166,Exit short,2025-11-26 07:30,TX30,672.58,100,67174,-84,-0.13,0,56,0.08,-122,-0.18,-2213,-2.21,2
3166,Entry short,2025-11-26 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,671.74,100,67174,-84,-0.13,0,56,0.08,-122,-0.18,-2213,-2.21,2
3167,Exit long,2025-12-01 07:30,TX30,674.25,100,67589,-164,-0.24,0,27,0.04,-188,-0.28,-2377,-2.38,2
3167,Entry long,2025-12-01 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,675.89,100,67589,-164,-0.24,0,27,0.04,-188,-0.28,-2377,-2.38,2
3168,Exit long,2025-12-02 07:45,TX30,677.11,100,67739,-28,-0.04,0,23,0.03,-211,-0.31,-2405,-2.40,2
3168,Entry long,2025-12-02 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,677.39,100,67739,-28,-0.04,0,23,0.03,-211,-0.31,-2405,-2.40,2
3169,Exit long,2025-12-03 08:00,TX30,676.71,100,67606,65,0.10,0,127,0.19,-32,-0.05,-2340,-2.34,2
3169,Entry long,2025-12-03 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,676.06,100,67606,65,0.10,0,127,0.19,-32,-0.05,-2340,-2.34,2
3170,Exit short,2025-12-04 07:30,TX30,677.95,100,67745,-50,-0.07,0,89,0.13,-75,-0.11,-2390,-2.39,2
3170,Entry short,2025-12-04 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,677.45,100,67745,-50,-0.07,0,89,0.13,-75,-0.11,-2390,-2.39,2
3171,Exit long,2025-12-05 07:30,TX30,682.22,100,68128,94,0.14,0,136,0.20,-18,-0.03,-2296,-2.30,2
3171,Entry long,2025-12-05 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,681.28,100,68128,94,0.14,0,136,0.20,-18,-0.03,-2296,-2.30,2
3172,Exit short,2025-12-08 07:45,TX30,678.45,100,67930,85,0.13,0,104,0.15,-29,-0.04,-2211,-2.21,2
3172,Entry short,2025-12-08 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,679.3,100,67930,85,0.13,0,104,0.15,-29,-0.04,-2211,-2.21,2
3173,Exit long,2025-12-09 07:30,TX30,678.56,100,67882,-26,-0.04,0,48,0.07,-68,-0.10,-2237,-2.24,2
3173,Entry long,2025-12-09 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,678.82,100,67882,-26,-0.04,0,48,0.07,-68,-0.10,-2237,-2.24,2
3174,Exit long,2025-12-10 07:30,TX30,677.37,100,67749,-12,-0.02,0,34,0.05,-38,-0.06,-2249,-2.25,2
3174,Entry long,2025-12-10 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,677.49,100,67749,-12,-0.02,0,34,0.05,-38,-0.06,-2249,-2.25,2
3175,Exit short,2025-12-11 07:30,TX30,680.63,100,67704,-359,-0.53,0,48,0.07,-411,-0.61,-2608,-2.61,2
