Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
14,Entry short,2026-02-17 06:55,C0|S|MKT|5,674.27,100,67427,-8,-0.01,0,157,0.23,-190,-0.28,1206,1.21,6
15,Exit long,2026-02-18 07:30,TX30,684.19,100,68255,164,0.24,0,227,0.33,-7,-0.01,1370,1.37,6
15,Entry long,2026-02-18 07:00,C0|L|MKT|5,682.55,100,68255,164,0.24,0,227,0.33,-7,-0.01,1370,1.37,6
16,Exit long,2026-02-19 07:25,TX30,681.63,100,68124,39,0.06,0,131,0.19,-86,-0.13,1409,1.41,6
16,Entry long,2026-02-19 06:55,C0|L|MKT|5,681.24,100,68124,39,0.06,0,131,0.19,-86,-0.13,1409,1.41,6
17,Exit long,2026-02-20 07:35,TX30,682.43,100,68339,-96,-0.14,0,104,0.15,-281,-0.41,1313,1.31,6
17,Entry long,2026-02-20 07:05,C0|L|MKT|5,683.39,100,68339,-96,-0.14,0,104,0.15,-281,-0.41,1313,1.31,6
18,Exit short,2026-02-23 07:20,TX30,681.34,100,68323,189,0.28,0,233,0.34,-126,-0.18,1502,1.50,6
18,Entry short,2026-02-23 06:50,C0|S|MKT|5,683.23,100,68323,189,0.28,0,233,0.34,-126,-0.18,1502,1.50,6
19,Exit long,2026-02-24 07:20,TX30,680.52,100,68129,-77,-0.11,0,6,0.01,-285,-0.42,1425,1.43,6
19,Entry long,2026-02-24 06:50,C0|L|MKT|5,681.29,100,68129,-77,-0.11,0,6,0.01,-285,-0.42,1425,1.43,6
20,Exit long,2026-02-25 07:20,TX30,686.95,100,68804,-109,-0.16,0,30,0.04,-144,-0.21,1316,1.32,6
20,Entry long,2026-02-25 06:50,C0|L|MKT|5,688.04,100,68804,-109,-0.16,0,30,0.04,-144,-0.21,1316,1.32,6
21,Exit short,2026-02-26 07:30,TX30,682.07,100,68699,492,0.72,0,586,0.85,-38,-0.06,1808,1.81,6
21,Entry short,2026-02-26 07:00,C0|S|MKT|5,686.99,100,68699,492,0.72,0,586,0.85,-38,-0.06,1808,1.81,6
22,Exit long,2026-02-27 07:40,TX30,681.45,100,68111,34,0.05,0,77,0.11,-109,-0.16,1842,1.84,6
22,Entry long,2026-02-27 07:10,C0|L|MKT|5,681.11,100,68111,34,0.05,0,77,0.11,-109,-0.16,1842,1.84,6
23,Exit long,2026-03-02 07:20,TX30,681.01,100,67964,137,0.20,0,210,0.31,-135,-0.20,1979,1.98,6
23,Entry long,2026-03-02 06:50,C0|L|MKT|5,679.64,100,67964,137,0.20,0,210,0.31,-135,-0.20,1979,1.98,6
24,Exit short,2026-03-03 07:20,TX30,667.5,100,66891,141,0.21,0,158,0.24,-146,-0.22,2120,2.12,6
24,Entry short,2026-03-03 06:50,C0|S|MKT|5,668.91,100,66891,141,0.21,0,158,0.24,-146,-0.22,2120,2.12,6
25,Exit long,2026-03-04 07:50,TX30,680.94,100,68086,8,0.01,0,182,0.27,-59,-0.09,2128,2.13,6
25,Entry long,2026-03-04 07:20,C0|L|MKT|5,680.86,100,68086,8,0.01,0,182,0.27,-59,-0.09,2128,2.13,6
26,Exit long,2026-03-05 07:30,TX30,677.23,100,68148,-425,-0.62,0,42,0.06,-474,-0.70,1703,1.70,6
26,Entry long,2026-03-05 07:00,C0|L|MKT|5,681.48,100,68148,-425,-0.62,0,42,0.06,-474,-0.70,1703,1.70,6
27,Exit long,2026-03-06 08:00,TX30,671.39,100,67060,79,0.12,0,174,0.26,-169,-0.25,1782,1.78,6
27,Entry long,2026-03-06 07:30,C0|L|MKT|5,670.6,100,67060,79,0.12,0,174,0.26,-169,-0.25,1782,1.78,6
28,Exit short,2026-03-09 07:25,TX30,661.72,100,65962,-210,-0.32,0,73,0.11,-281,-0.43,1572,1.57,6
28,Entry short,2026-03-09 06:55,C0|S|MKT|5,659.62,100,65962,-210,-0.32,0,73,0.11,-281,-0.43,1572,1.57,6
29,Exit short,2026-03-10 07:40,TX30,676,100,67134,-466,-0.69,0,8,0.01,-466,-0.69,1106,1.11,6
29,Entry short,2026-03-10 07:10,C0|S|MKT|5,671.34,100,67134,-466,-0.69,0,8,0.01,-466,-0.69,1106,1.11,6
30,Exit short,2026-03-11 07:20,TX30,674.18,100,67312,-106,-0.16,0,55,0.08,-337,-0.50,1000,1.00,6
30,Entry short,2026-03-11 06:50,C0|S|MKT|5,673.12,100,67312,-106,-0.16,0,55,0.08,-337,-0.50,1000,1.00,6
31,Exit short,2026-03-12 07:25,TX30,665.81,100,66549,-32,-0.05,0,82,0.12,-216,-0.32,968,0.97,6
31,Entry short,2026-03-12 06:55,C0|S|MKT|5,665.49,100,66549,-32,-0.05,0,82,0.12,-216,-0.32,968,0.97,6
32,Exit short,2026-03-13 07:45,TX30,663.78,100,66531,153,0.23,0,162,0.24,-138,-0.21,1121,1.12,6
32,Entry short,2026-03-13 07:15,C0|S|MKT|5,665.31,100,66531,153,0.23,0,162,0.24,-138,-0.21,1121,1.12,6
33,Exit long,2026-03-16 07:20,TX30,667.03,100,66646,57,0.09,0,139,0.21,-50,-0.08,1178,1.18,6
33,Entry long,2026-03-16 06:50,C0|L|MKT|5,666.46,100,66646,57,0.09,0,139,0.21,-50,-0.08,1178,1.18,6
34,Exit long,2026-03-17 07:20,TX30,669.02,100,67069,-167,-0.25,0,0,0.00,-266,-0.40,1011,1.01,6
34,Entry long,2026-03-17 06:50,C0|L|MKT|5,670.69,100,67069,-167,-0.25,0,0,0.00,-266,-0.40,1011,1.01,6
35,Exit short,2026-03-18 07:45,TX30,662.39,100,66362,123,0.19,0,142,0.21,-68,-0.10,1134,1.13,6
35,Entry short,2026-03-18 07:15,C0|S|MKT|5,663.62,100,66362,123,0.19,0,142,0.21,-68,-0.10,1134,1.13,6
36,Exit long,2026-03-19 07:20,TX30,654.15,100,65445,-30,-0.05,0,153,0.23,-68,-0.10,1104,1.10,6
36,Entry long,2026-03-19 06:50,C0|L|MKT|5,654.45,100,65445,-30,-0.05,0,153,0.23,-68,-0.10,1104,1.10,6
37,Exit short,2026-03-20 07:25,TX30,650.38,100,65282,244,0.37,0,301,0.46,-17,-0.03,1348,1.35,6
37,Entry short,2026-03-20 06:55,C0|S|MKT|5,652.82,100,65282,244,0.37,0,301,0.46,-17,-0.03,1348,1.35,6
38,Exit long,2026-03-23 07:25,TX30,660.11,100,65788,223,0.34,0,269,0.41,-93,-0.14,1571,1.57,6
38,Entry long,2026-03-23 06:55,C0|L|MKT|5,657.88,100,65788,223,0.34,0,269,0.41,-93,-0.14,1571,1.57,6
39,Exit long,2026-03-24 07:40,TX30,651.01,100,65175,-74,-0.11,0,15,0.02,-187,-0.29,1497,1.50,6
39,Entry long,2026-03-24 07:10,C0|L|MKT|5,651.75,100,65175,-74,-0.11,0,15,0.02,-187,-0.29,1497,1.50,6
40,Exit short,2026-03-25 07:20,TX30,655.96,100,65613,17,0.03,0,214,0.33,-43,-0.07,1514,1.51,6
40,Entry short,2026-03-25 06:50,C0|S|MKT|5,656.13,100,65613,17,0.03,0,214,0.33,-43,-0.07,1514,1.51,6
41,Exit long,2026-03-26 07:20,TX30,652.29,100,65173,56,0.09,0,142,0.22,-63,-0.10,1570,1.57,6
41,Entry long,2026-03-26 06:50,C0|L|MKT|5,651.73,100,65173,56,0.09,0,142,0.22,-63,-0.10,1570,1.57,6
42,Exit short,2026-03-27 07:30,TX30,637.47,100,63736,-11,-0.02,0,35,0.05,-181,-0.28,1559,1.56,6
42,Entry short,2026-03-27 07:00,C0|S|MKT|5,637.36,100,63736,-11,-0.02,0,35,0.05,-181,-0.28,1559,1.56,6
43,Exit short,2026-03-30 07:20,TX30,634.24,100,63446,22,0.03,0,141,0.22,-70,-0.11,1581,1.58,6
43,Entry short,2026-03-30 06:50,C0|S|MKT|5,634.46,100,63446,22,0.03,0,141,0.22,-70,-0.11,1581,1.58,6
44,Exit long,2026-03-31 07:20,TX30,640.31,100,64019,12,0.02,0,111,0.17,-85,-0.13,1593,1.59,6
44,Entry long,2026-03-31 06:50,C0|L|MKT|5,640.19,100,64019,12,0.02,0,111,0.17,-85,-0.13,1593,1.59,6
45,Exit short,2026-04-01 07:20,TX30,653.1,100,65154,-156,-0.24,0,19,0.03,-206,-0.32,1437,1.44,6
45,Entry short,2026-04-01 06:50,C0|S|MKT|5,651.54,100,65154,-156,-0.24,0,19,0.03,-206,-0.32,1437,1.44,6
46,Exit long,2026-04-02 07:25,TX30,649.01,100,64697,204,0.32,0,242,0.37,-30,-0.05,1641,1.64,6
46,Entry long,2026-04-02 06:55,C0|L|MKT|5,646.97,100,64697,204,0.32,0,242,0.37,-30,-0.05,1641,1.64,6
47,Exit long,2026-04-06 07:30,TX30,656.73,100,65682,-9,-0.01,0,121,0.18,-246,-0.37,1632,1.63,6
47,Entry long,2026-04-06 07:00,C0|L|MKT|5,656.82,100,65682,-9,-0.01,0,121,0.18,-246,-0.37,1632,1.63,6
48,Exit short,2026-04-07 07:20,TX30,651.59,100,65291,132,0.20,0,265,0.41,-130,-0.20,1764,1.76,6
48,Entry short,2026-04-07 06:50,C0|S|MKT|5,652.91,100,65291,132,0.20,0,265,0.41,-130,-0.20,1764,1.76,6
49,Exit short,2026-04-08 07:25,TX30,673.03,100,67226,-77,-0.11,0,3,0.00,-127,-0.19,1687,1.69,6
49,Entry short,2026-04-08 06:55,C0|S|MKT|5,672.26,100,67226,-77,-0.11,0,3,0.00,-127,-0.19,1687,1.69,6
50,Exit short,2026-04-09 07:50,TX30,673.03,100,67267,-36,-0.05,0,63,0.09,-48,-0.07,1651,1.65,6
50,Entry short,2026-04-09 07:20,C0|S|MKT|5,672.67,100,67267,-36,-0.05,0,63,0.09,-48,-0.07,1651,1.65,6
51,Exit long,2026-04-13 07:20,TX30,677.25,100,67705,20,0.03,0,122,0.18,-79,-0.12,1671,1.67,6
51,Entry long,2026-04-13 06:50,C0|L|MKT|5,677.05,100,67705,20,0.03,0,122,0.18,-79,-0.12,1671,1.67,6
52,Exit long,2026-04-14 07:40,TX30,689.03,100,68861,42,0.06,0,98,0.14,-23,-0.03,1713,1.71,6
52,Entry long,2026-04-14 07:10,C0|L|MKT|5,688.61,100,68861,42,0.06,0,98,0.14,-23,-0.03,1713,1.71,6
53,Exit long,2026-04-15 07:55,TX30,694.88,100,69485,3,0.00,0,49,0.07,-70,-0.10,1716,1.72,6
53,Entry long,2026-04-15 07:25,C0|L|MKT|5,694.85,100,69485,3,0.00,0,49,0.07,-70,-0.10,1716,1.72,6
54,Exit short,2026-04-16 07:25,TX30,697.2,100,69696,-24,-0.03,0,22,0.03,-139,-0.20,1692,1.69,6
54,Entry short,2026-04-16 06:55,C0|S|MKT|5,696.96,100,69696,-24,-0.03,0,22,0.03,-139,-0.20,1692,1.69,6
55,Exit long,2026-04-17 07:25,TX30,707.43,100,70591,152,0.22,0,166,0.24,-21,-0.03,1844,1.84,6
55,Entry long,2026-04-17 06:55,C0|L|MKT|5,705.91,100,70591,152,0.22,0,166,0.24,-21,-0.03,1844,1.84,6
56,Exit long,2026-04-20 07:30,TX30,707.06,100,70787,-81,-0.11,0,3,0.00,-102,-0.14,1763,1.76,6
56,Entry long,2026-04-20 07:00,C0|L|MKT|5,707.87,100,70787,-81,-0.11,0,3,0.00,-102,-0.14,1763,1.76,6
57,Exit long,2026-04-21 07:25,TX30,708.48,100,70882,-34,-0.05,0,62,0.09,-45,-0.06,1729,1.73,6
57,Entry long,2026-04-21 06:55,C0|L|MKT|5,708.82,100,70882,-34,-0.05,0,62,0.09,-45,-0.06,1729,1.73,6
58,Exit long,2026-04-22 07:30,TX30,708.71,100,70758,113,0.16,0,129,0.18,-63,-0.09,1842,1.84,6
58,Entry long,2026-04-22 07:00,C0|L|MKT|5,707.58,100,70758,113,0.16,0,129,0.18,-63,-0.09,1842,1.84,6
59,Exit long,2026-04-23 07:20,TX30,708.36,100,70917,-81,-0.11,0,0,0.00,-186,-0.26,1761,1.76,6
59,Entry long,2026-04-23 06:50,C0|L|MKT|5,709.17,100,70917,-81,-0.11,0,0,0.00,-186,-0.26,1761,1.76,6
60,Exit short,2026-04-24 07:25,TX30,708.58,100,70768,-90,-0.13,0,49,0.07,-116,-0.16,1671,1.67,6
60,Entry short,2026-04-24 06:55,C0|S|MKT|5,707.68,100,70768,-90,-0.13,0,49,0.07,-116,-0.16,1671,1.67,6
61,Exit long,2026-04-29 07:55,TX30,709.75,100,70955,20,0.03,0,81,0.11,-8,-0.01,1691,1.69,6
61,Entry long,2026-04-29 07:25,C0|L|MKT|5,709.55,100,70955,20,0.03,0,81,0.11,-8,-0.01,1691,1.69,6
62,Exit short,2026-04-30 07:30,TX30,710.15,100,70947,-68,-0.10,0,85,0.12,-106,-0.15,1623,1.62,6
62,Entry short,2026-04-30 07:00,C0|S|MKT|5,709.47,100,70947,-68,-0.10,0,85,0.12,-106,-0.15,1623,1.62,6
63,Exit long,2026-05-01 07:30,TX30,722.36,100,72237,-1,0.00,0,64,0.09,-45,-0.06,1622,1.62,6
63,Entry long,2026-05-01 07:00,C0|L|MKT|5,722.37,100,72237,-1,0.00,0,64,0.09,-45,-0.06,1622,1.62,6
64,Exit long,2026-05-04 07:20,TX30,719.56,100,71857,99,0.14,0,99,0.14,-54,-0.08,1721,1.72,6
64,Entry long,2026-05-04 06:50,C0|L|MKT|5,718.57,100,71857,99,0.14,0,99,0.14,-54,-0.08,1721,1.72,6
65,Exit long,2026-05-05 07:30,TX30,721.44,100,72070,74,0.10,0,110,0.15,-76,-0.11,1795,1.80,6
65,Entry long,2026-05-05 07:00,C0|L|MKT|5,720.7,100,72070,74,0.10,0,110,0.15,-76,-0.11,1795,1.80,6
66,Exit long,2026-05-06 07:25,TX30,728.32,100,72780,52,0.07,0,60,0.08,-96,-0.13,1847,1.85,6
66,Entry long,2026-05-06 06:55,C0|L|MKT|5,727.8,100,72780,52,0.07,0,60,0.08,-96,-0.13,1847,1.85,6
67,Exit short,2026-05-07 07:20,TX30,732.7,100,73178,-92,-0.13,0,11,0.02,-124,-0.17,1755,1.76,6
67,Entry short,2026-05-07 06:50,C0|S|MKT|5,731.78,100,73178,-92,-0.13,0,11,0.02,-124,-0.17,1755,1.76,6
68,Exit long,2026-05-08 07:20,TX30,734.99,100,73416,83,0.11,0,93,0.13,-19,-0.03,1838,1.84,6
68,Entry long,2026-05-08 06:50,C0|L|MKT|5,734.16,100,73416,83,0.11,0,93,0.13,-19,-0.03,1838,1.84,6
69,Exit long,2026-05-11 07:20,TX30,737.57,100,73692,65,0.09,0,69,0.09,-50,-0.07,1903,1.90,6
69,Entry long,2026-05-11 06:50,C0|L|MKT|5,736.92,100,73692,65,0.09,0,69,0.09,-50,-0.07,1903,1.90,6
70,Exit short,2026-05-12 07:30,TX30,733.04,100,73321,17,0.02,0,53,0.07,-126,-0.17,1920,1.92,6
70,Entry short,2026-05-12 07:00,C0|S|MKT|5,733.21,100,73321,17,0.02,0,53,0.07,-126,-0.17,1920,1.92,6
71,Exit short,2026-05-13 07:20,TX30,735.45,100,73443,-102,-0.14,0,34,0.05,-142,-0.19,1818,1.82,6
71,Entry short,2026-05-13 06:50,C0|S|MKT|5,734.43,100,73443,-102,-0.14,0,34,0.05,-142,-0.19,1818,1.82,6
72,Exit long,2026-05-14 07:20,TX30,744.15,100,74377,38,0.05,0,43,0.06,-143,-0.19,1856,1.86,6
72,Entry long,2026-05-14 06:50,C0|L|MKT|5,743.77,100,74377,38,0.05,0,43,0.06,-143,-0.19,1856,1.86,6
73,Exit long,2026-05-15 07:50,TX30,739.24,100,74013,-89,-0.12,0,63,0.09,-121,-0.16,1767,1.77,6
73,Entry long,2026-05-15 07:20,C0|L|MKT|5,740.13,100,74013,-89,-0.12,0,63,0.09,-121,-0.16,1767,1.77,6
74,Exit long,2026-05-18 07:25,TX30,738.12,100,73904,-92,-0.12,0,46,0.06,-234,-0.32,1675,1.68,6
74,Entry long,2026-05-18 06:55,C0|L|MKT|5,739.04,100,73904,-92,-0.12,0,46,0.06,-234,-0.32,1675,1.68,6
75,Exit long,2026-05-19 07:25,TX30,730.83,100,73391,-308,-0.42,0,50,0.07,-405,-0.55,1367,1.37,6
75,Entry long,2026-05-19 06:55,C0|L|MKT|5,733.91,100,73391,-308,-0.42,0,50,0.07,-405,-0.55,1367,1.37,6
76,Exit long,2026-05-20 07:50,TX30,736.15,100,73553,62,0.08,0,154,0.21,-95,-0.13,1429,1.43,6
76,Entry long,2026-05-20 07:20,C0|L|MKT|5,735.53,100,73553,62,0.08,0,154,0.21,-95,-0.13,1429,1.43,6
77,Exit long,2026-05-21 07:25,TX30,735.93,100,73774,-181,-0.25,0,97,0.13,-219,-0.30,1248,1.25,6
77,Entry long,2026-05-21 06:55,C0|L|MKT|5,737.74,100,73774,-181,-0.25,0,97,0.13,-219,-0.30,1248,1.25,6
78,Exit short,2026-05-22 07:45,TX30,744.45,100,74361,-84,-0.11,0,103,0.14,-98,-0.13,1164,1.16,6
78,Entry short,2026-05-22 07:15,C0|S|MKT|5,743.61,100,74361,-84,-0.11,0,103,0.14,-98,-0.13,1164,1.16,6
79,Exit long,2026-05-26 07:20,TX30,749.65,100,74909,56,0.07,0,62,0.08,-143,-0.19,1220,1.22,6
79,Entry long,2026-05-26 06:50,C0|L|MKT|5,749.09,100,74909,56,0.07,0,62,0.08,-143,-0.19,1220,1.22,6
80,Exit long,2026-05-28 07:40,TX30,749.98,100,74871,127,0.17,0,335,0.45,-51,-0.07,1347,1.35,6
80,Entry long,2026-05-28 07:10,C0|L|MKT|5,748.71,100,74871,127,0.17,0,335,0.45,-51,-0.07,1347,1.35,6
81,Exit long,2026-05-29 07:20,TX30,754.78,100,75569,-91,-0.12,0,44,0.06,-114,-0.15,1256,1.26,6
81,Entry long,2026-05-29 06:50,C0|L|MKT|5,755.69,100,75569,-91,-0.12,0,44,0.06,-114,-0.15,1256,1.26,6
82,Exit long,2026-06-02 07:35,TX30,756.59,100,75584,75,0.10,0,77,0.10,-25,-0.03,1331,1.33,6
82,Entry long,2026-06-02 07:05,C0|L|MKT|5,755.84,100,75584,75,0.10,0,77,0.10,-25,-0.03,1331,1.33,6
83,Exit short,2026-06-03 07:20,TX30,754.28,100,75316,-112,-0.15,0,35,0.05,-188,-0.25,1219,1.22,6
83,Entry short,2026-06-03 06:50,C0|S|MKT|5,753.16,100,75316,-112,-0.15,0,35,0.05,-188,-0.25,1219,1.22,6
84,Exit long,2026-06-04 07:55,TX30,751.87,100,75226,-39,-0.05,0,9,0.01,-81,-0.11,1180,1.18,6
84,Entry long,2026-06-04 07:25,C0|L|MKT|5,752.26,100,75226,-39,-0.05,0,9,0.01,-81,-0.11,1180,1.18,6
85,Exit short,2026-06-05 07:20,TX30,749,100,74751,-149,-0.20,0,120,0.16,-152,-0.20,1031,1.03,6
85,Entry short,2026-06-05 06:50,C0|S|MKT|5,747.51,100,74751,-149,-0.20,0,120,0.16,-152,-0.20,1031,1.03,6
86,Exit short,2026-06-08 07:30,TX30,740.6,100,73889,-171,-0.23,0,17,0.02,-221,-0.30,860,0.86,6
86,Entry short,2026-06-08 07:00,C0|S|MKT|5,738.89,100,73889,-171,-0.23,0,17,0.02,-221,-0.30,860,0.86,6
87,Exit long,2026-06-09 07:20,TX30,738.23,100,74483,-660,-0.89,0,5,0.01,-731,-0.98,200,0.20,6
87,Entry long,2026-06-09 06:50,C0|L|MKT|5,744.83,100,74483,-660,-0.89,0,5,0.01,-731,-0.98,200,0.20,6
88,Exit long,2026-06-10 07:20,TX30,734.59,100,73475,-16,-0.02,0,96,0.13,-188,-0.26,184,0.18,6
88,Entry long,2026-06-10 06:50,C0|L|MKT|5,734.75,100,73475,-16,-0.02,0,96,0.13,-188,-0.26,184,0.18,6
89,Exit long,2026-06-11 07:25,TX30,727.28,100,72914,-186,-0.26,0,55,0.08,-406,-0.56,-2,0.00,6
89,Entry long,2026-06-11 06:55,C0|L|MKT|5,729.14,100,72914,-186,-0.26,0,55,0.08,-406,-0.56,-2,0.00,6
90,Exit long,2026-06-15 07:20,TX30,751.3,100,75188,-58,-0.08,0,27,0.04,-130,-0.17,-60,-0.06,6
90,Entry long,2026-06-15 06:50,C0|L|MKT|5,751.88,100,75188,-58,-0.08,0,27,0.04,-130,-0.17,-60,-0.06,6
91,Exit short,2026-06-16 07:30,TX30,751.13,100,75216,103,0.14,0,104,0.14,-109,-0.14,43,0.04,6
91,Entry short,2026-06-16 07:00,C0|S|MKT|5,752.16,100,75216,103,0.14,0,104,0.14,-109,-0.14,43,0.04,6
92,Exit short,2026-06-17 07:30,TX30,749.77,100,74792,-185,-0.25,0,22,0.03,-229,-0.31,-142,-0.14,6
92,Entry short,2026-06-17 07:00,C0|S|MKT|5,747.92,100,74792,-185,-0.25,0,22,0.03,-229,-0.31,-142,-0.14,6
93,Exit long,2026-06-22 07:40,TX30,745.5,100,74994,-444,-0.59,0,24,0.03,-493,-0.66,-586,-0.59,6
93,Entry long,2026-06-22 07:10,C0|L|MKT|5,749.94,100,74994,-444,-0.59,0,24,0.03,-493,-0.66,-586,-0.59,6
94,Exit long,2026-06-23 07:20,TX30,739.14,100,73639,275,0.37,0,286,0.39,-30,-0.04,-311,-0.31,6
94,Entry long,2026-06-23 06:50,C0|L|MKT|5,736.39,100,73639,275,0.37,0,286,0.39,-30,-0.04,-311,-0.31,6
95,Exit long,2026-06-24 07:25,TX30,736.25,100,73733,-108,-0.15,0,0,0.00,-322,-0.44,-419,-0.42,6
95,Entry long,2026-06-24 06:55,C0|L|MKT|5,737.33,100,73733,-108,-0.15,0,0,0.00,-322,-0.44,-419,-0.42,6
96,Exit short,2026-06-25 07:20,TX30,735.53,100,73288,-265,-0.36,0,325,0.44,-297,-0.41,-684,-0.68,6
96,Entry short,2026-06-25 06:50,C0|S|MKT|5,732.88,100,73288,-265,-0.36,0,325,0.44,-297,-0.41,-684,-0.68,6
97,Exit long,2026-06-26 07:30,TX30,733.47,100,73089,258,0.35,0,334,0.46,-25,-0.03,-426,-0.43,6
97,Entry long,2026-06-26 07:00,C0|L|MKT|5,730.89,100,73089,258,0.35,0,334,0.46,-25,-0.03,-426,-0.43,6
98,Exit short,2026-06-29 07:40,TX30,737.13,100,73502,-211,-0.29,0,293,0.40,-270,-0.37,-637,-0.64,6
98,Entry short,2026-06-29 07:10,C0|S|MKT|5,735.02,100,73502,-211,-0.29,0,293,0.40,-270,-0.37,-637,-0.64,6
99,Exit long,2026-06-30 07:25,TX30,744.29,100,74319,110,0.15,0,134,0.18,-33,-0.04,-527,-0.53,6
99,Entry long,2026-06-30 06:55,C0|L|MKT|5,743.19,100,74319,110,0.15,0,134,0.18,-33,-0.04,-527,-0.53,6
100,Exit long,2026-07-01 07:30,TX30,746.82,100,74535,147,0.20,0,166,0.22,-35,-0.05,-380,-0.38,6
100,Entry long,2026-07-01 07:00,C0|L|MKT|5,745.35,100,74535,147,0.20,0,166,0.22,-35,-0.05,-380,-0.38,6
101,Exit long,2026-07-02 07:20,TX30,750.65,100,75043,22,0.03,0,81,0.11,-77,-0.10,-358,-0.36,6
101,Entry long,2026-07-02 06:50,C0|L|MKT|5,750.43,100,75043,22,0.03,0,81,0.11,-77,-0.10,-358,-0.36,6
102,Exit long,2026-07-06 07:55,TX30,749.86,100,74967,19,0.03,0,50,0.07,-57,-0.08,-339,-0.34,6
102,Entry long,2026-07-06 07:25,C0|L|MKT|5,749.67,100,74967,19,0.03,0,50,0.07,-57,-0.08,-339,-0.34,6
103,Exit short,2026-07-07 07:25,TX30,746.68,100,74894,226,0.30,0,246,0.33,-26,-0.03,-113,-0.11,6
103,Entry short,2026-07-07 06:55,C0|S|MKT|5,748.94,100,74894,226,0.30,0,246,0.33,-26,-0.03,-113,-0.11,6
104,Exit long,2026-07-09 07:25,TX30,746.92,100,74899,-207,-0.28,0,25,0.03,-340,-0.45,-320,-0.32,6
