Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
23,Entry short,2025-02-25 07:00,C1|S|MKT|15,585.23,100,58523,432,0.74,0,450,0.77,-3,-0.01,-281,-0.28,2
24,Exit long,2025-02-26 07:30,TX30,587.86,100,58766,20,0.03,0,152,0.26,-46,-0.08,-261,-0.26,2
24,Entry long,2025-02-26 07:00,C1|L|MKT|15,587.66,100,58766,20,0.03,0,152,0.26,-46,-0.08,-261,-0.26,2
25,Exit short,2025-02-27 07:30,TX30,585.44,100,58245,-299,-0.51,0,187,0.32,-403,-0.69,-560,-0.56,2
25,Entry short,2025-02-27 07:00,C1|S|MKT|15,582.45,100,58245,-299,-0.51,0,187,0.32,-403,-0.69,-560,-0.56,2
26,Exit long,2025-02-28 07:45,TX30,577.54,100,57760,-6,-0.01,0,119,0.21,-167,-0.29,-566,-0.57,2
26,Entry long,2025-02-28 07:15,C1|L|MKT|15,577.6,100,57760,-6,-0.01,0,119,0.21,-167,-0.29,-566,-0.57,2
27,Exit short,2025-03-03 07:30,TX30,584.1,100,58278,-132,-0.23,0,203,0.35,-135,-0.23,-698,-0.70,2
27,Entry short,2025-03-03 07:00,C1|S|MKT|15,582.78,100,58278,-132,-0.23,0,203,0.35,-135,-0.23,-698,-0.70,2
28,Exit short,2025-03-04 07:30,TX30,564.86,100,56600,114,0.20,0,339,0.60,-47,-0.08,-584,-0.58,2
28,Entry short,2025-03-04 07:00,C1|S|MKT|15,566,100,56600,114,0.20,0,339,0.60,-47,-0.08,-584,-0.58,2
29,Exit short,2025-03-05 07:30,TX30,566.29,100,56614,-15,-0.03,0,42,0.07,-374,-0.66,-599,-0.60,2
29,Entry short,2025-03-05 07:00,C1|S|MKT|15,566.14,100,56614,-15,-0.03,0,42,0.07,-374,-0.66,-599,-0.60,2
30,Exit long,2025-03-06 07:45,TX30,569.96,100,56773,223,0.39,0,257,0.45,-44,-0.08,-376,-0.38,2
30,Entry long,2025-03-06 07:15,C1|L|MKT|15,567.73,100,56773,223,0.39,0,257,0.45,-44,-0.08,-376,-0.38,2
31,Exit short,2025-03-10 08:00,TX30,554.47,100,55600,153,0.28,0,242,0.44,-52,-0.09,-223,-0.22,2
31,Entry short,2025-03-10 07:30,C1|S|MKT|15,556,100,55600,153,0.28,0,242,0.44,-52,-0.09,-223,-0.22,2
32,Exit short,2025-03-11 07:45,TX30,545.91,100,54860,269,0.49,0,388,0.71,-85,-0.15,46,0.05,2
32,Entry short,2025-03-11 07:15,C1|S|MKT|15,548.6,100,54860,269,0.49,0,388,0.71,-85,-0.15,46,0.05,2
33,Exit short,2025-03-12 07:30,TX30,549.66,100,55004,38,0.07,0,146,0.27,-109,-0.20,84,0.08,2
33,Entry short,2025-03-12 07:00,C1|S|MKT|15,550.04,100,55004,38,0.07,0,146,0.27,-109,-0.20,84,0.08,2
34,Exit short,2025-03-13 07:30,TX30,547.76,100,54556,-220,-0.40,0,45,0.08,-413,-0.76,-136,-0.14,2
34,Entry short,2025-03-13 07:00,C1|S|MKT|15,545.56,100,54556,-220,-0.40,0,45,0.08,-413,-0.76,-136,-0.14,2
35,Exit long,2025-03-14 07:30,TX30,547.62,100,54830,-68,-0.12,0,119,0.22,-215,-0.39,-204,-0.20,2
35,Entry long,2025-03-14 07:00,C1|L|MKT|15,548.3,100,54830,-68,-0.12,0,119,0.22,-215,-0.39,-204,-0.20,2
36,Exit long,2025-03-17 07:45,TX30,555.99,100,55668,-69,-0.12,0,8,0.01,-223,-0.40,-273,-0.27,2
36,Entry long,2025-03-17 07:15,C1|L|MKT|15,556.68,100,55668,-69,-0.12,0,8,0.01,-223,-0.40,-273,-0.27,2
37,Exit short,2025-03-18 07:30,TX30,551.84,100,55135,-49,-0.09,0,63,0.11,-86,-0.16,-322,-0.32,2
37,Entry short,2025-03-18 07:00,C1|S|MKT|15,551.35,100,55135,-49,-0.09,0,63,0.11,-86,-0.16,-322,-0.32,2
38,Exit long,2025-03-19 07:30,TX30,554.97,100,55456,41,0.07,0,128,0.23,-1,0.00,-281,-0.28,2
38,Entry long,2025-03-19 07:00,C1|L|MKT|15,554.56,100,55456,41,0.07,0,128,0.23,-1,0.00,-281,-0.28,2
39,Exit long,2025-03-20 07:30,TX30,559.94,100,55712,282,0.51,0,334,0.60,-20,-0.04,1,0.00,2
39,Entry long,2025-03-20 07:00,C1|L|MKT|15,557.12,100,55712,282,0.51,0,334,0.60,-20,-0.04,1,0.00,2
40,Exit long,2025-03-24 07:30,TX30,565.18,100,56481,37,0.07,0,57,0.10,-74,-0.13,38,0.04,2
40,Entry long,2025-03-24 07:00,C1|L|MKT|15,564.81,100,56481,37,0.07,0,57,0.10,-74,-0.13,38,0.04,2
41,Exit long,2025-03-25 08:00,TX30,567.97,100,56783,14,0.02,0,59,0.10,-44,-0.08,52,0.05,2
41,Entry long,2025-03-25 07:30,C1|L|MKT|15,567.83,100,56783,14,0.02,0,59,0.10,-44,-0.08,52,0.05,2
42,Exit short,2025-03-26 07:30,TX30,565.37,100,56565,28,0.05,0,109,0.19,-90,-0.16,80,0.08,2
42,Entry short,2025-03-26 07:00,C1|S|MKT|15,565.65,100,56565,28,0.05,0,109,0.19,-90,-0.16,80,0.08,2
43,Exit long,2025-03-27 07:30,TX30,561.61,100,56044,117,0.21,0,122,0.22,-77,-0.14,197,0.20,2
43,Entry long,2025-03-27 07:00,C1|L|MKT|15,560.44,100,56044,117,0.21,0,122,0.22,-77,-0.14,197,0.20,2
44,Exit short,2025-03-28 07:30,TX30,551.82,100,55605,423,0.76,0,434,0.78,-48,-0.09,620,0.62,2
44,Entry short,2025-03-28 07:00,C1|S|MKT|15,556.05,100,55605,423,0.76,0,434,0.78,-48,-0.09,620,0.62,2
45,Exit long,2025-03-31 07:45,TX30,543.22,100,54325,-3,-0.01,0,100,0.18,-143,-0.26,617,0.62,2
45,Entry long,2025-03-31 07:15,C1|L|MKT|15,543.25,100,54325,-3,-0.01,0,100,0.18,-143,-0.26,617,0.62,2
46,Exit short,2025-04-01 07:45,TX30,550.25,100,54662,-363,-0.66,0,63,0.12,-426,-0.78,254,0.25,2
46,Entry short,2025-04-01 07:15,C1|S|MKT|15,546.62,100,54662,-363,-0.66,0,63,0.12,-426,-0.78,254,0.25,2
47,Exit long,2025-04-02 07:45,TX30,553.04,100,55135,169,0.31,0,243,0.44,-18,-0.03,423,0.42,2
47,Entry long,2025-04-02 07:15,C1|L|MKT|15,551.35,100,55135,169,0.31,0,243,0.44,-18,-0.03,423,0.42,2
48,Exit short,2025-04-03 07:45,TX30,534.68,100,53514,46,0.09,0,108,0.20,-120,-0.22,469,0.47,2
48,Entry short,2025-04-03 07:15,C1|S|MKT|15,535.14,100,53514,46,0.09,0,108,0.20,-120,-0.22,469,0.47,2
49,Exit short,2025-04-04 07:45,TX30,507.49,100,51116,367,0.72,0,389,0.76,-108,-0.21,836,0.84,2
49,Entry short,2025-04-04 07:15,C1|S|MKT|15,511.16,100,51116,367,0.72,0,389,0.76,-108,-0.21,836,0.84,2
50,Exit long,2025-04-07 07:30,TX30,491.33,100,48879,254,0.52,0,2707,5.54,-228,-0.47,1090,1.09,2
50,Entry long,2025-04-07 07:00,C1|L|MKT|15,488.79,100,48879,254,0.52,0,2707,5.54,-228,-0.47,1090,1.09,2
51,Exit long,2025-04-08 07:30,TX30,516.09,100,51534,75,0.15,0,237,0.46,-42,-0.08,1165,1.17,2
51,Entry long,2025-04-08 07:00,C1|L|MKT|15,515.34,100,51534,75,0.15,0,237,0.46,-42,-0.08,1165,1.17,2
52,Exit short,2025-04-10 07:45,TX30,522.63,100,52036,-227,-0.44,0,64,0.12,-422,-0.81,938,0.94,2
52,Entry short,2025-04-10 07:15,C1|S|MKT|15,520.36,100,52036,-227,-0.44,0,64,0.12,-422,-0.81,938,0.94,2
53,Exit long,2025-04-11 07:30,TX30,513.56,100,51920,-564,-1.09,0,189,0.36,-635,-1.22,374,0.37,2
53,Entry long,2025-04-11 07:00,C1|L|MKT|15,519.2,100,51920,-564,-1.09,0,189,0.36,-635,-1.22,374,0.37,2
54,Exit short,2025-04-16 07:30,TX30,524.4,100,52254,-186,-0.36,0,22,0.04,-229,-0.44,188,0.19,2
54,Entry short,2025-04-16 07:00,C1|S|MKT|15,522.54,100,52254,-186,-0.36,0,22,0.04,-229,-0.44,188,0.19,2
55,Exit long,2025-04-17 07:30,TX30,517.97,100,52126,-329,-0.63,0,55,0.11,-339,-0.65,-141,-0.14,2
55,Entry long,2025-04-17 07:00,C1|L|MKT|15,521.26,100,52126,-329,-0.63,0,55,0.11,-339,-0.65,-141,-0.14,2
56,Exit short,2025-04-21 07:30,TX30,508.49,100,51033,184,0.36,0,229,0.45,-1,0.00,43,0.04,2
56,Entry short,2025-04-21 07:00,C1|S|MKT|15,510.33,100,51033,184,0.36,0,229,0.45,-1,0.00,43,0.04,2
57,Exit long,2025-04-22 07:30,TX30,515.8,100,51473,107,0.21,0,145,0.28,-17,-0.03,150,0.15,2
57,Entry long,2025-04-22 07:00,C1|L|MKT|15,514.73,100,51473,107,0.21,0,145,0.28,-17,-0.03,150,0.15,2
58,Exit long,2025-04-24 07:30,TX30,534.7,100,53201,269,0.51,0,280,0.53,-48,-0.09,419,0.42,2
58,Entry long,2025-04-24 07:00,C1|L|MKT|15,532.01,100,53201,269,0.51,0,280,0.53,-48,-0.09,419,0.42,2
59,Exit short,2025-04-25 07:30,TX30,537.12,100,53737,25,0.05,0,103,0.19,-296,-0.55,444,0.44,2
59,Entry short,2025-04-25 07:00,C1|S|MKT|15,537.37,100,53737,25,0.05,0,103,0.19,-296,-0.55,444,0.44,2
60,Exit short,2025-04-28 07:30,TX30,543.34,100,54269,-65,-0.12,0,65,0.12,-175,-0.32,379,0.38,2
60,Entry short,2025-04-28 07:00,C1|S|MKT|15,542.69,100,54269,-65,-0.12,0,65,0.12,-175,-0.32,379,0.38,2
61,Exit long,2025-04-29 07:30,TX30,542.24,100,54304,-80,-0.15,0,208,0.38,-124,-0.23,299,0.30,2
61,Entry long,2025-04-29 07:00,C1|L|MKT|15,543.04,100,54304,-80,-0.15,0,208,0.38,-124,-0.23,299,0.30,2
62,Exit short,2025-04-30 07:30,TX30,538.74,100,53429,-445,-0.83,0,16,0.03,-462,-0.86,-146,-0.15,2
62,Entry short,2025-04-30 07:00,C1|S|MKT|15,534.29,100,53429,-445,-0.83,0,16,0.03,-462,-0.86,-146,-0.15,2
63,Exit short,2025-05-01 07:30,TX30,554.26,100,55109,-317,-0.58,0,0,0.00,-332,-0.60,-463,-0.46,2
63,Entry short,2025-05-01 07:00,C1|S|MKT|15,551.09,100,55109,-317,-0.58,0,0,0.00,-332,-0.60,-463,-0.46,2
64,Exit short,2025-05-02 07:30,TX30,558.45,100,55576,-269,-0.48,0,30,0.05,-270,-0.49,-732,-0.73,2
64,Entry short,2025-05-02 07:00,C1|S|MKT|15,555.76,100,55576,-269,-0.48,0,30,0.05,-270,-0.49,-732,-0.73,2
65,Exit long,2025-05-05 08:00,TX30,557.15,100,55588,127,0.23,0,147,0.26,-77,-0.14,-605,-0.60,2
65,Entry long,2025-05-05 07:30,C1|L|MKT|15,555.88,100,55588,127,0.23,0,147,0.26,-77,-0.14,-605,-0.60,2
66,Exit short,2025-05-06 07:30,TX30,552.83,100,54966,-317,-0.58,0,28,0.05,-345,-0.63,-922,-0.92,2
66,Entry short,2025-05-06 07:00,C1|S|MKT|15,549.66,100,54966,-317,-0.58,0,28,0.05,-345,-0.63,-922,-0.92,2
67,Exit long,2025-05-07 07:30,TX30,554.03,100,55370,33,0.06,0,45,0.08,-50,-0.09,-889,-0.89,2
67,Entry long,2025-05-07 07:00,C1|L|MKT|15,553.7,100,55370,33,0.06,0,45,0.08,-50,-0.09,-889,-0.89,2
68,Exit short,2025-05-08 07:30,TX30,556.6,100,55630,-30,-0.05,0,179,0.32,-68,-0.12,-919,-0.92,2
68,Entry short,2025-05-08 07:00,C1|S|MKT|15,556.3,100,55630,-30,-0.05,0,179,0.32,-68,-0.12,-919,-0.92,2
69,Exit short,2025-05-09 08:00,TX30,556.77,100,55661,-16,-0.03,0,164,0.29,-43,-0.08,-935,-0.93,2
69,Entry short,2025-05-09 07:30,C1|S|MKT|15,556.61,100,55661,-16,-0.03,0,164,0.29,-43,-0.08,-935,-0.93,2
70,Exit short,2025-05-12 08:00,TX30,571.04,100,57024,-80,-0.14,0,121,0.21,-189,-0.33,-1015,-1.01,2
70,Entry short,2025-05-12 07:30,C1|S|MKT|15,570.24,100,57024,-80,-0.14,0,121,0.21,-189,-0.33,-1015,-1.01,2
71,Exit long,2025-05-13 07:30,TX30,578.69,100,57717,152,0.26,0,257,0.45,-7,-0.01,-863,-0.86,2
71,Entry long,2025-05-13 07:00,C1|L|MKT|15,577.17,100,57717,152,0.26,0,257,0.45,-7,-0.01,-863,-0.86,2
72,Exit short,2025-05-14 07:30,TX30,579.35,100,57938,3,0.01,0,112,0.19,-26,-0.04,-860,-0.86,2
72,Entry short,2025-05-14 07:00,C1|S|MKT|15,579.38,100,57938,3,0.01,0,112,0.19,-26,-0.04,-860,-0.86,2
73,Exit long,2025-05-19 07:30,TX30,584.04,100,58303,101,0.17,0,203,0.35,-18,-0.03,-759,-0.76,2
73,Entry long,2025-05-19 07:00,C1|L|MKT|15,583.03,100,58303,101,0.17,0,203,0.35,-18,-0.03,-759,-0.76,2
74,Exit long,2025-05-21 07:45,TX30,581.13,100,58183,-70,-0.12,0,53,0.09,-83,-0.14,-829,-0.83,2
74,Entry long,2025-05-21 07:15,C1|L|MKT|15,581.83,100,58183,-70,-0.12,0,53,0.09,-83,-0.14,-829,-0.83,2
75,Exit long,2025-05-22 07:30,TX30,574.75,100,57611,-136,-0.24,0,94,0.16,-168,-0.29,-965,-0.97,2
75,Entry long,2025-05-22 07:00,C1|L|MKT|15,576.11,100,57611,-136,-0.24,0,94,0.16,-168,-0.29,-965,-0.97,2
76,Exit long,2025-05-23 07:45,TX30,570.38,100,57024,14,0.02,0,46,0.08,-131,-0.23,-951,-0.95,2
76,Entry long,2025-05-23 07:15,C1|L|MKT|15,570.24,100,57024,14,0.02,0,46,0.08,-131,-0.23,-951,-0.95,2
77,Exit long,2025-05-27 07:45,TX30,579.94,100,57891,103,0.18,0,119,0.21,-8,-0.01,-848,-0.85,2
77,Entry long,2025-05-27 07:15,C1|L|MKT|15,578.91,100,57891,103,0.18,0,119,0.21,-8,-0.01,-848,-0.85,2
78,Exit short,2025-05-28 07:30,TX30,582.06,100,58259,53,0.09,0,80,0.14,-36,-0.06,-795,-0.79,2
78,Entry short,2025-05-28 07:00,C1|S|MKT|15,582.59,100,58259,53,0.09,0,80,0.14,-36,-0.06,-795,-0.79,2
79,Exit short,2025-05-29 07:45,TX30,581.57,100,58151,-6,-0.01,0,118,0.20,-78,-0.13,-801,-0.80,2
79,Entry short,2025-05-29 07:15,C1|S|MKT|15,581.51,100,58151,-6,-0.01,0,118,0.20,-78,-0.13,-801,-0.80,2
80,Exit short,2025-05-30 07:30,TX30,581.41,100,57890,-251,-0.43,0,3,0.01,-262,-0.45,-1052,-1.05,2
80,Entry short,2025-05-30 07:00,C1|S|MKT|15,578.9,100,57890,-251,-0.43,0,3,0.01,-262,-0.45,-1052,-1.05,2
81,Exit short,2025-06-02 07:30,TX30,580.42,100,57848,-194,-0.34,0,154,0.27,-196,-0.34,-1246,-1.25,2
81,Entry short,2025-06-02 07:00,C1|S|MKT|15,578.48,100,57848,-194,-0.34,0,154,0.27,-196,-0.34,-1246,-1.25,2
82,Exit long,2025-06-03 08:00,TX30,586.11,100,58566,45,0.08,0,50,0.09,-72,-0.12,-1201,-1.20,2
82,Entry long,2025-06-03 07:30,C1|L|MKT|15,585.66,100,58566,45,0.08,0,50,0.09,-72,-0.12,-1201,-1.20,2
83,Exit short,2025-06-04 07:45,TX30,588.73,100,58850,-23,-0.04,0,13,0.02,-99,-0.17,-1224,-1.22,2
83,Entry short,2025-06-04 07:15,C1|S|MKT|15,588.5,100,58850,-23,-0.04,0,13,0.02,-99,-0.17,-1224,-1.22,2
84,Exit short,2025-06-05 07:30,TX30,587.9,100,58604,-186,-0.32,0,10,0.02,-190,-0.32,-1410,-1.41,2
84,Entry short,2025-06-05 07:00,C1|S|MKT|15,586.04,100,58604,-186,-0.32,0,10,0.02,-190,-0.32,-1410,-1.41,2
85,Exit long,2025-06-10 08:00,TX30,592.72,100,59287,-15,-0.03,0,58,0.10,-20,-0.03,-1425,-1.42,2
85,Entry long,2025-06-10 07:30,C1|L|MKT|15,592.87,100,59287,-15,-0.03,0,58,0.10,-20,-0.03,-1425,-1.42,2
86,Exit long,2025-06-11 08:00,TX30,596.3,100,59636,-6,-0.01,0,31,0.05,-37,-0.06,-1431,-1.43,2
86,Entry long,2025-06-11 07:30,C1|L|MKT|15,596.36,100,59636,-6,-0.01,0,31,0.05,-37,-0.06,-1431,-1.43,2
87,Exit long,2025-06-12 07:45,TX30,594.57,100,59352,105,0.18,0,123,0.21,-7,-0.01,-1326,-1.33,2
87,Entry long,2025-06-12 07:15,C1|L|MKT|15,593.52,100,59352,105,0.18,0,123,0.21,-7,-0.01,-1326,-1.33,2
88,Exit short,2025-06-13 07:30,TX30,588.51,100,58987,136,0.23,0,153,0.26,-99,-0.17,-1190,-1.19,2
88,Entry short,2025-06-13 07:00,C1|S|MKT|15,589.87,100,58987,136,0.23,0,153,0.26,-99,-0.17,-1190,-1.19,2
89,Exit long,2025-06-16 07:30,TX30,595.68,100,59470,98,0.16,0,111,0.19,-10,-0.02,-1092,-1.09,2
89,Entry long,2025-06-16 07:00,C1|L|MKT|15,594.7,100,59470,98,0.16,0,111,0.19,-10,-0.02,-1092,-1.09,2
90,Exit long,2025-06-17 07:45,TX30,592.27,100,59318,-91,-0.15,0,8,0.01,-102,-0.17,-1183,-1.18,2
90,Entry long,2025-06-17 07:15,C1|L|MKT|15,593.18,100,59318,-91,-0.15,0,8,0.01,-102,-0.17,-1183,-1.18,2
91,Exit long,2025-06-18 07:30,TX30,592.45,100,59083,162,0.27,0,187,0.32,-39,-0.07,-1021,-1.02,2
91,Entry long,2025-06-18 07:00,C1|L|MKT|15,590.83,100,59083,162,0.27,0,187,0.32,-39,-0.07,-1021,-1.02,2
92,Exit short,2025-06-20 07:30,TX30,589.63,100,59078,115,0.19,0,199,0.34,-26,-0.04,-906,-0.91,2
92,Entry short,2025-06-20 07:00,C1|S|MKT|15,590.78,100,59078,115,0.19,0,199,0.34,-26,-0.04,-906,-0.91,2
93,Exit long,2025-06-23 07:30,TX30,590.99,100,59013,86,0.15,0,160,0.27,-1,0.00,-820,-0.82,2
93,Entry long,2025-06-23 07:00,C1|L|MKT|15,590.13,100,59013,86,0.15,0,160,0.27,-1,0.00,-820,-0.82,2
94,Exit short,2025-06-25 07:45,TX30,601.48,100,60082,-66,-0.11,0,17,0.03,-70,-0.12,-886,-0.89,2
94,Entry short,2025-06-25 07:15,C1|S|MKT|15,600.82,100,60082,-66,-0.11,0,17,0.03,-70,-0.12,-886,-0.89,2
95,Exit long,2025-06-26 07:45,TX30,603.31,100,60273,58,0.10,0,116,0.19,-14,-0.02,-828,-0.83,2
95,Entry long,2025-06-26 07:15,C1|L|MKT|15,602.73,100,60273,58,0.10,0,116,0.19,-14,-0.02,-828,-0.83,2
96,Exit long,2025-06-27 07:30,TX30,608.16,100,60770,46,0.08,0,105,0.17,-1,0.00,-782,-0.78,2
96,Entry long,2025-06-27 07:00,C1|L|MKT|15,607.7,100,60770,46,0.08,0,105,0.17,-1,0.00,-782,-0.78,2
97,Exit long,2025-07-01 07:30,TX30,610.33,100,61048,-15,-0.02,0,81,0.13,-49,-0.08,-797,-0.80,2
97,Entry long,2025-07-01 07:00,C1|L|MKT|15,610.48,100,61048,-15,-0.02,0,81,0.13,-49,-0.08,-797,-0.80,2
98,Exit long,2025-07-02 07:45,TX30,611.55,100,61116,39,0.06,0,117,0.19,-6,-0.01,-758,-0.76,2
98,Entry long,2025-07-02 07:15,C1|L|MKT|15,611.16,100,61116,39,0.06,0,117,0.19,-6,-0.01,-758,-0.76,2
99,Exit long,2025-07-03 07:30,TX30,618.14,100,61724,90,0.15,0,102,0.17,-2,0.00,-668,-0.67,2
99,Entry long,2025-07-03 07:00,C1|L|MKT|15,617.24,100,61724,90,0.15,0,102,0.17,-2,0.00,-668,-0.67,2
100,Exit short,2025-07-07 07:45,TX30,615.86,100,61592,6,0.01,0,22,0.04,-67,-0.11,-662,-0.66,2
100,Entry short,2025-07-07 07:15,C1|S|MKT|15,615.92,100,61592,6,0.01,0,22,0.04,-67,-0.11,-662,-0.66,2
101,Exit short,2025-07-08 07:45,TX30,614.29,100,61351,-78,-0.13,0,65,0.11,-117,-0.19,-740,-0.74,2
101,Entry short,2025-07-08 07:15,C1|S|MKT|15,613.51,100,61351,-78,-0.13,0,65,0.11,-117,-0.19,-740,-0.74,2
102,Exit long,2025-07-09 07:30,TX30,616.54,100,61740,-86,-0.14,0,29,0.05,-108,-0.17,-826,-0.83,2
102,Entry long,2025-07-09 07:00,C1|L|MKT|15,617.4,100,61740,-86,-0.14,0,29,0.05,-108,-0.17,-826,-0.83,2
103,Exit short,2025-07-10 07:30,TX30,616.94,100,61658,-36,-0.06,0,40,0.06,-85,-0.14,-862,-0.86,2
