Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
10,Entry long,2010-02-02 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,81.88,100,8188,10,0.12,0,21,0.26,0,0.00,-26,-0.03,1
11,Exit long,2010-02-03 07:15,TX15,82.29,100,8236,-7,-0.08,0,0,0.00,-18,-0.22,-33,-0.03,1
11,Entry long,2010-02-03 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,82.36,100,8236,-7,-0.08,0,0,0.00,-18,-0.22,-33,-0.03,1
12,Exit short,2010-02-04 07:15,TX15,80.36,100,8057,21,0.26,0,26,0.32,-16,-0.20,-12,-0.01,1
12,Entry short,2010-02-04 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,80.57,100,8057,21,0.26,0,26,0.32,-16,-0.20,-12,-0.01,1
13,Exit short,2010-02-05 07:15,TX15,79.03,100,7910,7,0.09,0,22,0.28,-12,-0.15,-5,0.00,1
13,Entry short,2010-02-05 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,79.1,100,7910,7,0.09,0,22,0.28,-12,-0.15,-5,0.00,1
14,Exit long,2010-02-08 07:30,TX15,79.64,100,7970,-6,-0.08,0,8,0.10,-22,-0.28,-11,-0.01,1
14,Entry long,2010-02-08 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,79.7,100,7970,-6,-0.08,0,8,0.10,-22,-0.28,-11,-0.01,1
15,Exit short,2010-02-10 07:30,TX15,79.33,100,7942,9,0.11,0,21,0.26,-7,-0.09,-2,0.00,1
15,Entry short,2010-02-10 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,79.42,100,7942,9,0.11,0,21,0.26,-7,-0.09,-2,0.00,1
16,Exit long,2010-02-11 07:45,TX15,79.65,100,7986,-21,-0.26,0,1,0.01,-27,-0.34,-23,-0.02,1
16,Entry long,2010-02-11 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,79.86,100,7986,-21,-0.26,0,1,0.01,-27,-0.34,-23,-0.02,1
17,Exit long,2010-02-12 07:45,TX15,79.72,100,7992,-20,-0.25,0,9,0.11,-28,-0.35,-43,-0.04,1
17,Entry long,2010-02-12 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,79.92,100,7992,-20,-0.25,0,9,0.11,-28,-0.35,-43,-0.04,1
18,Exit long,2010-02-18 07:15,TX15,82.51,100,8243,8,0.10,0,15,0.18,-11,-0.13,-35,-0.03,1
18,Entry long,2010-02-18 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,82.43,100,8243,8,0.10,0,15,0.18,-11,-0.13,-35,-0.03,1
19,Exit short,2010-02-19 07:15,TX15,82.5,100,8241,-9,-0.11,0,5,0.06,-12,-0.15,-44,-0.04,1
19,Entry short,2010-02-19 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,82.41,100,8241,-9,-0.11,0,5,0.06,-12,-0.15,-44,-0.04,1
20,Exit short,2010-02-22 07:30,TX15,82.97,100,8282,-15,-0.18,0,1,0.01,-19,-0.23,-59,-0.06,1
20,Entry short,2010-02-22 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,82.82,100,8282,-15,-0.18,0,1,0.01,-19,-0.23,-59,-0.06,1
21,Exit short,2010-02-23 07:30,TX15,82.12,100,8209,-3,-0.04,0,7,0.09,-8,-0.10,-62,-0.06,1
21,Entry short,2010-02-23 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,82.09,100,8209,-3,-0.04,0,7,0.09,-8,-0.10,-62,-0.06,1
22,Exit long,2010-02-24 07:15,TX15,82.21,100,8246,-25,-0.30,0,1,0.01,-35,-0.42,-87,-0.09,1
22,Entry long,2010-02-24 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,82.46,100,8246,-25,-0.30,0,1,0.01,-35,-0.42,-87,-0.09,1
23,Exit long,2010-02-25 07:45,TX15,81.62,100,8168,-6,-0.07,0,3,0.04,-13,-0.16,-93,-0.09,1
23,Entry long,2010-02-25 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,81.68,100,8168,-6,-0.07,0,3,0.04,-13,-0.16,-93,-0.09,1
24,Exit long,2010-03-01 07:30,TX15,83.22,100,8335,-13,-0.16,0,6,0.07,-17,-0.20,-106,-0.11,1
24,Entry long,2010-03-01 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,83.35,100,8335,-13,-0.16,0,6,0.07,-17,-0.20,-106,-0.11,1
25,Exit short,2010-03-02 07:30,TX15,83.79,100,8373,-6,-0.07,0,6,0.07,-11,-0.13,-112,-0.11,1
25,Entry short,2010-03-02 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,83.73,100,8373,-6,-0.07,0,6,0.07,-11,-0.13,-112,-0.11,1
26,Exit long,2010-03-03 07:15,TX15,84.02,100,8406,-4,-0.05,0,12,0.14,-10,-0.12,-116,-0.12,1
26,Entry long,2010-03-03 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,84.06,100,8406,-4,-0.05,0,12,0.14,-10,-0.12,-116,-0.12,1
27,Exit long,2010-03-05 07:15,TX15,84.84,100,8470,14,0.17,0,15,0.18,-6,-0.07,-102,-0.10,1
27,Entry long,2010-03-05 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,84.7,100,8470,14,0.17,0,15,0.18,-6,-0.07,-102,-0.10,1
28,Exit short,2010-03-08 07:15,TX15,85.33,100,8525,-8,-0.09,0,3,0.04,-13,-0.15,-110,-0.11,1
28,Entry short,2010-03-08 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,85.25,100,8525,-8,-0.09,0,3,0.04,-13,-0.15,-110,-0.11,1
29,Exit long,2010-03-09 07:15,TX15,85.3,100,8522,8,0.09,0,12,0.14,-8,-0.09,-102,-0.10,1
29,Entry long,2010-03-09 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,85.22,100,8522,8,0.09,0,12,0.14,-8,-0.09,-102,-0.10,1
30,Exit long,2010-03-10 07:30,TX15,85.82,100,8583,-1,-0.01,0,2,0.02,-11,-0.13,-103,-0.10,1
30,Entry long,2010-03-10 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,85.83,100,8583,-1,-0.01,0,2,0.02,-11,-0.13,-103,-0.10,1
31,Exit short,2010-03-11 07:15,TX15,85.56,100,8546,-10,-0.12,0,0,0.00,-26,-0.30,-113,-0.11,1
31,Entry short,2010-03-11 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,85.46,100,8546,-10,-0.12,0,0,0.00,-26,-0.30,-113,-0.11,1
32,Exit short,2010-03-12 07:30,TX15,86.09,100,8600,-9,-0.10,0,7,0.08,-9,-0.10,-122,-0.12,1
32,Entry short,2010-03-12 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,86,100,8600,-9,-0.10,0,7,0.08,-9,-0.10,-122,-0.12,1
33,Exit long,2010-03-17 07:15,TX15,87.24,100,8733,-9,-0.10,0,5,0.06,-11,-0.13,-131,-0.13,1
33,Entry long,2010-03-17 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,87.33,100,8733,-9,-0.10,0,5,0.06,-11,-0.13,-131,-0.13,1
34,Exit short,2010-03-19 07:30,TX15,87.02,100,8714,12,0.14,0,18,0.21,-2,-0.02,-119,-0.12,1
34,Entry short,2010-03-19 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,87.14,100,8714,12,0.14,0,18,0.21,-2,-0.02,-119,-0.12,1
35,Exit long,2010-03-22 07:15,TX15,86.89,100,8686,3,0.03,0,10,0.12,-6,-0.07,-116,-0.12,1
35,Entry long,2010-03-22 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,86.86,100,8686,3,0.03,0,10,0.12,-6,-0.07,-116,-0.12,1
36,Exit long,2010-03-24 07:30,TX15,87.79,100,8785,-6,-0.07,0,7,0.08,-9,-0.10,-122,-0.12,1
36,Entry long,2010-03-24 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,87.85,100,8785,-6,-0.07,0,7,0.08,-9,-0.10,-122,-0.12,1
37,Exit short,2010-03-25 07:15,TX15,88.04,100,8804,0,0.00,0,18,0.20,-7,-0.08,-122,-0.12,1
37,Entry short,2010-03-25 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,88.04,100,8804,0,0.00,0,18,0.20,-7,-0.08,-122,-0.12,1
38,Exit long,2010-03-26 07:30,TX15,87.92,100,8783,9,0.10,0,12,0.14,-3,-0.03,-113,-0.11,1
38,Entry long,2010-03-26 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,87.83,100,8783,9,0.10,0,12,0.14,-3,-0.03,-113,-0.11,1
39,Exit short,2010-03-29 07:15,TX15,87.82,100,8776,-6,-0.07,0,6,0.07,-14,-0.16,-119,-0.12,1
39,Entry short,2010-03-29 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,87.76,100,8776,-6,-0.07,0,6,0.07,-14,-0.16,-119,-0.12,1
40,Exit long,2010-03-30 07:15,TX15,88.21,100,8823,-2,-0.02,0,7,0.08,-9,-0.10,-121,-0.12,1
40,Entry long,2010-03-30 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,88.23,100,8823,-2,-0.02,0,7,0.08,-9,-0.10,-121,-0.12,1
41,Exit long,2010-03-31 07:45,TX15,87.8,100,8785,-5,-0.06,0,9,0.10,-6,-0.07,-126,-0.13,1
41,Entry long,2010-03-31 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,87.85,100,8785,-5,-0.06,0,9,0.10,-6,-0.07,-126,-0.13,1
42,Exit long,2010-04-05 07:15,TX15,88.81,100,8870,11,0.12,0,15,0.17,-5,-0.06,-115,-0.11,1
42,Entry long,2010-04-05 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,88.7,100,8870,11,0.12,0,15,0.17,-5,-0.06,-115,-0.11,1
43,Exit long,2010-04-06 07:30,TX15,88.93,100,8889,4,0.04,0,4,0.04,-4,-0.04,-111,-0.11,1
43,Entry long,2010-04-06 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,88.89,100,8889,4,0.04,0,4,0.04,-4,-0.04,-111,-0.11,1
44,Exit long,2010-04-08 07:45,TX15,88.4,100,8842,-2,-0.02,0,9,0.10,-4,-0.05,-113,-0.11,1
44,Entry long,2010-04-08 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,88.42,100,8842,-2,-0.02,0,9,0.10,-4,-0.05,-113,-0.11,1
45,Exit short,2010-04-12 07:15,TX15,89.77,100,8962,-15,-0.17,0,3,0.03,-17,-0.19,-128,-0.13,1
45,Entry short,2010-04-12 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,89.62,100,8962,-15,-0.17,0,3,0.03,-17,-0.19,-128,-0.13,1
46,Exit short,2010-04-13 07:45,TX15,89.33,100,8931,-2,-0.02,0,13,0.15,-3,-0.03,-130,-0.13,1
46,Entry short,2010-04-13 07:30,C0|S|MKT|15|v0.3.0-tier0|SPY,89.31,100,8931,-2,-0.02,0,13,0.15,-3,-0.03,-130,-0.13,1
47,Exit short,2010-04-14 07:30,TX15,90.16,100,9004,-12,-0.13,0,6,0.07,-14,-0.16,-142,-0.14,1
47,Entry short,2010-04-14 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,90.04,100,9004,-12,-0.13,0,6,0.07,-14,-0.16,-142,-0.14,1
48,Exit long,2010-04-15 07:30,TX15,90.84,100,9081,3,0.03,0,8,0.09,-2,-0.02,-139,-0.14,1
48,Entry long,2010-04-15 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,90.81,100,9081,3,0.03,0,8,0.09,-2,-0.02,-139,-0.14,1
49,Exit short,2010-04-16 07:15,TX15,90.52,100,9033,-19,-0.21,0,3,0.03,-22,-0.24,-158,-0.16,1
49,Entry short,2010-04-16 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,90.33,100,9033,-19,-0.21,0,3,0.03,-22,-0.24,-158,-0.16,1
50,Exit long,2010-04-19 07:15,TX15,89.67,100,8952,15,0.17,0,19,0.21,-1,-0.01,-143,-0.14,1
50,Entry long,2010-04-19 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,89.52,100,8952,15,0.17,0,19,0.21,-1,-0.01,-143,-0.14,1
51,Exit short,2010-04-20 07:30,TX15,90.13,100,9020,7,0.08,0,14,0.16,-5,-0.06,-136,-0.14,1
51,Entry short,2010-04-20 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,90.2,100,9020,7,0.08,0,14,0.16,-5,-0.06,-136,-0.14,1
52,Exit long,2010-04-21 07:15,TX15,90.76,100,9081,-5,-0.06,0,1,0.01,-16,-0.18,-141,-0.14,1
52,Entry long,2010-04-21 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,90.81,100,9081,-5,-0.06,0,1,0.01,-16,-0.18,-141,-0.14,1
53,Exit long,2010-04-23 07:30,TX15,90.77,100,9099,-22,-0.24,0,1,0.01,-22,-0.24,-163,-0.16,1
53,Entry long,2010-04-23 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,90.99,100,9099,-22,-0.24,0,1,0.01,-22,-0.24,-163,-0.16,1
54,Exit short,2010-04-26 07:15,TX15,91.36,100,9124,-12,-0.13,0,1,0.01,-18,-0.20,-175,-0.17,1
54,Entry short,2010-04-26 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,91.24,100,9124,-12,-0.13,0,1,0.01,-18,-0.20,-175,-0.17,1
55,Exit long,2010-04-27 07:45,TX15,90.82,100,9071,11,0.12,0,17,0.19,-1,-0.01,-164,-0.16,1
55,Entry long,2010-04-27 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,90.71,100,9071,11,0.12,0,17,0.19,-1,-0.01,-164,-0.16,1
56,Exit short,2010-04-28 07:30,TX15,89.2,100,8904,-16,-0.18,0,1,0.01,-22,-0.25,-180,-0.18,1
56,Entry short,2010-04-28 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,89.04,100,8904,-16,-0.18,0,1,0.01,-22,-0.25,-180,-0.18,1
57,Exit long,2010-04-29 07:45,TX15,90.41,100,9035,6,0.07,0,7,0.08,-7,-0.08,-174,-0.17,1
57,Entry long,2010-04-29 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,90.35,100,9035,6,0.07,0,7,0.08,-7,-0.08,-174,-0.17,1
58,Exit short,2010-04-30 07:15,TX15,89.95,100,9034,39,0.43,0,42,0.46,-6,-0.07,-135,-0.13,1
58,Entry short,2010-04-30 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,90.34,100,9034,39,0.43,0,42,0.46,-6,-0.07,-135,-0.13,1
59,Exit long,2010-05-03 07:30,TX15,89.68,100,8973,-5,-0.06,0,5,0.06,-7,-0.08,-140,-0.14,1
59,Entry long,2010-05-03 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,89.73,100,8973,-5,-0.06,0,5,0.06,-7,-0.08,-140,-0.14,1
60,Exit long,2010-05-05 07:15,TX15,87.62,100,8753,9,0.10,0,16,0.18,-14,-0.16,-131,-0.13,1
60,Entry long,2010-05-05 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,87.53,100,8753,9,0.10,0,16,0.18,-14,-0.16,-131,-0.13,1
61,Exit short,2010-05-07 07:30,TX15,82.65,100,8395,130,1.55,0,183,2.18,-8,-0.10,-1,0.00,1
61,Entry short,2010-05-07 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,83.95,100,8395,130,1.55,0,183,2.18,-8,-0.10,-1,0.00,1
62,Exit short,2010-05-10 07:45,TX15,86.43,100,8647,4,0.05,0,7,0.08,-32,-0.37,3,0.00,1
62,Entry short,2010-05-10 07:30,C0|S|MKT|15|v0.3.0-tier0|SPY,86.47,100,8647,4,0.05,0,7,0.08,-32,-0.37,3,0.00,1
63,Exit long,2010-05-11 07:15,TX15,86.7,100,8660,10,0.12,0,15,0.17,-14,-0.16,13,0.01,1
63,Entry long,2010-05-11 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,86.6,100,8660,10,0.12,0,15,0.17,-14,-0.16,13,0.01,1
64,Exit long,2010-05-12 07:15,TX15,87.56,100,8754,2,0.02,0,17,0.19,-5,-0.06,15,0.02,1
64,Entry long,2010-05-12 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,87.54,100,8754,2,0.02,0,17,0.19,-5,-0.06,15,0.02,1
65,Exit long,2010-05-13 07:45,TX15,88.1,100,8796,14,0.16,0,22,0.25,-9,-0.10,29,0.03,1
65,Entry long,2010-05-13 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,87.96,100,8796,14,0.16,0,22,0.25,-9,-0.10,29,0.03,1
66,Exit short,2010-05-17 07:15,TX15,85.26,100,8521,-5,-0.06,0,13,0.15,-14,-0.16,24,0.02,1
66,Entry short,2010-05-17 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,85.21,100,8521,-5,-0.06,0,13,0.15,-14,-0.16,24,0.02,1
67,Exit short,2010-05-18 07:45,TX15,85.62,100,8586,24,0.28,0,25,0.29,-3,-0.03,48,0.05,1
67,Entry short,2010-05-18 07:30,C0|S|MKT|15|v0.3.0-tier0|SPY,85.86,100,8586,24,0.28,0,25,0.29,-3,-0.03,48,0.05,1
68,Exit short,2010-05-19 07:45,TX15,83.69,100,8368,-1,-0.01,0,24,0.29,-20,-0.24,47,0.05,1
68,Entry short,2010-05-19 07:30,C0|S|MKT|15|v0.3.0-tier0|SPY,83.68,100,8368,-1,-0.01,0,24,0.29,-20,-0.24,47,0.05,1
69,Exit short,2010-05-20 07:30,TX15,81.28,100,8160,32,0.39,0,70,0.86,-4,-0.05,79,0.08,1
69,Entry short,2010-05-20 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,81.6,100,8160,32,0.39,0,70,0.86,-4,-0.05,79,0.08,1
70,Exit long,2010-05-21 07:15,TX15,80.87,100,8074,13,0.16,0,54,0.67,-20,-0.25,92,0.09,1
70,Entry long,2010-05-21 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,80.74,100,8074,13,0.16,0,54,0.67,-20,-0.25,92,0.09,1
71,Exit long,2010-05-25 07:30,TX15,79,100,7909,-9,-0.11,0,31,0.39,-13,-0.16,83,0.08,1
71,Entry long,2010-05-25 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,79.09,100,7909,-9,-0.11,0,31,0.39,-13,-0.16,83,0.08,1
72,Exit long,2010-05-26 07:15,TX15,81.81,100,8179,2,0.02,0,18,0.22,-14,-0.17,85,0.09,1
72,Entry long,2010-05-26 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,81.79,100,8179,2,0.02,0,18,0.22,-14,-0.17,85,0.09,1
73,Exit long,2010-05-27 07:45,TX15,82.19,100,8224,-5,-0.06,0,18,0.22,-13,-0.16,80,0.08,1
73,Entry long,2010-05-27 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,82.24,100,8224,-5,-0.06,0,18,0.22,-13,-0.16,80,0.08,1
74,Exit long,2010-06-01 07:30,TX15,82.27,100,8173,54,0.66,0,60,0.73,0,0.00,134,0.13,1
74,Entry long,2010-06-01 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,81.73,100,8173,54,0.66,0,60,0.73,0,0.00,134,0.13,1
75,Exit long,2010-06-03 07:15,TX15,82.98,100,8319,-21,-0.25,0,4,0.05,-26,-0.31,113,0.11,1
75,Entry long,2010-06-03 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,83.19,100,8319,-21,-0.25,0,4,0.05,-26,-0.31,113,0.11,1
76,Exit long,2010-06-04 07:30,TX15,81.82,100,8184,-2,-0.02,0,8,0.10,-15,-0.18,111,0.11,1
76,Entry long,2010-06-04 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,81.84,100,8184,-2,-0.02,0,8,0.10,-15,-0.18,111,0.11,1
77,Exit long,2010-06-07 07:30,TX15,80.42,100,8052,-10,-0.12,0,6,0.07,-16,-0.20,101,0.10,1
77,Entry long,2010-06-07 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,80.52,100,8052,-10,-0.12,0,6,0.07,-16,-0.20,101,0.10,1
78,Exit short,2010-06-08 07:15,TX15,79.16,100,7894,-22,-0.28,0,2,0.03,-42,-0.53,79,0.08,1
78,Entry short,2010-06-08 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,78.94,100,7894,-22,-0.28,0,2,0.03,-42,-0.53,79,0.08,1
79,Exit short,2010-06-09 07:30,TX15,80.33,100,8017,-16,-0.20,0,1,0.01,-22,-0.27,63,0.06,1
79,Entry short,2010-06-09 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,80.17,100,8017,-16,-0.20,0,1,0.01,-22,-0.27,63,0.06,1
80,Exit long,2010-06-10 07:15,TX15,81.23,100,8137,-14,-0.17,0,18,0.22,-21,-0.26,49,0.05,1
80,Entry long,2010-06-10 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,81.37,100,8137,-14,-0.17,0,18,0.22,-21,-0.26,49,0.05,1
81,Exit long,2010-06-11 07:15,TX15,81.78,100,8160,18,0.22,0,38,0.47,-13,-0.16,67,0.07,1
81,Entry long,2010-06-11 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,81.6,100,8160,18,0.22,0,38,0.47,-13,-0.16,67,0.07,1
82,Exit long,2010-06-14 07:45,TX15,82.71,100,8289,-18,-0.22,0,2,0.02,-19,-0.23,49,0.05,1
82,Entry long,2010-06-14 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,82.89,100,8289,-18,-0.22,0,2,0.02,-19,-0.23,49,0.05,1
83,Exit long,2010-06-15 07:15,TX15,82.66,100,8281,-15,-0.18,0,3,0.04,-21,-0.25,34,0.03,1
83,Entry long,2010-06-15 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,82.81,100,8281,-15,-0.18,0,3,0.04,-21,-0.25,34,0.03,1
84,Exit long,2010-06-16 07:15,TX15,83.71,100,8374,-3,-0.04,0,8,0.10,-16,-0.19,31,0.03,1
84,Entry long,2010-06-16 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,83.74,100,8374,-3,-0.04,0,8,0.10,-16,-0.19,31,0.03,1
85,Exit short,2010-06-17 07:30,TX15,83.48,100,8359,11,0.13,0,24,0.29,-1,-0.01,42,0.04,1
85,Entry short,2010-06-17 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,83.59,100,8359,11,0.13,0,24,0.29,-1,-0.01,42,0.04,1
86,Exit short,2010-06-18 07:15,TX15,84.04,100,8388,-16,-0.19,0,0,0.00,-26,-0.31,26,0.03,1
86,Entry short,2010-06-18 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,83.88,100,8388,-16,-0.19,0,0,0.00,-26,-0.31,26,0.03,1
87,Exit short,2010-06-22 07:45,TX15,83.74,100,8374,0,0.00,0,23,0.27,-2,-0.02,26,0.03,1
87,Entry short,2010-06-22 07:30,C0|S|MKT|15|v0.3.0-tier0|SPY,83.74,100,8374,0,0.00,0,23,0.27,-2,-0.02,26,0.03,1
88,Exit short,2010-06-23 07:30,TX15,81.81,100,8197,16,0.20,0,20,0.24,-3,-0.04,42,0.04,1
88,Entry short,2010-06-23 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,81.97,100,8197,16,0.20,0,20,0.24,-3,-0.04,42,0.04,1
89,Exit short,2010-06-24 07:15,TX15,81.45,100,8133,-12,-0.15,0,1,0.01,-30,-0.37,30,0.03,1
89,Entry short,2010-06-24 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,81.33,100,8133,-12,-0.15,0,1,0.01,-30,-0.37,30,0.03,1
90,Exit short,2010-06-28 07:15,TX15,80.93,100,8083,-10,-0.12,0,8,0.10,-16,-0.20,20,0.02,1
90,Entry short,2010-06-28 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,80.83,100,8083,-10,-0.12,0,8,0.10,-16,-0.20,20,0.02,1
91,Exit short,2010-06-29 07:15,TX15,79.12,100,7941,29,0.37,0,61,0.77,0,0.00,49,0.05,1
91,Entry short,2010-06-29 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,79.41,100,7941,29,0.37,0,61,0.77,0,0.00,49,0.05,1
92,Exit short,2010-07-01 07:15,TX15,76.8,100,7744,64,0.83,0,69,0.89,0,0.00,113,0.11,1
92,Entry short,2010-07-01 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,77.44,100,7744,64,0.83,0,69,0.89,0,0.00,113,0.11,1
93,Exit short,2010-07-02 07:30,TX15,77.46,100,7745,-1,-0.01,0,3,0.04,-20,-0.26,112,0.11,1
