Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
106,Entry short,2025-07-16 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,615.29,100,61529,-9,-0.01,0,42,0.07,-66,-0.11,1574,1.57,1
107,Exit long,2025-07-17 07:15,TX15,619.29,100,61894,35,0.06,0,43,0.07,-6,-0.01,1609,1.61,1
107,Entry long,2025-07-17 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,618.94,100,61894,35,0.06,0,43,0.07,-6,-0.01,1609,1.61,1
108,Exit short,2025-07-18 07:30,TX15,620.51,100,62118,67,0.11,0,81,0.13,-15,-0.02,1676,1.68,1
108,Entry short,2025-07-18 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,621.18,100,62118,67,0.11,0,81,0.13,-15,-0.02,1676,1.68,1
109,Exit long,2025-07-21 07:15,TX15,623.72,100,62367,5,0.01,0,44,0.07,-20,-0.03,1681,1.68,1
109,Entry long,2025-07-21 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,623.67,100,62367,5,0.01,0,44,0.07,-20,-0.03,1681,1.68,1
110,Exit short,2025-07-22 07:15,TX15,620.26,100,62001,-25,-0.04,0,63,0.10,-38,-0.06,1656,1.66,1
110,Entry short,2025-07-22 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,620.01,100,62001,-25,-0.04,0,63,0.10,-38,-0.06,1656,1.66,1
111,Exit short,2025-07-23 07:15,TX15,623.06,100,62309,3,0.00,0,26,0.04,-50,-0.08,1659,1.66,1
111,Entry short,2025-07-23 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,623.09,100,62309,3,0.00,0,26,0.04,-50,-0.08,1659,1.66,1
112,Exit long,2025-07-24 07:15,TX15,627.38,100,62817,-79,-0.13,0,20,0.03,-90,-0.14,1580,1.58,1
112,Entry long,2025-07-24 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,628.17,100,62817,-79,-0.13,0,20,0.03,-90,-0.14,1580,1.58,1
113,Exit long,2025-07-28 07:30,TX15,630.74,100,63097,-23,-0.04,0,8,0.01,-64,-0.10,1557,1.56,1
113,Entry long,2025-07-28 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,630.97,100,63097,-23,-0.04,0,8,0.01,-64,-0.10,1557,1.56,1
114,Exit short,2025-07-29 07:30,TX15,630.76,100,63087,11,0.02,0,47,0.07,-18,-0.03,1568,1.57,1
114,Entry short,2025-07-29 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,630.87,100,63087,11,0.02,0,47,0.07,-18,-0.03,1568,1.57,1
115,Exit long,2025-07-30 07:45,TX15,629.51,100,62936,15,0.02,0,48,0.08,0,0.00,1583,1.58,1
115,Entry long,2025-07-30 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,629.36,100,62936,15,0.02,0,48,0.08,0,0.00,1583,1.58,1
116,Exit short,2025-08-01 07:15,TX15,615.08,100,61458,-50,-0.08,0,172,0.28,-114,-0.19,1533,1.53,1
116,Entry short,2025-08-01 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,614.58,100,61458,-50,-0.08,0,172,0.28,-114,-0.19,1533,1.53,1
117,Exit long,2025-08-04 07:15,TX15,622.17,100,62212,5,0.01,0,32,0.05,-74,-0.12,1538,1.54,1
117,Entry long,2025-08-04 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,622.12,100,62212,5,0.01,0,32,0.05,-74,-0.12,1538,1.54,1
118,Exit short,2025-08-05 07:30,TX15,622.96,100,62344,48,0.08,0,115,0.18,-27,-0.04,1586,1.59,1
118,Entry short,2025-08-05 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,623.44,100,62344,48,0.08,0,115,0.18,-27,-0.04,1586,1.59,1
119,Exit short,2025-08-07 07:30,TX15,626.87,100,62771,84,0.13,0,153,0.24,-7,-0.01,1670,1.67,1
119,Entry short,2025-08-07 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,627.71,100,62771,84,0.13,0,153,0.24,-7,-0.01,1670,1.67,1
120,Exit long,2025-08-08 07:15,TX15,629.16,100,62889,27,0.04,0,91,0.14,-11,-0.02,1697,1.70,1
120,Entry long,2025-08-08 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,628.89,100,62889,27,0.04,0,91,0.14,-11,-0.02,1697,1.70,1
121,Exit short,2025-08-12 07:15,TX15,631.94,100,63039,-155,-0.25,0,58,0.09,-159,-0.25,1542,1.54,1
121,Entry short,2025-08-12 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,630.39,100,63039,-155,-0.25,0,58,0.09,-159,-0.25,1542,1.54,1
122,Exit long,2025-08-13 07:15,TX15,638.07,100,63854,-47,-0.07,0,10,0.02,-73,-0.11,1495,1.50,1
122,Entry long,2025-08-13 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,638.54,100,63854,-47,-0.07,0,10,0.02,-73,-0.11,1495,1.50,1
123,Exit long,2025-08-14 07:15,TX15,636.76,100,63697,-21,-0.03,0,29,0.05,-32,-0.05,1474,1.47,1
123,Entry long,2025-08-14 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,636.97,100,63697,-21,-0.03,0,29,0.05,-32,-0.05,1474,1.47,1
124,Exit short,2025-08-15 07:15,TX15,637.38,100,63676,-62,-0.10,0,59,0.09,-71,-0.11,1412,1.41,1
124,Entry short,2025-08-15 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,636.76,100,63676,-62,-0.10,0,59,0.09,-71,-0.11,1412,1.41,1
125,Exit short,2025-08-18 07:15,TX15,636.24,100,63569,-55,-0.09,0,1,0.00,-69,-0.11,1357,1.36,1
125,Entry short,2025-08-18 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,635.69,100,63569,-55,-0.09,0,1,0.00,-69,-0.11,1357,1.36,1
126,Exit long,2025-08-19 07:30,TX15,635.99,100,63671,-72,-0.11,0,15,0.02,-93,-0.15,1285,1.29,1
126,Entry long,2025-08-19 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,636.71,100,63671,-72,-0.11,0,15,0.02,-93,-0.15,1285,1.29,1
127,Exit short,2025-08-20 07:15,TX15,627.48,100,62842,94,0.15,0,118,0.19,-90,-0.14,1379,1.38,1
127,Entry short,2025-08-20 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,628.42,100,62842,94,0.15,0,118,0.19,-90,-0.14,1379,1.38,1
128,Exit short,2025-08-21 07:15,TX15,630.13,100,62816,-197,-0.31,0,50,0.08,-224,-0.36,1182,1.18,1
128,Entry short,2025-08-21 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,628.16,100,62816,-197,-0.31,0,50,0.08,-224,-0.36,1182,1.18,1
129,Exit long,2025-08-22 07:30,TX15,637.08,100,63764,-56,-0.09,0,82,0.13,-164,-0.26,1126,1.13,1
129,Entry long,2025-08-22 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,637.64,100,63764,-56,-0.09,0,82,0.13,-164,-0.26,1126,1.13,1
130,Exit long,2025-08-26 07:45,TX15,635.86,100,63600,-14,-0.02,0,13,0.02,-55,-0.09,1112,1.11,1
130,Entry long,2025-08-26 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,636,100,63600,-14,-0.02,0,13,0.02,-55,-0.09,1112,1.11,1
131,Exit long,2025-08-27 07:30,TX15,639.03,100,63876,27,0.04,0,50,0.08,-1,0.00,1139,1.14,1
131,Entry long,2025-08-27 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,638.76,100,63876,27,0.04,0,50,0.08,-1,0.00,1139,1.14,1
132,Exit short,2025-08-28 07:15,TX15,639.28,100,63886,-42,-0.07,0,35,0.05,-72,-0.11,1097,1.10,1
132,Entry short,2025-08-28 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,638.86,100,63886,-42,-0.07,0,35,0.05,-72,-0.11,1097,1.10,1
133,Exit short,2025-08-29 07:15,TX15,637.25,100,63843,118,0.18,0,170,0.27,-54,-0.08,1215,1.21,1
133,Entry short,2025-08-29 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,638.43,100,63843,118,0.18,0,170,0.27,-54,-0.08,1215,1.21,1
134,Exit long,2025-09-02 07:15,TX15,631.9,100,63200,-10,-0.02,0,112,0.18,-33,-0.05,1205,1.21,1
134,Entry long,2025-09-02 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,632,100,63200,-10,-0.02,0,112,0.18,-33,-0.05,1205,1.21,1
135,Exit short,2025-09-03 07:15,TX15,634.6,100,63494,34,0.05,0,38,0.06,-90,-0.14,1239,1.24,1
135,Entry short,2025-09-03 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,634.94,100,63494,34,0.05,0,38,0.06,-90,-0.14,1239,1.24,1
136,Exit short,2025-09-04 07:30,TX15,637.81,100,63686,-95,-0.15,0,41,0.06,-118,-0.19,1144,1.14,1
136,Entry short,2025-09-04 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,636.86,100,63686,-95,-0.15,0,41,0.06,-118,-0.19,1144,1.14,1
137,Exit short,2025-09-05 07:15,TX15,641.86,100,64392,206,0.32,0,209,0.32,-2,0.00,1350,1.35,1
137,Entry short,2025-09-05 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,643.92,100,64392,206,0.32,0,209,0.32,-2,0.00,1350,1.35,1
138,Exit short,2025-09-09 07:45,TX15,640.59,100,64164,105,0.16,0,151,0.24,-5,-0.01,1455,1.46,1
138,Entry short,2025-09-09 07:30,C0|S|MKT|15|v0.3.0-tier0|SPY,641.64,100,64164,105,0.16,0,151,0.24,-5,-0.01,1455,1.46,1
139,Exit long,2025-09-10 07:30,TX15,646.74,100,64721,-47,-0.07,0,17,0.03,-47,-0.07,1408,1.41,1
139,Entry long,2025-09-10 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,647.21,100,64721,-47,-0.07,0,17,0.03,-47,-0.07,1408,1.41,1
140,Exit long,2025-09-11 07:15,TX15,648.49,100,64838,11,0.02,0,68,0.10,-18,-0.03,1419,1.42,1
140,Entry long,2025-09-11 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,648.38,100,64838,11,0.02,0,68,0.10,-18,-0.03,1419,1.42,1
141,Exit long,2025-09-12 07:15,TX15,650.29,100,65080,-51,-0.08,0,18,0.03,-52,-0.08,1368,1.37,1
141,Entry long,2025-09-12 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,650.8,100,65080,-51,-0.08,0,18,0.03,-52,-0.08,1368,1.37,1
142,Exit long,2025-09-15 07:15,TX15,652.97,100,65340,-43,-0.07,0,9,0.01,-65,-0.10,1325,1.33,1
142,Entry long,2025-09-15 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,653.4,100,65340,-43,-0.07,0,9,0.01,-65,-0.10,1325,1.33,1
143,Exit short,2025-09-16 07:15,TX15,652.7,100,65303,33,0.05,0,63,0.10,-4,-0.01,1358,1.36,1
143,Entry short,2025-09-16 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,653.03,100,65303,33,0.05,0,63,0.10,-4,-0.01,1358,1.36,1
144,Exit short,2025-09-17 07:30,TX15,651.96,100,65224,28,0.04,0,36,0.06,-11,-0.02,1386,1.39,1
144,Entry short,2025-09-17 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,652.24,100,65224,28,0.04,0,36,0.06,-11,-0.02,1386,1.39,1
145,Exit long,2025-09-18 07:30,TX15,657.11,100,65632,79,0.12,0,89,0.14,-6,-0.01,1465,1.47,1
145,Entry long,2025-09-18 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,656.32,100,65632,79,0.12,0,89,0.14,-6,-0.01,1465,1.47,1
146,Exit long,2025-09-22 07:15,TX15,657.99,100,65797,2,0.00,0,34,0.05,-25,-0.04,1467,1.47,1
146,Entry long,2025-09-22 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,657.97,100,65797,2,0.00,0,34,0.05,-25,-0.04,1467,1.47,1
147,Exit short,2025-09-24 07:15,TX15,657.8,100,65760,-20,-0.03,0,39,0.06,-40,-0.06,1447,1.45,1
147,Entry short,2025-09-24 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,657.6,100,65760,-20,-0.03,0,39,0.06,-40,-0.06,1447,1.45,1
148,Exit long,2025-09-25 07:45,TX15,653.34,100,65307,27,0.04,0,50,0.08,-24,-0.04,1474,1.47,1
148,Entry long,2025-09-25 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,653.07,100,65307,27,0.04,0,50,0.08,-24,-0.04,1474,1.47,1
149,Exit long,2025-09-26 07:15,TX15,654.13,100,65634,-221,-0.34,0,60,0.09,-250,-0.38,1253,1.25,1
149,Entry long,2025-09-26 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,656.34,100,65634,-221,-0.34,0,60,0.09,-250,-0.38,1253,1.25,1
150,Exit long,2025-10-01 07:45,TX15,660.01,100,66007,-6,-0.01,0,52,0.08,-28,-0.04,1247,1.25,1
150,Entry long,2025-10-01 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,660.07,100,66007,-6,-0.01,0,52,0.08,-28,-0.04,1247,1.25,1
151,Exit short,2025-10-02 07:30,TX15,663.23,100,66313,-10,-0.02,0,34,0.05,-36,-0.05,1237,1.24,1
151,Entry short,2025-10-02 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,663.13,100,66313,-10,-0.02,0,34,0.05,-36,-0.05,1237,1.24,1
152,Exit long,2025-10-03 07:45,TX15,666.58,100,66587,71,0.11,0,89,0.13,-7,-0.01,1308,1.31,1
152,Entry long,2025-10-03 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,665.87,100,66587,71,0.11,0,89,0.13,-7,-0.01,1308,1.31,1
153,Exit short,2025-10-06 07:15,TX15,664.79,100,66451,-28,-0.04,0,56,0.08,-31,-0.05,1280,1.28,1
153,Entry short,2025-10-06 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,664.51,100,66451,-28,-0.04,0,56,0.08,-31,-0.05,1280,1.28,1
154,Exit short,2025-10-07 07:30,TX15,665.76,100,66644,68,0.10,0,70,0.11,-20,-0.03,1348,1.35,1
154,Entry short,2025-10-07 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,666.44,100,66644,68,0.10,0,70,0.11,-20,-0.03,1348,1.35,1
155,Exit long,2025-10-08 07:30,TX15,666.36,100,66623,13,0.02,0,15,0.02,-57,-0.09,1361,1.36,1
155,Entry long,2025-10-08 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,666.23,100,66623,13,0.02,0,15,0.02,-57,-0.09,1361,1.36,1
156,Exit short,2025-10-09 07:15,TX15,666.47,100,66639,-8,-0.01,0,48,0.07,-33,-0.05,1353,1.35,1
156,Entry short,2025-10-09 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,666.39,100,66639,-8,-0.01,0,48,0.07,-33,-0.05,1353,1.35,1
157,Exit long,2025-10-13 07:15,TX15,656.75,100,65741,-66,-0.10,0,37,0.06,-93,-0.14,1287,1.29,1
157,Entry long,2025-10-13 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,657.41,100,65741,-66,-0.10,0,37,0.06,-93,-0.14,1287,1.29,1
158,Exit long,2025-10-14 07:30,TX15,654.36,100,65280,156,0.24,0,169,0.26,-40,-0.06,1443,1.44,1
158,Entry long,2025-10-14 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,652.8,100,65280,156,0.24,0,169,0.26,-40,-0.06,1443,1.44,1
159,Exit long,2025-10-15 07:15,TX15,664,100,66284,116,0.18,0,188,0.28,-2,0.00,1559,1.56,1
