Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
128,Exit long,2010-09-02 08:00,TX60,82.12,100,8200,12,0.15,0,18,0.22,-18,-0.22,-52,-0.05,4
128,Entry long,2010-09-02 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,82,100,8200,12,0.15,0,18,0.22,-18,-0.22,-52,-0.05,4
129,Exit short,2010-09-03 08:15,TX60,83.03,100,8308,5,0.06,0,29,0.35,-13,-0.16,-47,-0.05,4
129,Entry short,2010-09-03 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,83.08,100,8308,5,0.06,0,29,0.35,-13,-0.16,-47,-0.05,4
130,Exit short,2010-09-07 08:00,TX60,82.86,100,8273,-13,-0.16,0,9,0.11,-18,-0.22,-60,-0.06,4
130,Entry short,2010-09-07 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,82.73,100,8273,-13,-0.16,0,9,0.11,-18,-0.22,-60,-0.06,4
131,Exit long,2010-09-08 08:15,TX60,83.34,100,8321,13,0.16,0,19,0.23,-11,-0.13,-47,-0.05,4
131,Entry long,2010-09-08 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,83.21,100,8321,13,0.16,0,19,0.23,-11,-0.13,-47,-0.05,4
132,Exit short,2010-09-09 08:15,TX60,83.86,100,8374,-12,-0.14,0,11,0.13,-14,-0.17,-59,-0.06,4
132,Entry short,2010-09-09 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,83.74,100,8374,-12,-0.14,0,11,0.13,-14,-0.17,-59,-0.06,4
133,Exit long,2010-09-10 08:00,TX60,83.94,100,8376,18,0.21,0,23,0.27,-7,-0.08,-41,-0.04,4
133,Entry long,2010-09-10 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,83.76,100,8376,18,0.21,0,23,0.27,-7,-0.08,-41,-0.04,4
134,Exit long,2010-09-13 08:30,TX60,84.93,100,8493,0,0.00,0,11,0.13,-7,-0.08,-41,-0.04,4
134,Entry long,2010-09-13 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,84.93,100,8493,0,0.00,0,11,0.13,-7,-0.08,-41,-0.04,4
135,Exit long,2010-09-15 08:00,TX60,84.92,100,8463,29,0.34,0,31,0.37,-2,-0.02,-12,-0.01,4
135,Entry long,2010-09-15 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,84.63,100,8463,29,0.34,0,31,0.37,-2,-0.02,-12,-0.01,4
136,Exit short,2010-09-17 08:00,TX60,85.19,100,8510,-9,-0.11,0,18,0.21,-17,-0.20,-21,-0.02,4
136,Entry short,2010-09-17 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,85.1,100,8510,-9,-0.11,0,18,0.21,-17,-0.20,-21,-0.02,4
137,Exit long,2010-09-20 08:00,TX60,86.1,100,8552,58,0.68,0,60,0.70,-10,-0.12,37,0.04,4
137,Entry long,2010-09-20 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,85.52,100,8552,58,0.68,0,60,0.70,-10,-0.12,37,0.04,4
138,Exit short,2010-09-22 08:30,TX60,85.76,100,8607,31,0.36,0,44,0.51,-9,-0.10,68,0.07,4
138,Entry short,2010-09-22 07:30,C0|S|MKT|15|v0.3.0-tier0|SPY,86.07,100,8607,31,0.36,0,44,0.51,-9,-0.10,68,0.07,4
139,Exit long,2010-09-23 08:15,TX60,85.77,100,8549,28,0.33,0,37,0.43,-13,-0.15,96,0.10,4
139,Entry long,2010-09-23 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,85.49,100,8549,28,0.33,0,37,0.43,-13,-0.15,96,0.10,4
140,Exit long,2010-09-24 08:00,TX60,86.69,100,8647,22,0.25,0,36,0.42,-10,-0.12,118,0.12,4
140,Entry long,2010-09-24 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,86.47,100,8647,22,0.25,0,36,0.42,-10,-0.12,118,0.12,4
141,Exit short,2010-09-27 08:00,TX60,86.83,100,8668,-15,-0.17,0,9,0.10,-23,-0.27,103,0.10,4
141,Entry short,2010-09-27 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,86.68,100,8668,-15,-0.17,0,9,0.10,-23,-0.27,103,0.10,4
142,Exit short,2010-09-28 08:15,TX60,86.32,100,8588,-44,-0.51,0,8,0.09,-54,-0.63,59,0.06,4
142,Entry short,2010-09-28 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,85.88,100,8588,-44,-0.51,0,8,0.09,-54,-0.63,59,0.06,4
