Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
118,Entry short,2016-06-27 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,96.38,1326,127799.88,1894.85,1.48,1.33,1895.52,1.48,-0.66,0.00,8840.09,35.36,16
119,Exit long,2016-06-28 12:55,EOD,97.33,1403,135263.23,1289.36,0.95,1.4,1346.18,1.00,-98.91,-0.07,10129.45,40.52,76
119,Entry long,2016-06-28 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,96.41,1403,135263.23,1289.36,0.95,1.4,1346.18,1.00,-98.91,-0.07,10129.45,40.52,76
120,Exit long,2016-06-29 12:55,EOD,99.04,1429,140470.7,1056.03,0.75,1.43,1371.13,0.98,-243.64,-0.17,11185.48,44.74,76
120,Entry long,2016-06-29 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,98.3,1429,140470.7,1056.03,0.75,1.43,1371.13,0.98,-243.64,-0.17,11185.48,44.74,76
121,Exit long,2016-06-30 06:40,STP,99.14,1458,144764.82,-220.16,-0.15,1.46,101.33,0.07,-219.43,-0.15,10965.32,43.86,1
121,Entry long,2016-06-30 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,99.29,1458,144764.82,-220.16,-0.15,1.46,101.33,0.07,-219.43,-0.15,10965.32,43.86,1
122,Exit long,2016-07-01 12:55,EOD,100.68,1434,143830.2,543.49,0.38,1.43,1103.46,0.77,-0.72,0.00,11508.81,46.04,76
122,Entry long,2016-07-01 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,100.3,1434,143830.2,543.49,0.38,1.43,1103.46,0.77,-0.72,0.00,11508.81,46.04,76
123,Exit short,2016-07-05 12:55,EOD,100.09,1457,145933.12,100.53,0.07,1.46,888.04,0.61,-73.58,-0.05,11609.34,46.44,76
123,Entry short,2016-07-05 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,100.16,1457,145933.12,100.53,0.07,1.46,888.04,0.61,-73.58,-0.05,11609.34,46.44,76
124,Exit short,2016-07-06 06:55,STP,99.76,1309,130206.23,-380.92,-0.29,1.31,208.79,0.16,-380.26,-0.29,11228.42,44.91,4
124,Entry short,2016-07-06 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,99.47,1309,130206.23,-380.92,-0.29,1.31,208.79,0.16,-380.26,-0.29,11228.42,44.91,4
125,Exit long,2016-07-07 08:00,STP,100.99,1432,144861.12,-244.87,-0.17,1.43,385.92,0.27,-244.16,-0.17,10983.55,43.93,17
