Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
20,Entry short,2025-05-30 07:00,C3|S|MKT|15,578.9,100,57890,-251,-0.43,0,3,0.01,-262,-0.45,18,0.02,2
21,Exit long,2025-06-03 08:00,TX30,586.11,100,58566,45,0.08,0,50,0.09,-72,-0.12,63,0.06,2
21,Entry long,2025-06-03 07:30,C3|L|MKT|15,585.66,100,58566,45,0.08,0,50,0.09,-72,-0.12,63,0.06,2
22,Exit long,2025-06-10 08:00,TX30,592.72,100,59287,-15,-0.03,0,58,0.10,-20,-0.03,48,0.05,2
22,Entry long,2025-06-10 07:30,C3|L|MKT|15,592.87,100,59287,-15,-0.03,0,58,0.10,-20,-0.03,48,0.05,2
23,Exit long,2025-06-11 08:00,TX30,596.3,100,59636,-6,-0.01,0,31,0.05,-37,-0.06,42,0.04,2
23,Entry long,2025-06-11 07:30,C3|L|MKT|15,596.36,100,59636,-6,-0.01,0,31,0.05,-37,-0.06,42,0.04,2
24,Exit long,2025-06-27 07:30,TX30,608.16,100,60770,46,0.08,0,105,0.17,-1,0.00,88,0.09,2
24,Entry long,2025-06-27 07:00,C3|L|MKT|15,607.7,100,60770,46,0.08,0,105,0.17,-1,0.00,88,0.09,2
25,Exit long,2025-07-01 07:30,TX30,610.33,100,61048,-15,-0.02,0,81,0.13,-49,-0.08,73,0.07,2
25,Entry long,2025-07-01 07:00,C3|L|MKT|15,610.48,100,61048,-15,-0.02,0,81,0.13,-49,-0.08,73,0.07,2
26,Exit long,2025-07-02 07:45,TX30,611.55,100,61116,39,0.06,0,117,0.19,-6,-0.01,112,0.11,2
26,Entry long,2025-07-02 07:15,C3|L|MKT|15,611.16,100,61116,39,0.06,0,117,0.19,-6,-0.01,112,0.11,2
27,Exit long,2025-07-03 07:30,TX30,618.14,100,61724,90,0.15,0,102,0.17,-2,0.00,202,0.20,2
27,Entry long,2025-07-03 07:00,C3|L|MKT|15,617.24,100,61724,90,0.15,0,102,0.17,-2,0.00,202,0.20,2
28,Exit short,2025-07-08 07:45,TX30,614.29,100,61351,-78,-0.13,0,65,0.11,-117,-0.19,124,0.12,2
28,Entry short,2025-07-08 07:15,C3|S|MKT|15,613.51,100,61351,-78,-0.13,0,65,0.11,-117,-0.19,124,0.12,2
29,Exit short,2025-07-16 07:30,TX30,615.68,100,61528,-40,-0.07,0,41,0.07,-75,-0.12,84,0.08,2
29,Entry short,2025-07-16 07:00,C3|S|MKT|15,615.28,100,61528,-40,-0.07,0,41,0.07,-75,-0.12,84,0.08,2
30,Exit long,2025-07-17 07:30,TX30,618.6,100,61895,-35,-0.06,0,42,0.07,-96,-0.16,49,0.05,2
30,Entry long,2025-07-17 07:00,C3|L|MKT|15,618.95,100,61895,-35,-0.06,0,42,0.07,-96,-0.16,49,0.05,2
31,Exit long,2025-07-24 07:30,TX30,627.85,100,62818,-33,-0.05,0,19,0.03,-107,-0.17,16,0.02,2
31,Entry long,2025-07-24 07:00,C3|L|MKT|15,628.18,100,62818,-33,-0.05,0,19,0.03,-107,-0.17,16,0.02,2
32,Exit long,2025-07-28 07:45,TX30,630.83,100,63098,-15,-0.02,0,7,0.01,-65,-0.10,1,0.00,2
32,Entry long,2025-07-28 07:15,C3|L|MKT|15,630.98,100,63098,-15,-0.02,0,7,0.01,-65,-0.10,1,0.00,2
33,Exit short,2025-08-01 07:30,TX30,616.55,100,61457,-198,-0.32,0,171,0.28,-210,-0.34,-197,-0.20,2
33,Entry short,2025-08-01 07:00,C3|S|MKT|15,614.57,100,61457,-198,-0.32,0,171,0.28,-210,-0.34,-197,-0.20,2
34,Exit short,2025-08-12 07:30,TX30,632.31,100,63038,-193,-0.31,0,57,0.09,-218,-0.35,-390,-0.39,2
34,Entry short,2025-08-12 07:00,C3|S|MKT|15,630.38,100,63038,-193,-0.31,0,57,0.09,-218,-0.35,-390,-0.39,2
35,Exit long,2025-08-13 07:30,TX30,637.18,100,63855,-137,-0.21,0,9,0.01,-162,-0.25,-527,-0.53,2
35,Entry long,2025-08-13 07:00,C3|L|MKT|15,638.55,100,63855,-137,-0.21,0,9,0.01,-162,-0.25,-527,-0.53,2
36,Exit long,2025-08-14 07:30,TX30,637.18,100,63698,20,0.03,0,57,0.09,-33,-0.05,-507,-0.51,2
36,Entry long,2025-08-14 07:00,C3|L|MKT|15,636.98,100,63698,20,0.03,0,57,0.09,-33,-0.05,-507,-0.51,2
37,Exit short,2025-08-20 07:30,TX30,627.01,100,62841,140,0.22,0,169,0.27,-91,-0.14,-367,-0.37,2
37,Entry short,2025-08-20 07:00,C3|S|MKT|15,628.41,100,62841,140,0.22,0,169,0.27,-91,-0.14,-367,-0.37,2
38,Exit long,2025-08-27 07:45,TX30,639.01,100,63877,24,0.04,0,55,0.09,-2,0.00,-343,-0.34,2
38,Entry long,2025-08-27 07:15,C3|L|MKT|15,638.77,100,63877,24,0.04,0,55,0.09,-2,0.00,-343,-0.34,2
39,Exit long,2025-09-10 07:45,TX30,646.63,100,64722,-59,-0.09,0,16,0.02,-98,-0.15,-402,-0.40,2
39,Entry long,2025-09-10 07:15,C3|L|MKT|15,647.22,100,64722,-59,-0.09,0,16,0.02,-98,-0.15,-402,-0.40,2
40,Exit long,2025-09-12 07:30,TX30,650.75,100,65081,-6,-0.01,0,17,0.03,-69,-0.11,-408,-0.41,2
40,Entry long,2025-09-12 07:00,C3|L|MKT|15,650.81,100,65081,-6,-0.01,0,17,0.03,-69,-0.11,-408,-0.41,2
41,Exit long,2025-09-15 07:30,TX30,653.41,100,65341,0,0.00,0,9,0.01,-66,-0.10,-408,-0.41,2
41,Entry long,2025-09-15 07:00,C3|L|MKT|15,653.41,100,65341,0,0.00,0,9,0.01,-66,-0.10,-408,-0.41,2
42,Exit long,2025-09-22 07:30,TX30,658.6,100,65798,62,0.09,0,70,0.11,-26,-0.04,-346,-0.35,2
42,Entry long,2025-09-22 07:00,C3|L|MKT|15,657.98,100,65798,62,0.09,0,70,0.11,-26,-0.04,-346,-0.35,2
43,Exit short,2025-09-24 07:30,TX30,657.76,100,65759,-17,-0.03,0,38,0.06,-45,-0.07,-363,-0.36,2
43,Entry short,2025-09-24 07:00,C3|S|MKT|15,657.59,100,65759,-17,-0.03,0,38,0.06,-45,-0.07,-363,-0.36,2
44,Exit long,2025-10-01 08:00,TX30,660.32,100,66008,24,0.04,0,51,0.08,-29,-0.04,-339,-0.34,2
44,Entry long,2025-10-01 07:30,C3|L|MKT|15,660.08,100,66008,24,0.04,0,51,0.08,-29,-0.04,-339,-0.34,2
45,Exit long,2025-10-03 08:00,TX30,666.58,100,66588,70,0.11,0,88,0.13,-8,-0.01,-269,-0.27,2
45,Entry long,2025-10-03 07:30,C3|L|MKT|15,665.88,100,66588,70,0.11,0,88,0.13,-8,-0.01,-269,-0.27,2
46,Exit short,2025-10-06 07:30,TX30,665.01,100,66450,-51,-0.08,0,55,0.08,-69,-0.10,-320,-0.32,2
46,Entry short,2025-10-06 07:00,C3|S|MKT|15,664.5,100,66450,-51,-0.08,0,55,0.08,-69,-0.10,-320,-0.32,2
47,Exit long,2025-10-15 07:30,TX30,664.13,100,66285,128,0.19,0,187,0.28,-3,0.00,-192,-0.19,2
47,Entry long,2025-10-15 07:00,C3|L|MKT|15,662.85,100,66285,128,0.19,0,187,0.28,-3,0.00,-192,-0.19,2
48,Exit long,2025-10-20 07:45,TX30,665.31,100,66408,123,0.19,0,128,0.19,-57,-0.09,-69,-0.07,2
48,Entry long,2025-10-20 07:15,C3|L|MKT|15,664.08,100,66408,123,0.19,0,128,0.19,-57,-0.09,-69,-0.07,2
49,Exit long,2025-10-24 07:45,TX30,671.98,100,67223,-25,-0.04,0,1,0.00,-164,-0.24,-94,-0.09,2
49,Entry long,2025-10-24 07:15,C3|L|MKT|15,672.23,100,67223,-25,-0.04,0,1,0.00,-164,-0.24,-94,-0.09,2
50,Exit long,2025-10-27 07:45,TX30,677.72,100,67764,8,0.01,0,9,0.01,-85,-0.13,-86,-0.09,2
50,Entry long,2025-10-27 07:15,C3|L|MKT|15,677.64,100,67764,8,0.01,0,9,0.01,-85,-0.13,-86,-0.09,2
51,Exit long,2025-10-29 07:30,TX30,683.32,100,68394,-62,-0.09,0,9,0.01,-115,-0.17,-148,-0.15,2
51,Entry long,2025-10-29 07:00,C3|L|MKT|15,683.94,100,68394,-62,-0.09,0,9,0.01,-115,-0.17,-148,-0.15,2
52,Exit short,2025-10-31 07:45,TX30,678.75,100,67715,-160,-0.24,0,54,0.08,-171,-0.25,-308,-0.31,2
52,Entry short,2025-10-31 07:15,C3|S|MKT|15,677.15,100,67715,-160,-0.24,0,54,0.08,-171,-0.25,-308,-0.31,2
53,Exit long,2025-11-11 07:30,TX30,673.86,100,67511,-125,-0.19,0,0,0.00,-187,-0.28,-433,-0.43,2
53,Entry long,2025-11-11 07:00,C3|L|MKT|15,675.11,100,67511,-125,-0.19,0,0,0.00,-187,-0.28,-433,-0.43,2
54,Exit short,2025-11-18 07:30,TX30,653.67,100,65323,-44,-0.07,0,182,0.28,-165,-0.25,-477,-0.48,2
54,Entry short,2025-11-18 07:00,C3|S|MKT|15,653.23,100,65323,-44,-0.07,0,182,0.28,-165,-0.25,-477,-0.48,2
55,Exit short,2025-11-21 07:45,TX30,647.52,100,64835,83,0.13,0,285,0.44,-220,-0.34,-394,-0.39,2
55,Entry short,2025-11-21 07:15,C3|S|MKT|15,648.35,100,64835,83,0.13,0,285,0.44,-220,-0.34,-394,-0.39,2
56,Exit long,2025-12-01 07:30,TX30,674.24,100,67590,-166,-0.25,0,26,0.04,-189,-0.28,-560,-0.56,2
56,Entry long,2025-12-01 07:00,C3|L|MKT|15,675.9,100,67590,-166,-0.25,0,26,0.04,-189,-0.28,-560,-0.56,2
57,Exit short,2025-12-15 07:30,TX30,674.24,100,67680,256,0.38,0,313,0.46,-17,-0.03,-304,-0.30,2
57,Entry short,2025-12-15 07:00,C3|S|MKT|15,676.8,100,67680,256,0.38,0,313,0.46,-17,-0.03,-304,-0.30,2
58,Exit long,2025-12-24 07:45,TX30,685.57,100,68541,16,0.02,0,23,0.03,-22,-0.03,-288,-0.29,2
58,Entry long,2025-12-24 07:15,C3|L|MKT|15,685.41,100,68541,16,0.02,0,23,0.03,-22,-0.03,-288,-0.29,2
59,Exit long,2026-01-06 07:30,TX30,686.99,100,68644,55,0.08,0,77,0.11,-10,-0.01,-233,-0.23,2
59,Entry long,2026-01-06 07:00,C3|L|MKT|15,686.44,100,68644,55,0.08,0,77,0.11,-10,-0.01,-233,-0.23,2
60,Exit long,2026-01-12 07:30,TX30,689.88,100,68997,-9,-0.01,0,17,0.02,-62,-0.09,-242,-0.24,2
60,Entry long,2026-01-12 07:00,C3|L|MKT|15,689.97,100,68997,-9,-0.01,0,17,0.02,-62,-0.09,-242,-0.24,2
61,Exit short,2026-01-14 07:30,TX30,685.12,100,68502,-10,-0.01,0,98,0.14,-217,-0.32,-252,-0.25,2
61,Entry short,2026-01-14 07:00,C3|S|MKT|15,685.02,100,68502,-10,-0.01,0,98,0.14,-217,-0.32,-252,-0.25,2
62,Exit long,2026-01-27 07:30,TX30,691.09,100,69156,-47,-0.07,0,20,0.03,-72,-0.10,-299,-0.30,2
62,Entry long,2026-01-27 07:00,C3|L|MKT|15,691.56,100,69156,-47,-0.07,0,20,0.03,-72,-0.10,-299,-0.30,2
63,Exit short,2026-01-29 07:30,TX30,685.36,100,68789,253,0.37,0,267,0.39,-9,-0.01,-46,-0.05,2
63,Entry short,2026-01-29 07:00,C3|S|MKT|15,687.89,100,68789,253,0.37,0,267,0.39,-9,-0.01,-46,-0.05,2
64,Exit short,2026-02-04 07:30,TX30,686.27,100,68451,-176,-0.26,0,162,0.24,-268,-0.39,-222,-0.22,2
64,Entry short,2026-02-04 07:00,C3|S|MKT|15,684.51,100,68451,-176,-0.26,0,162,0.24,-268,-0.39,-222,-0.22,2
65,Exit long,2026-02-09 07:45,TX30,689.86,100,68814,172,0.25,0,195,0.28,-9,-0.01,-50,-0.05,2
65,Entry long,2026-02-09 07:15,C3|L|MKT|15,688.14,100,68814,172,0.25,0,195,0.28,-9,-0.01,-50,-0.05,2
66,Exit long,2026-02-10 07:30,TX30,692.21,100,69205,16,0.02,0,71,0.10,-101,-0.15,-34,-0.03,2
66,Entry long,2026-02-10 07:00,C3|L|MKT|15,692.05,100,69205,16,0.02,0,71,0.10,-101,-0.15,-34,-0.03,2
67,Exit short,2026-02-11 07:30,TX30,686.08,100,69046,438,0.63,0,491,0.71,-63,-0.09,404,0.40,2
67,Entry short,2026-02-11 07:00,C3|S|MKT|15,690.46,100,69046,438,0.63,0,491,0.71,-63,-0.09,404,0.40,2
68,Exit long,2026-02-18 07:30,TX30,684.19,100,68255,164,0.24,0,227,0.33,-7,-0.01,568,0.57,2
68,Entry long,2026-02-18 07:00,C3|L|MKT|15,682.55,100,68255,164,0.24,0,227,0.33,-7,-0.01,568,0.57,2
69,Exit long,2026-03-04 08:00,TX30,682.2,100,68253,-33,-0.05,0,15,0.02,-226,-0.33,535,0.53,2
69,Entry long,2026-03-04 07:30,C3|L|MKT|15,682.53,100,68253,-33,-0.05,0,15,0.02,-226,-0.33,535,0.53,2
70,Exit long,2026-03-05 07:30,TX30,677.23,100,68148,-425,-0.62,0,42,0.06,-474,-0.70,110,0.11,2
70,Entry long,2026-03-05 07:00,C3|L|MKT|15,681.48,100,68148,-425,-0.62,0,42,0.06,-474,-0.70,110,0.11,2
71,Exit short,2026-03-09 07:45,TX30,663.4,100,65967,-373,-0.57,0,32,0.05,-373,-0.57,-263,-0.26,2
71,Entry short,2026-03-09 07:15,C3|S|MKT|15,659.67,100,65967,-373,-0.57,0,32,0.05,-373,-0.57,-263,-0.26,2
72,Exit short,2026-03-12 07:30,TX30,664.54,100,66532,78,0.12,0,80,0.12,-233,-0.35,-185,-0.18,2
72,Entry short,2026-03-12 07:00,C3|S|MKT|15,665.32,100,66532,78,0.12,0,80,0.12,-233,-0.35,-185,-0.18,2
73,Exit short,2026-03-13 07:45,TX30,663.78,100,66531,153,0.23,0,162,0.24,-138,-0.21,-32,-0.03,2
73,Entry short,2026-03-13 07:15,C3|S|MKT|15,665.31,100,66531,153,0.23,0,162,0.24,-138,-0.21,-32,-0.03,2
74,Exit short,2026-03-27 07:30,TX30,637.47,100,63736,-11,-0.02,0,35,0.05,-181,-0.28,-43,-0.04,2
74,Entry short,2026-03-27 07:00,C3|S|MKT|15,637.36,100,63736,-11,-0.02,0,35,0.05,-181,-0.28,-43,-0.04,2
75,Exit short,2026-03-30 07:30,TX30,634.23,100,63341,-82,-0.13,0,4,0.01,-175,-0.28,-125,-0.12,2
75,Entry short,2026-03-30 07:00,C3|S|MKT|15,633.41,100,63341,-82,-0.13,0,4,0.01,-175,-0.28,-125,-0.12,2
76,Exit long,2026-04-14 07:45,TX30,689.09,100,68912,-3,0.00,0,47,0.07,-30,-0.04,-128,-0.13,2
76,Entry long,2026-04-14 07:15,C3|L|MKT|15,689.12,100,68912,-3,0.00,0,47,0.07,-30,-0.04,-128,-0.13,2
77,Exit long,2026-04-15 08:00,TX30,694.94,100,69514,-20,-0.03,0,20,0.03,-99,-0.14,-148,-0.15,2
77,Entry long,2026-04-15 07:30,C3|L|MKT|15,695.14,100,69514,-20,-0.03,0,20,0.03,-99,-0.14,-148,-0.15,2
78,Exit long,2026-04-17 07:30,TX30,707.41,100,70654,87,0.12,0,110,0.16,-21,-0.03,-61,-0.06,2
78,Entry long,2026-04-17 07:00,C3|L|MKT|15,706.54,100,70654,87,0.12,0,110,0.16,-21,-0.03,-61,-0.06,2
79,Exit long,2026-04-20 07:30,TX30,707.06,100,70787,-81,-0.11,0,3,0.00,-102,-0.14,-142,-0.14,2
79,Entry long,2026-04-20 07:00,C3|L|MKT|15,707.87,100,70787,-81,-0.11,0,3,0.00,-102,-0.14,-142,-0.14,2
80,Exit long,2026-05-01 07:30,TX30,722.36,100,72237,-1,0.00,0,64,0.09,-45,-0.06,-143,-0.14,2
80,Entry long,2026-05-01 07:00,C3|L|MKT|15,722.37,100,72237,-1,0.00,0,64,0.09,-45,-0.06,-143,-0.14,2
81,Exit long,2026-05-06 07:30,TX30,728.15,100,72784,31,0.04,0,96,0.13,-100,-0.14,-112,-0.11,2
81,Entry long,2026-05-06 07:00,C3|L|MKT|15,727.84,100,72784,31,0.04,0,96,0.13,-100,-0.14,-112,-0.11,2
82,Exit long,2026-05-11 07:30,TX30,736.53,100,73679,-26,-0.04,0,90,0.12,-29,-0.04,-138,-0.14,2
82,Entry long,2026-05-11 07:00,C3|L|MKT|15,736.79,100,73679,-26,-0.04,0,90,0.12,-29,-0.04,-138,-0.14,2
83,Exit long,2026-05-14 08:00,TX30,745.24,100,74404,120,0.16,0,158,0.21,-20,-0.03,-18,-0.02,2
83,Entry long,2026-05-14 07:30,C3|L|MKT|15,744.04,100,74404,120,0.16,0,158,0.21,-20,-0.03,-18,-0.02,2
84,Exit short,2026-05-19 07:45,TX30,730.89,100,73103,14,0.02,0,117,0.16,-55,-0.08,-4,0.00,2
84,Entry short,2026-05-19 07:15,C3|S|MKT|15,731.03,100,73103,14,0.02,0,117,0.16,-55,-0.08,-4,0.00,2
85,Exit long,2026-05-21 07:30,TX30,736.57,100,73790,-133,-0.18,0,81,0.11,-235,-0.32,-137,-0.14,2
85,Entry long,2026-05-21 07:00,C3|L|MKT|15,737.9,100,73790,-133,-0.18,0,81,0.11,-235,-0.32,-137,-0.14,2
86,Exit long,2026-05-28 07:45,TX30,750.54,100,75109,-55,-0.07,0,43,0.06,-129,-0.17,-192,-0.19,2
86,Entry long,2026-05-28 07:15,C3|L|MKT|15,751.09,100,75109,-55,-0.07,0,43,0.06,-129,-0.17,-192,-0.19,2
87,Exit long,2026-05-29 07:30,TX30,754.66,100,75588,-122,-0.16,0,25,0.03,-197,-0.26,-314,-0.31,2
87,Entry long,2026-05-29 07:00,C3|L|MKT|15,755.88,100,75588,-122,-0.16,0,25,0.03,-197,-0.26,-314,-0.31,2
88,Exit long,2026-06-02 07:45,TX30,756.94,100,75626,68,0.09,0,73,0.10,-67,-0.09,-246,-0.25,2
88,Entry long,2026-06-02 07:15,C3|L|MKT|15,756.26,100,75626,68,0.09,0,73,0.10,-67,-0.09,-246,-0.25,2
89,Exit short,2026-06-08 07:30,TX30,740.6,100,73889,-171,-0.23,0,17,0.02,-221,-0.30,-417,-0.42,2
89,Entry short,2026-06-08 07:00,C3|S|MKT|15,738.89,100,73889,-171,-0.23,0,17,0.02,-221,-0.30,-417,-0.42,2
90,Exit long,2026-06-15 08:00,TX30,752.26,100,75172,54,0.07,0,74,0.10,-69,-0.09,-363,-0.36,2
90,Entry long,2026-06-15 07:30,C3|L|MKT|15,751.72,100,75172,54,0.07,0,74,0.10,-69,-0.09,-363,-0.36,2
91,Exit short,2026-06-17 07:30,TX30,749.77,100,74792,-185,-0.25,0,22,0.03,-229,-0.31,-548,-0.55,2
91,Entry short,2026-06-17 07:00,C3|S|MKT|15,747.92,100,74792,-185,-0.25,0,22,0.03,-229,-0.31,-548,-0.55,2
92,Exit short,2026-06-25 07:30,TX30,735.45,100,72984,-561,-0.77,0,21,0.03,-666,-0.91,-1109,-1.11,2
92,Entry short,2026-06-25 07:00,C3|S|MKT|15,729.84,100,72984,-561,-0.77,0,21,0.03,-666,-0.91,-1109,-1.11,2
93,Exit long,2026-06-30 07:30,TX30,744.45,100,74393,52,0.07,0,65,0.09,-107,-0.14,-1057,-1.06,2
93,Entry long,2026-06-30 07:00,C3|L|MKT|15,743.93,100,74393,52,0.07,0,65,0.09,-107,-0.14,-1057,-1.06,2
94,Exit long,2026-07-01 07:30,TX30,746.82,100,74535,147,0.20,0,166,0.22,-35,-0.05,-910,-0.91,2
94,Entry long,2026-07-01 07:00,C3|L|MKT|15,745.35,100,74535,147,0.20,0,166,0.22,-35,-0.05,-910,-0.91,2
95,Exit long,2026-07-09 07:30,TX30,747.85,100,74870,-85,-0.11,0,32,0.04,-311,-0.42,-995,-1.00,2
95,Entry long,2026-07-09 07:00,C3|L|MKT|15,748.7,100,74870,-85,-0.11,0,32,0.04,-311,-0.42,-995,-1.00,2
96,Exit short,2026-07-20 07:30,TX30,745.68,100,74570,2,0.00,0,143,0.19,-66,-0.09,-993,-0.99,2
96,Entry short,2026-07-20 07:00,C3|S|MKT|15,745.7,100,74570,2,0.00,0,143,0.19,-66,-0.09,-993,-0.99,2
97,Exit long,2026-07-22 07:30,TX30,747.27,100,74878,-151,-0.20,0,60,0.08,-169,-0.23,-1144,-1.14,2
97,Entry long,2026-07-22 07:00,C3|L|MKT|15,748.78,100,74878,-151,-0.20,0,60,0.08,-169,-0.23,-1144,-1.14,2
