time,open,high,low,close,EMA 9,EMA 21,EMA 50,Selected long,Selected short,V4 long candidate,V4 short candidate,V2 candidate rejected by V3,CB bounded net,CB confidence,CB available votes,CB ATR %,CB structure pass,CB V2 candidate,CB stop-distance pass,CB extension pass,CB direct-risk pass,CB kill switch,CB V4 candidate,CB V4 blocked open position
1431955800,176.09474881,177.05719655,176.0283731,176.80828765,175.33558837454737,174.66010346715908,173.57660928570868,0,0,0,0,0,4,0.5,8,0.8980329811085572,1,0,0,1,0,0,0,0
1432042200,176.92444514,177.19824493,176.46811216,176.75020891,175.6185124816379,174.85011305287188,173.7010641729358,0,0,0,0,0,-1,0.125,8,0.8636680171165799,1,0,0,1,0,0,0,0
1432128600,176.84977247,177.37248116,176.31378864,176.62575446,175.81996087731034,175.01153499897444,173.8157579096834,0,0,0,0,0,0,0,8,0.8453567303105406,1,0,0,1,0,0,0,0
1432215000,176.48470608,177.34759027,176.31876682,177.14016618,176.08400193784826,175.2050469245222,173.94612686146053,0,0,0,0,0,3,0.375,8,0.8241800033689789,1,0,0,1,0,0,0,0
1432301400,176.75850587,177.17335404,176.65064535,176.71702106,176.21060576227862,175.34249911865655,174.0547893790503,0,0,0,0,0,1,0.125,8,0.7882702741241535,1,0,0,1,0,0,0,0
1432647000,176.22750022,176.64973268,174.4021683,174.81701646,175.9318879018229,175.2947279678696,174.08468063712675,0,0,0,0,0,-2,0.25,8,0.8345033271244725,0,0,0,1,0,0,0,0
1432733400,175.27334944,176.70872409,174.86779388,176.47640912,176.0407921454583,175.40215352715418,174.17847391096493,0,0,0,0,0,2,0.25,8,0.844176258766265,1,0,0,1,0,1,0,0
1432819800,176.16942148,176.38514253,175.58863405,176.277282,176.08809011636666,175.48171066104925,174.26078011053494,0,0,0,0,0,2,0.25,8,0.8207366001400578,1,0,0,1,0,0,0,0
1432906200,176.2109063,176.25239111,174.91658002,175.18208285,175.90688866309333,175.4544717691357,174.29690962972964,0,0,0,0,0,0,0,8,0.8223582439913948,0,0,0,1,0,0,0,0
1433165400,175.84583991,176.17771844,174.75064076,175.53885227,175.83328138447467,175.4621427237597,174.3456132626814,0,0,0,0,0,1,0.125,8,0.8201356371874953,1,0,0,1,0,0,0,0
1433251800,175.08251929,176.05326399,174.46024704,175.36461604,175.73954831557973,175.45327666159974,174.38557415590958,0,0,0,0,0,-3,0.375,8,0.8271970834289806,1,0,0,1,0,0,0,0
1433338200,175.89562169,176.45151823,175.33980812,175.82924598,175.75748784846377,175.48745569054523,174.44218873724645,0,0,0,0,0,2,0.25,8,0.8112437584762748,1,0,0,1,0,0,0,0
1433424600,175.12400411,175.77863451,174.02880495,174.3434258,175.47467543877102,175.38345297322294,174.43831568088385,0,0,0,0,0,1,0.125,8,0.8334818035684637,1,0,0,1,0,0,0,0
1433511000,174.19474422,174.7174529,173.38993878,174.04539888,175.1888201270168,175.26181169202087,174.4229071788884,0,0,0,0,0,0,0,8,0.8297540976991792,1,0,0,1,0,0,0,0
1433770200,173.93753836,174.08688369,172.90041794,172.97509061,174.74607422361345,175.0539279572917,174.36613005853985,0,0,0,0,0,-1,0.125,8,0.824247520158502,1,0,0,1,0,0,0,0
1433856600,172.95019972,173.48950234,172.31963051,172.95019972,174.38689932289077,174.86267993571974,174.3106033785971,0,0,0,0,0,1,0.125,8,0.8137986498377616,0,0,0,1,0,0,0,0
1433943000,173.71352035,175.40610086,173.654363,175.02444055,174.5144075683126,174.87738544610886,174.33859699316193,0,0,0,0,0,4,0.5,8,0.8469414796974906,0,0,0,1,0,0,0,0
1434029400,175.4641796,175.97029436,175.23186463,175.58863405,174.72925286465008,174.94204441009896,174.3876180542144,0,0,0,0,1,5,0.625,8,0.8223955442187002,1,1,0,1,0,0,0,0
1434115800,174.76723468,175.46583899,173.97072621,174.244526,174.63230749172007,174.8786336455445,174.38200660110797,0,0,0,0,0,-2,0.25,8,0.8358671346054147,0,0,0,1,0,0,0,0
1434375000,173.10784203,173.77989605,172.40260015,173.4977993,174.40540585337607,174.753103250495,174.34733180498608,0,0,0,0,0,-1,0.125,8,0.855334492537065,1,0,0,1,0,0,0,0
1434461400,173.34845396,174.52662275,173.17421773,174.44365312,174.41305530670084,174.72497142045,174.35110911145722,0,0,0,0,1,5,0.625,8,0.8453089672077171,1,1,0,1,0,0,0,0
1434547800,174.72574987,175.33142819,173.70522338,174.72574987,174.47559421936066,174.72504218859092,174.36580090590988,0,0,0,0,0,4,0.5,8,0.8501423671340322,0,0,0,1,0,0,0,0
1434634200,175.32313122,177.00741477,174.76018227,176.54278483,174.88903234148853,174.8902915196281,174.45117282450164,0,0,0,0,0,4,0.5,8,0.8736083056086484,1,0,0,1,0,0,0,0
1434720600,176.30106087,176.37609679,175.38395519,175.75913479,175.06305283119082,174.9692772714801,174.5024654505996,0,0,0,0,0,2,0.25,8,0.8619194863836293,1,0,0,1,0,0,0,0
1434979800,176.67207181,177.24317852,176.45113271,176.65956582,175.38235542895265,175.1229398668001,174.58705762194865,0,0,0,0,0,2,0.25,8,0.8562785978381169,1,0,0,1,0,0,0,0
1435066200,176.86799893,177.11811866,176.39277144,176.78462569,175.66280948116213,175.27400221436372,174.67323676187223,0,0,0,0,0,1,0.125,8,0.8238605038423082,1,0,0,1,0,0,0,0
1435152600,176.51783131,176.8930109,175.47566576,175.50067773,175.63038313092972,175.29460907942158,174.705685427289,0,0,0,0,0,-1,0.125,8,0.8282958792224089,1,0,0,1,0,0,0,0
1435239000,176.0009172,176.12597706,174.89205306,174.96708898,175.49772430074378,175.26483452492872,174.71593654700317,0,0,0,0,0,-2,0.25,8,0.8218511908539574,1,0,0,1,0,0,0,0
1435325400,175.32559392,175.56737633,174.38347627,174.93373968,175.38492737659502,175.23473499357155,174.72447784633638,0,0,0,0,0,-2,0.25,8,0.8116337752209756,1,0,0,1,0,0,0,0
1435584600,173.4538646,174.94040954,171.19028104,171.26531696,174.56100529327603,174.87387880870142,174.58882447824476,0,0,0,0,0,-1,0.125,8,0.9262072770104818,1,0,0,0,0,0,0,0
1435671000,172.79938464,172.84940859,171.14859442,171.62382191,173.9735686166208,174.57841909063765,174.47254986772535,0,0,0,0,0,3,0.375,8,0.9290396908439641,1,0,0,0,0,1,0,0
1435757400,173.19123889,173.44135862,172.21577194,172.99948043,173.77875097929666,174.43487921239787,174.41478243879493,0,0,0,0,0,2,0.25,8,0.9308628794019006,0,0,0,1,0,0,0,0
1435843800,173.47470791,173.6414544,172.42420505,172.84107126,173.59121503543733,174.2899875803617,174.35306827492062,0,0,0,0,0,1,0.125,8,0.9154691099403198,1,0,0,1,0,0,0,0
1436189400,171.55712331,173.12454029,171.35702753,172.34916913,173.34280585434988,174.11354953941972,174.27448399472766,0,0,0,0,0,4,0.5,8,0.9257576552105299,1,0,0,1,0,0,0,0
1436275800,172.54926491,173.55808116,170.17312747,173.43302129,173.3608489414799,174.05168333492702,174.24148545728735,0,0,0,0,0,3,0.375,8,0.9936695964985139,1,0,0,1,0,0,0,0
1436362200,172.0990494,172.38627022,170.28985001,170.52329509,172.79333817118393,173.73092076720638,174.09567407033492,0,0,0,0,0,-1,0.125,8,1.0700983239158266,1,0,1,0,0,0,0,0
1436448600,172.61596351,172.87442056,170.72339088,170.83177609,172.40102575494714,173.46736216018763,173.9676780711061,0,0,0,0,0,0,0,8,1.0901742078475027,1,0,1,1,1,1,0,0
1436535000,172.82439662,173.399672,172.15741067,172.98280578,172.51738175995771,173.42331158017058,173.92905562831763,0,0,0,0,0,1,0.125,8,1.105750997781241,1,0,1,1,1,0,0,0
1436794200,174.24174176,175.00043827,174.20005513,174.89205306,172.99231601996618,173.55683353288234,173.96682023348166,0,0,0,0,0,7,0.875,8,1.097963014138599,0,0,1,1,1,0,0,0
1436880600,174.85036643,175.95923057,174.79200516,175.65074957,173.52400272997295,173.74718953625666,174.032856678051,0,0,0,0,0,4,0.5,8,1.0625987005639774,1,0,1,1,1,0,0,0
1436967000,175.69243619,176.15098903,175.11716081,175.5923883,173.93767984397837,173.91493487841515,174.09401478087253,0,0,0,0,0,3,0.375,8,1.0290814521763225,1,0,1,1,1,0,0,0
1437053400,176.64289117,177.00139612,176.40110876,177.00139612,174.5504230991827,174.1955222640138,174.2080297353481,0,0,0,0,0,3,0.375,8,1.0048290763477659,0,0,1,0,0,0,0,0
1437139800,176.99305879,177.20982923,176.5845299,177.15146796,175.07063207134615,174.46424460001253,174.32345868533446,0,0,0,0,0,0,0,8,0.9574776006364093,1,0,0,0,0,0,0,0
1437399000,177.37657571,177.73508066,176.9263602,177.24317852,175.5051413610769,174.71687495637502,174.43795750238016,0,0,0,0,0,0,0,8,0.9212175439568747,1,0,0,0,0,0,0,0
1437485400,177.10978134,177.36823839,176.2426996,176.54284328,175.71268174486153,174.88287207670456,174.52050204267897,0,0,0,0,0,0,0,8,0.9043485545019101,1,0,0,1,0,0,0,0
1437571800,175.85918268,176.55951793,175.82583338,176.22602495,175.81535038588922,175.0049768833678,174.58738529394645,0,0,0,0,0,2,0.25,8,0.8709999000564059,1,0,0,1,0,0,0,0
1437658200,176.35942214,176.45947004,174.87537841,175.23388335,175.69905697871138,175.02578656215255,174.61273815888973,0,0,0,0,0,-1,0.125,8,0.8779353192630636,1,0,0,1,0,0,0,0
1437744600,175.33393125,175.39229252,173.08285367,173.41634664,175.2425149109691,174.87947384195687,174.56582084442346,0,0,0,0,0,-1,0.125,8,0.918893472041792,0,0,0,1,0,0,0,0
1438003800,172.53259026,173.04116705,171.96565221,172.4075304,174.6755180087753,174.65475171086987,174.48118200346568,0,0,0,0,0,-1,0.125,8,0.9183533147156144,1,0,0,1,0,0,0,0
1438090200,173.24126283,174.6669453,172.41586772,174.52521078,174.64545656302025,174.64297526260899,174.4829086221533,0,0,0,0,0,3,0.375,8,0.9348812419679109,1,0,0,1,0,0,0,0
1438176600,174.65027065,175.95089325,174.50853614,175.72578549,174.8615223484162,174.74141255600816,174.53164889148061,0,0,0,0,0,3,0.375,8,0.9208016098965275,1,0,0,1,0,0,0,0
1438263000,175.21720871,175.9342186,174.6002467,175.76747211,175.04271230073297,174.83469069728014,174.58011254710883,0,0,0,0,0,3,0.375,8,0.9090373709086237,1,0,0,1,0,0,0,0
1438349400,176.26771157,176.29272355,175.21720871,175.50067773,175.1343053865864,174.89523497298194,174.61621314251633,0,0,0,0,0,2,0.25,8,0.8891626605717304,1,0,0,1,0,0,0,0
1438608600,175.46732844,175.52568971,173.95827273,174.9087277,175.0891898492691,174.89646158452902,174.62768430163334,0,0,0,0,0,0,0,8,0.8924549109495074,1,0,0,1,0,0,0,0
1438695000,174.83369179,175.29082728,174.08333259,174.56689741,174.98473136141527,174.8665012050264,174.62530050196145,0,0,0,0,0,0,0,8,0.8797386519554804,0,0,0,1,0,0,0,0
1438781400,175.45899111,176.17600101,174.85870376,175.14217279,175.0162196471322,174.89156225820582,174.64557000345314,0,0,0,0,0,2,0.25,8,0.879841354303849,1,0,0,1,0,0,0,0
1438867800,175.32559392,175.42981048,173.12454029,173.708153,174.75460631770576,174.78397959836894,174.60880855233734,0,0,0,0,0,0,0,8,0.9185325357356052,1,0,0,1,0,0,0,0
1438954200,173.54974383,173.69981567,172.47422899,173.37466002,174.47861705816462,174.65585963669903,174.56041057067705,0,0,0,0,0,0,0,8,0.9054000962984645,1,0,0,1,0,0,0,0
1439213400,174.48352416,175.64241225,174.48352416,175.559039,174.6947014465317,174.73796685154457,174.5995724698662,0,0,0,0,0,4,0.5,8,0.9225345324314359,1,0,0,1,0,0,0,0
1439299800,174.22506711,174.64193333,173.21625086,173.97494738,174.55075063322536,174.6686014450405,174.5750773683028,0,0,0,0,0,1,0.125,8,0.9606265716043307,1,0,0,1,0,0,0,0
1439386200,172.67432478,174.36680162,171.21529301,174.18338049,174.47727660458028,174.62449044912773,174.55971670640858,0,0,0,0,0,2,0.25,8,1.0201790525957601,1,0,1,1,1,0,0,0
1439472600,174.02497132,174.70863192,173.42468397,173.96661005,174.37514329366422,174.56468314011613,174.53645762184354,0,0,0,0,0,1,0.125,8,1.0012068503999334,0,0,1,1,1,0,0,0
1439559000,173.77485159,174.67419877,173.63311708,174.6002467,174.42016397493137,174.56791619101466,174.53895915432025,0,0,0,0,0,3,0.375,8,0.9689085767392562,1,0,0,1,0,0,0,0
1439818200,174.00829667,175.57571365,173.54974383,175.57571365,174.6512739099451,174.6595341418315,174.57961619336652,0,0,0,0,0,5,0.625,8,0.9771237421242206,0,0,0,1,0,0,0,0
1439904600,175.30058195,175.65074957,174.83285805,175.06713687,174.73444650195609,174.69658893530138,174.5987346512737,0,0,0,0,0,-2,0.25,8,0.9433355404832536,1,0,0,1,0,0,0,0
1439991000,174.325115,175.09214884,172.87442056,173.68314102,174.52418540556488,174.6044573066376,174.56282901867473,0,0,0,0,0,-3,0.375,8,0.9741403193156387,0,0,0,1,0,0,0,0
1440077400,172.17408532,172.72434872,169.99804366,170.05640493,173.6306293104519,174.19099799967057,174.38610650539337,0,0,0,0,0,-1,0.125,8,1.0786347594265298,1,0,1,0,0,0,0,0
1440163800,168.18884427,170.03172645,164.67883072,164.77054129,171.85861170636153,173.33459284424598,174.0090255165544,0,0,0,0,0,-1,0.125,8,1.2668401682332686,1,0,1,0,0,1,0,0
1440423000,156.31649439,163.27816023,152.07279629,158.0339832,169.0936860050892,171.94362833113271,173.38255326884638,0,0,0,0,0,-3,0.375,8,1.800411912570856,1,0,1,0,0,1,0,0
1440509400,162.93632993,162.95300458,155.8412669,156.13307325,166.50156345407137,170.50630514193884,172.70610307202887,0,0,0,0,0,-6,0.75,8,2.017516730842352,1,0,1,0,0,1,0,0
1440595800,160.14332627,162.40274117,157.05017893,162.12760946,165.6267726552571,169.74460553448986,172.29126018528262,0,0,0,0,0,2,0.25,8,2.080363444874324,1,0,1,0,0,1,0,0
1440682200,164.2619645,166.26292235,162.75290879,166.13786248,165.72899062020568,169.41671980226351,172.04995047134997,0,0,0,0,0,3,0.375,8,2.0629286833605263,1,0,1,1,1,0,0,0
1440768600,165.4958885,166.60892131,165.01232369,166.1461998,165.81243245616454,169.11939980205773,171.8184308371794,0,0,0,0,0,-1,0.125,8,1.9841204709570415,1,0,1,1,1,0,0,0
1441027800,165.17073285,166.01697128,164.25362718,164.80389058,165.61072408093165,168.72708078187065,171.54335082709392,0,0,0,0,0,-4,0.5,8,1.9394307452267345,1,0,1,1,1,0,0,0
1441114200,161.010408,162.38606652,159.01778748,159.88486921,164.46555310674532,167.92324336624606,171.08615546956082,0,0,0,0,0,-3,0.375,8,2.1148006837668096,1,0,1,0,0,0,0,0
1441200600,162.26100665,162.9613419,160.42679529,162.91965528,164.15637354139625,167.46837172204187,170.76590056016627,0,0,0,0,0,1,0.125,8,2.062045096662329,1,0,1,1,1,0,0,0
1441287000,163.62832785,165.12070891,162.54447568,163.03637782,163.932374397117,167.0654631854926,170.4627820213362,0,0,0,0,0,-1,0.125,8,2.0262537972908676,1,0,1,1,1,0,0,0
1441373400,160.78530024,161.62737,159.75147202,160.56852981,163.2596054796936,166.47483287862963,170.07477213069558,0,0,0,0,0,-4,0.5,8,2.0565676496850105,1,0,1,0,0,0,0,0
1441719000,163.36153347,164.75386664,162.71955949,164.6037948,163.52844334375487,166.30473850784512,169.86022400008005,0,0,0,0,0,0,0,8,2.0444738922791665,1,0,1,1,1,0,0,0
1441805400,166.1795491,166.30460897,162.0358989,162.40274117,163.3033029090039,165.95001147713194,169.5677736930181,0,0,0,0,0,1,0.125,8,2.1119176868169975,1,0,1,1,1,0,0,0
1441891800,162.21098271,164.42871099,161.95252565,163.28649755,163.2999418372031,165.70787384739268,169.32144913838994,0,0,0,0,0,-1,0.125,8,2.058771582312676,1,0,1,1,1,0,0,0
1441978200,162.89047464,164.09521801,162.18597073,164.02851942,163.4456573537625,165.55520526308425,169.11388326708052,1,0,1,0,0,6,0.75,8,1.9862092781334735,1,1,1,1,1,0,1,0
1442237400,164.20360323,164.25362718,162.93632993,163.41989474,163.44050483101,165.36108612462203,168.89058959935187,0,0,0,0,0,-2,0.25,8,1.9087832888158092,1,0,1,1,1,0,0,0
1442323800,163.9201342,165.9044174,163.3792086,165.46253921,163.844911706808,165.37030913238365,168.75615625074983,0,0,0,0,0,2,0.25,8,1.8595715442746212,0,0,1,1,1,0,0,0
1442410200,165.76268288,167.08831746,165.42085259,166.896559,164.4552411654464,165.50905912034878,168.68323086836747,0,0,0,0,0,2,0.25,8,1.7832726947861062,0,0,1,1,1,0,0,0
1442496600,166.76316181,169.1559739,166.1461998,166.5213794,164.86846881235712,165.6010882366807,168.5984523794119,0,0,0,0,0,2,0.25,8,1.7887297371001192,0,0,1,1,1,0,0,0
1442583000,164.01842768,165.56885479,163.38987614,163.80052981,164.6548810118857,165.43740110698246,168.41029855316046,0,0,0,0,0,0,0,8,1.8251087781667101,1,0,1,1,1,0,0,0
1442842200,164.63021784,165.66942304,163.59939332,164.64697921,164.65330065150854,165.36554457089315,168.2627174024483,0,0,0,0,0,-1,0.125,8,1.7758350078801461,1,0,1,1,1,0,0,0
1442928600,162.48476193,162.97084179,161.37851123,162.50990399,164.22462131920685,165.10594088172104,168.03711687646992,0,0,0,0,0,-2,0.25,8,1.8143347406386967,1,0,1,1,1,0,0,0
1443015000,162.67751774,163.14683622,161.67183528,162.25010269,163.82971759336547,164.8463192279282,167.81017514366718,0,0,0,0,0,-2,0.25,8,1.7523721387957651,1,0,1,1,1,0,0,0
1443101400,161.03490306,162.12439239,159.70237381,161.66345459,163.3964649926924,164.55696789720747,167.5691272788175,0,0,0,0,0,0,0,8,1.7456751086205498,1,0,1,1,1,0,0,0
1443187800,163.12169415,163.42339889,160.7499597,161.62155116,163.0414822261539,164.2901118301886,167.33588899964818,0,0,0,0,0,-3,0.375,8,1.7395568241352473,1,0,1,1,1,0,0,0
1443447000,160.72481764,160.83376657,157.25521317,157.56529859,161.94624549892313,163.67876517198965,166.95272859142668,0,0,0,0,0,-2,0.25,8,1.8548238072153254,1,0,1,0,0,0,0,0
1443533400,157.78319646,159.01515746,156.66018438,157.65748615,161.0884936291385,163.1313761699906,166.58820927999818,0,0,0,0,0,-1,0.125,8,1.828024100008054,1,0,1,0,0,1,0,0
1443619800,159.54314075,160.76253073,158.76373685,160.59910733,160.9906163693108,162.90116991180963,166.353342536861,0,0,0,0,0,2,0.25,8,1.8044604625527543,1,0,1,1,1,0,0,0
1443706200,160.97623825,161.31984642,159.08220296,161.01814169,160.99612143344865,162.72998552800877,166.144118974239,0,0,0,0,0,2,0.25,8,1.7704730648839029,1,0,1,1,1,0,0,0
1443792600,159.04029952,163.44854095,158.49555486,163.42339889,161.4815769247589,162.7930231063716,166.03742406897473,0,0,0,0,0,5,0.625,8,1.8362977544366044,0,0,1,1,1,0,0,0
1444051800,164.64697921,166.55777587,164.53803028,166.33149732,162.45156100380714,163.11470258033782,166.04895635332866,0,0,0,0,0,4,0.5,8,1.8099226248965192,0,0,1,1,1,0,0,0
1444138200,166.19740633,166.75891236,165.09953631,165.7616106,163.11357092304573,163.3553305821253,166.0376878924138,0,0,0,0,0,-1,0.125,8,1.7579248783213475,1,0,1,1,1,0,0,0
1444224600,166.69186687,167.46708043,165.5018093,167.11928191,163.91471312043657,163.69750797556847,166.08010334408385,0,0,0,0,0,4,0.5,8,1.703095382076739,1,0,1,1,1,0,0,0
1444311000,166.7337703,168.91274896,166.43206557,168.62780559,164.85733161434925,164.1457168496077,166.18001323608055,0,0,0,0,0,3,0.375,8,1.6723768529267713,0,0,1,0,0,0,0,0
1444397400,168.77027727,169.206073,168.0998223,168.72837384,165.6315400594794,164.56232203055245,166.2799489460382,0,0,0,0,0,3,0.375,8,1.5988271939340055,0,0,1,0,0,0,0,0
1444656600,168.80380002,169.08874338,168.37638498,168.88760689,166.2827534255835,164.95552974504767,166.38221004187983,0,0,0,0,0,2,0.25,8,1.5133536642584524,0,0,1,0,0,0,0,0
1444743000,168.15848711,169.42397087,167.65564589,167.82325963,166.5908546664668,165.21623246186152,166.43872179043356,0,0,0,0,0,0,0,8,1.4894322793038146,0,0,1,1,1,0,0,0
1444829400,167.76459482,168.34286223,166.72538962,167.01871367,166.67642646717346,165.3800943898741,166.4614665700244,0,0,0,0,0,0,0,8,1.4588806622257648,0,0,1,1,1,0,0,0
1444915800,167.68078795,169.59158461,167.31203771,169.58320393,167.25778195973876,165.76219525715828,166.58388764296464,0,0,0,0,0,3,0.375,8,1.4425585980675104,0,0,1,0,0,0,0,0
1445002200,169.98547691,170.37098851,169.22283438,170.35422714,167.877070995791,166.179652701053,166.73174409382878,0,0,0,0,0,3,0.375,8,1.3815974950887882,0,0,1,0,0,0,0,0
1445261400,169.70891423,170.43803401,169.39882881,170.43803401,168.3892635986328,166.56677827459362,166.87708879642372,0,0,0,0,0,2,0.25,8,1.3258329984029436,0,0,1,0,0,0,0,0
1445347800,170.00223828,170.83192631,169.74838727,170.20337477,168.75208583290623,166.8973779559942,167.0075313836228,0,0,0,0,0,-2,0.25,8,1.2783004508031655,0,0,1,0,0,0,0,0
1445434200,170.6391705,170.79002287,168.99655583,169.16416957,168.834502580325,167.1034499209038,167.0921054301474,0,0,0,0,0,-1,0.125,8,1.2700132703307105,1,0,1,1,1,0,0,0
1445520600,170.11118721,172.23150106,169.16416957,172.02198388,169.47199884026,167.55058937173075,167.28543399680828,0,0,0,0,0,3,0.375,8,1.287070865647177,1,0,1,0,0,0,0,0
1445607000,173.68974062,174.27638871,172.89357534,173.90763848,170.359126768208,168.12850292702797,167.54512829026677,0,0,0,0,0,4,0.5,8,1.2747730421994037,1,0,1,0,0,0,0,0
1445866200,173.73164405,173.79030886,173.1114732,173.48022344,170.9833461025664,168.61502297366178,167.7778771196681,0,0,0,0,0,0,0,8,1.2194154596835216,1,0,1,0,0,0,0,0
1445952600,172.80976847,173.48022344,172.4661603,173.14499595,171.41567607205312,169.02683869878345,167.9883523679164,0,0,0,0,0,1,0.125,8,1.176340410001378,1,0,1,0,0,0,0,0
1446039000,173.48022344,175.13959949,172.81814915,175.11445743,172.1554323436425,169.5802585834395,168.26780746839026,0,0,0,0,0,4,0.5,8,1.1747222759731528,1,0,1,0,0,0,0,0
1446125400,174.6116162,175.38263941,174.49428658,175.01388918,172.72712371091401,170.07422500130863,168.53235969237497,0,0,0,0,0,0,0,8,1.127696777907829,1,0,1,0,0,0,0,0
1446211800,175.20664498,175.5251111,174.10039428,174.25962734,173.0336244367312,170.45471612300784,168.75695842365437,0,0,0,0,0,1,0.125,8,1.1100782326371144,1,0,1,0,0,0,0,0
1446474600,174.58647414,176.51403218,174.46076383,176.32127637,173.69115482338495,170.9880397818253,169.0535983431189,0,0,0,0,1,5,0.625,8,1.1100613725459323,1,1,1,0,0,0,0,0
1446561000,175.96928751,177.38562364,175.74300896,176.83249829,174.31942351670796,171.51935419165937,169.35865324299658,0,0,0,0,0,4,0.5,8,1.0941420306650516,1,0,1,0,0,0,0,0
1446647400,177.12582234,177.25153264,175.75985414,176.29613431,174.71476567536638,171.95360692969035,169.63071132405554,0,0,0,0,0,1,0.125,8,1.0795172867167389,1,0,1,0,0,0,0,0
1446733800,176.35479912,176.81573691,175.23178705,176.12013988,174.9958405162931,172.33238265244577,169.88519871840631,0,0,0,0,0,-1,0.125,8,1.0676504309543655,1,0,1,0,0,0,0,0
1446820200,175.77653171,176.26261156,174.70380376,176.02795232,175.20226287703449,172.66834353131435,170.12609101650804,0,0,0,0,0,0,0,8,1.0551621440484964,1,0,1,0,0,0,0,0
1447079400,175.41616216,175.56701453,173.43832,174.38533765,175.0388778316276,172.8244339057403,170.29312029625282,0,0,0,0,0,-3,0.375,8,1.095094379001737,1,0,1,1,1,0,0,0
1447165800,173.90763848,174.82113338,173.63945649,174.78761063,174.98862439130207,173.00290451703665,170.46937481914486,0,0,0,0,0,1,0.125,8,1.062823339528125,1,0,1,1,1,1,0,0
1447252200,175.05579262,175.10607674,174.03334879,174.10039428,174.81097836904166,173.1026763136697,170.6117677391784,0,0,0,0,0,-2,0.25,8,1.0348140064833045,1,0,1,1,1,0,0,0
1447338600,173.06118908,173.53050756,171.65323364,171.66999502,174.18278169923332,172.9724325596997,170.65326684823023,0,0,0,0,0,-2,0.25,8,1.0763241701266748,0,0,1,1,1,0,0,0
1447425000,171.25934135,171.52752334,169.65443977,169.74243698,173.29471275538666,172.67879659790884,170.61754802986826,0,0,0,0,0,-1,0.125,8,1.0956090362360265,1,0,1,0,0,0,0,0
1447684200,169.55806186,172.38235342,169.44073224,172.32368861,173.10050792630932,172.6465140535535,170.6844555035989,0,0,0,0,0,0,0,8,1.1240431394454897,0,0,1,1,1,0,0,0
1447770600,172.63377404,173.51374619,171.70351777,172.19797831,172.92000200304744,172.6057380768668,170.74380933914406,0,0,0,0,0,2,0.25,8,1.1196054879007853,1,0,1,1,1,0,0,0
1447857000,172.67567747,175.07255399,172.63377404,174.93008231,173.32201806443794,172.81704209806074,170.90797690662862,0,0,0,0,0,4,0.5,8,1.140772910477904,1,0,1,1,1,0,0,0
1447943400,174.81275269,175.1982643,174.48590589,174.77922994,173.61346043955035,172.9954228109643,171.05979075107456,0,0,0,0,0,2,0.25,8,1.0893159863793234,1,0,1,1,1,0,0,0
1448029800,175.53349178,176.09499782,175.03903124,175.41683262,173.9741348756403,173.2155509754221,171.23065513809124,0,0,0,0,0,4,0.5,8,1.0614082832859841,1,0,1,1,1,0,0,0
1448289000,175.47482697,175.9776682,174.75408788,175.21502567,174.22231303451224,173.39732140220192,171.38690496287197,0,0,0,0,0,3,0.375,8,1.0366093447160443,1,0,1,1,1,0,0,0
1448375400,174.20934322,175.85195789,173.82383161,175.44968491,174.4677874096098,173.58389990291084,171.54622966668092,0,0,0,0,0,2,0.25,8,1.0438469083395745,1,0,1,1,1,0,0,0
1448461800,175.57539522,175.77653171,175.16474155,175.42454285,174.65913849768785,173.75123107991894,171.69832037975226,0,0,0,0,0,3,0.375,8,0.9943359290544627,1,0,0,1,0,0,0,0
1448634600,175.51673041,175.82681583,175.03903124,175.62567934,174.85244666615029,173.92163546719902,171.85233445662473,0,0,0,0,0,3,0.375,8,0.9542944253189497,1,0,0,1,0,0,0,0
1448893800,175.7849124,175.90224202,174.78761063,174.89655956,174.86126924492024,174.01026493018094,171.97171583322768,0,0,0,0,0,0,0,8,0.9353467608604671,1,0,0,1,0,0,0,0
1448980200,175.5251111,176.68164592,175.24854842,176.5643163,175.20187865593618,174.24245141834632,172.15181781231678,0,0,0,0,0,4,0.5,8,0.9325475677795408,1,0,0,1,0,0,0,0
1449066600,176.50984183,176.83249829,174.51104795,174.7616305,175.11382902474895,174.28964951667848,172.2541634079122,0,0,0,0,0,-2,0.25,8,0.9697515800729053,1,0,0,1,0,0,0,0
1449153000,175.01388918,175.28207117,171.59549071,172.31530793,174.55412480579915,174.11016391788954,172.25656123230777,0,0,0,0,0,-4,0.5,8,1.0660846312041614,0,0,1,1,1,0,0,0
1449239400,172.70920022,175.96928751,172.58348992,175.67596346,174.7784925366393,174.25250933080866,172.3906554373153,0,0,0,0,0,4,0.5,8,1.1195665601511067,1,0,1,1,1,0,0,0
1449498600,175.34911667,175.76773199,173.64783718,174.6116162,174.74511726931144,174.28515540982605,172.47775193781274,0,0,0,0,0,-1,0.125,8,1.132653176524406,1,0,1,1,1,0,0,0
1449585000,173.05280839,174.56049401,172.45777961,173.43748193,174.48359020144915,174.2080941843873,172.5153884080946,0,0,0,0,0,-2,0.25,8,1.1475731982595387,1,0,1,1,1,0,0,0
1449671400,172.80138778,174.88817887,171.11686967,172.08902937,174.00467803515932,174.0154519285339,172.49866844581638,0,0,0,0,0,-1,0.125,8,1.2304883311717405,1,0,1,1,1,0,0,0
