Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
26,Entry long,2012-04-26,V6 LONG,108.38,1,108.38,-1.2,-1.11,0,2.16,1.99,-1.2,-1.11,-8.85,-0.01,6
27,Exit long,2012-06-25,STOP,103.25,1,104.78,-1.53,-1.46,0,2.09,1.99,-1.53,-1.46,-10.38,-0.01,5
27,Entry long,2012-06-18,V6 LONG,104.78,1,104.78,-1.53,-1.46,0,2.09,1.99,-1.53,-1.46,-10.38,-0.01,5
28,Exit long,2012-06-29,TARGET,106.79,1,103.76,3.03,2.92,0,3.03,2.92,-0.79,-0.76,-7.35,-0.01,1
28,Entry long,2012-06-28,V6 LONG,103.76,1,103.76,3.03,2.92,0,3.03,2.92,-0.79,-0.76,-7.35,-0.01,1
29,Exit long,2012-07-23,STOP,105.47,1,107.97,-2.5,-2.32,0,0.41,0.38,-2.5,-2.32,-9.85,-0.01,2
29,Entry long,2012-07-19,V6 LONG,107.97,1,107.97,-2.5,-2.32,0,0.41,0.38,-2.5,-2.32,-9.85,-0.01,2
30,Exit long,2012-08-07,TARGET,110.24,1,107.37,2.87,2.67,0,2.87,2.67,-1.03,-0.96,-6.98,-0.01,7
30,Entry long,2012-07-27,V6 LONG,107.37,1,107.37,2.87,2.67,0,2.87,2.67,-1.03,-0.96,-6.98,-0.01,7
31,Exit long,2012-12-05,STOP,110.75,1,112.08,-1.33,-1.19,0,0.62,0.55,-1.33,-1.19,-8.31,-0.01,3
31,Entry long,2012-11-30,V6 LONG,112.08,1,112.08,-1.33,-1.19,0,0.62,0.55,-1.33,-1.19,-8.31,-0.01,3
32,Exit long,2013-05-03,TARGET,128.68,1,125.9,2.78,2.21,0,2.78,2.21,-0.23,-0.18,-5.53,-0.01,7
32,Entry long,2013-04-24,V6 LONG,125.9,1,125.9,2.78,2.21,0,2.78,2.21,-0.23,-0.18,-5.53,-0.01,7
33,Exit long,2013-06-12,STOP,129.18,1,130.7,-1.52,-1.16,0,1.24,0.95,-1.52,-1.16,-7.05,-0.01,3
33,Entry long,2013-06-07,V6 LONG,130.7,1,130.7,-1.52,-1.16,0,1.24,0.95,-1.52,-1.16,-7.05,-0.01,3
34,Exit long,2013-07-15,TARGET,134.77,1,131.4,3.37,2.56,0,3.37,2.56,-0.62,-0.47,-3.68,0.00,5
34,Entry long,2013-07-08,V6 LONG,131.4,1,131.4,3.37,2.56,0,3.37,2.56,-0.62,-0.47,-3.68,0.00,5
35,Exit long,2013-10-17,TARGET,139.12,1,136.35,2.77,2.03,0,2.77,2.03,-0.1,-0.07,-0.91,0.00,3
35,Entry long,2013-10-14,V6 LONG,136.35,1,136.35,2.77,2.03,0,2.77,2.03,-0.1,-0.07,-0.91,0.00,3
36,Exit long,2014-03-26,STOP,150.62,1,152.2,-1.58,-1.04,0,0.25,0.16,-1.58,-1.04,-2.49,0.00,0
36,Entry long,2014-03-26,V6 LONG,152.2,1,152.2,-1.58,-1.04,0,0.25,0.16,-1.58,-1.04,-2.49,0.00,0
37,Exit long,2014-04-10,STOP,150.67,1,152.25,-1.58,-1.04,0,0.06,0.04,-1.58,-1.04,-4.07,0.00,0
37,Entry long,2014-04-10,V6 LONG,152.25,1,152.25,-1.58,-1.04,0,0.06,0.04,-1.58,-1.04,-4.07,0.00,0
38,Exit long,2014-04-28,STOP,150.74,1,152.36,-1.62,-1.06,0,0.95,0.62,-1.62,-1.06,-5.69,-0.01,4
38,Entry long,2014-04-22,V6 LONG,152.36,1,152.36,-1.62,-1.06,0,0.95,0.62,-1.62,-1.06,-5.69,-0.01,4
39,Exit long,2015-02-17,TARGET,173.5,1,168.44,5.06,3.00,0,5.06,3.00,-0.34,-0.20,-0.63,0.00,8
39,Entry long,2015-02-04,V6 LONG,168.44,1,168.44,5.06,3.00,0,5.06,3.00,-0.34,-0.20,-0.63,0.00,8
40,Exit long,2015-03-25,STOP,172.73,1,174.58,-1.85,-1.06,0,0.58,0.33,-1.85,-1.06,-2.48,0.00,2
40,Entry long,2015-03-23,V6 LONG,174.58,1,174.58,-1.85,-1.06,0,0.58,0.33,-1.85,-1.06,-2.48,0.00,2
41,Exit long,2015-04-27,TARGET,176.17,1,172.46,3.71,2.15,0,3.71,2.15,-0.7,-0.41,1.23,0.00,14
41,Entry long,2015-04-07,V6 LONG,172.46,1,172.46,3.71,2.15,0,3.71,2.15,-0.7,-0.41,1.23,0.00,14
42,Exit long,2015-05-12,STOP,173.76,1,175.54,-1.78,-1.01,0,0.26,0.15,-1.78,-1.01,-0.55,0.00,1
42,Entry long,2015-05-11,V6 LONG,175.54,1,175.54,-1.78,-1.01,0,0.26,0.15,-1.78,-1.01,-0.55,0.00,1
43,Exit long,2018-02-28,STOP,240.33,1,244.15,-3.82,-1.56,0,0.71,0.29,-3.82,-1.56,-4.37,0.00,1
43,Entry long,2018-02-27,V6 LONG,244.15,1,244.15,-3.82,-1.56,0,0.71,0.29,-3.82,-1.56,-4.37,0.00,1
44,Exit long,2018-03-12,TARGET,245.29,1,237.4,7.89,3.32,0,7.89,3.32,-0.19,-0.08,3.52,0.00,3
44,Entry long,2018-03-07,V6 LONG,237.4,1,237.4,7.89,3.32,0,7.89,3.32,-0.19,-0.08,3.52,0.00,3
45,Exit long,2018-04-20,STOP,234.61,1,238.59,-3.98,-1.67,0,0.54,0.23,-3.98,-1.67,-0.46,0.00,2
45,Entry long,2018-04-18,V6 LONG,238.59,1,238.59,-3.98,-1.67,0,0.54,0.23,-3.98,-1.67,-0.46,0.00,2
46,Exit long,2018-05-22,TARGET,241.61,1,234.9,6.71,2.86,0,6.71,2.86,-1.19,-0.51,6.25,0.01,10
46,Entry long,2018-05-08,V6 LONG,234.9,1,234.9,6.71,2.86,0,6.71,2.86,-1.19,-0.51,6.25,0.01,10
47,Exit long,2019-04-12,TARGET,260.94,1,255.81,5.13,2.01,0,5.13,2.01,-0.27,-0.11,11.38,0.01,9
47,Entry long,2019-04-01,V6 LONG,255.81,1,255.81,5.13,2.01,0,5.13,2.01,-0.27,-0.11,11.38,0.01,9
48,Exit long,2019-06-20,TARGET,266,1,259.9,6.1,2.35,0,6.1,2.35,-0.76,-0.29,17.48,0.02,4
48,Entry long,2019-06-14,V6 LONG,259.9,1,259.9,6.1,2.35,0,6.1,2.35,-0.76,-0.29,17.48,0.02,4
49,Exit long,2019-11-04,TARGET,279.24,1,272.64,6.6,2.42,0,6.6,2.42,-1.89,-0.69,24.08,0.02,9
49,Entry long,2019-10-22,V6 LONG,272.64,1,272.64,6.6,2.42,0,6.6,2.42,-1.89,-0.69,24.08,0.02,9
50,Exit long,2020-06-24,STOP,279.39,1,285.33,-5.94,-2.08,0,0.62,0.22,-5.94,-2.08,18.14,0.02,0
50,Entry long,2020-06-24,V6 LONG,285.33,1,285.33,-5.94,-2.08,0,0.62,0.22,-5.94,-2.08,18.14,0.02,0
51,Exit long,2020-07-15,TARGET,297.35,1,285.08,12.27,4.30,0,12.27,4.30,-0.46,-0.16,30.41,0.03,9
51,Entry long,2020-07-01,V6 LONG,285.08,1,285.08,12.27,4.30,0,12.27,4.30,-0.46,-0.16,30.41,0.03,9
52,Exit long,2020-09-17,STOP,307.18,1,314.14,-6.96,-2.22,0,1.79,0.57,-6.96,-2.22,23.45,0.02,2
52,Entry long,2020-09-15,V6 LONG,314.14,1,314.14,-6.96,-2.22,0,1.79,0.57,-6.96,-2.22,23.45,0.02,2
53,Exit long,2020-10-26,STOP,314.04,1,319.5,-5.46,-1.71,0,7.82,2.45,-5.46,-1.71,17.99,0.02,11
53,Entry long,2020-10-09,V6 LONG,319.5,1,319.5,-5.46,-1.71,0,7.82,2.45,-5.46,-1.71,17.99,0.02,11
54,Exit long,2021-02-23,STOP,355.56,1,360.46,-4.9,-1.36,0,5.54,1.54,-4.9,-1.36,13.09,0.01,11
54,Entry long,2021-02-05,V6 LONG,360.46,1,360.46,-4.9,-1.36,0,5.54,1.54,-4.9,-1.36,13.09,0.01,11
55,Exit long,2021-02-25,STOP,358.19,1,362.51,-4.32,-1.19,0,1.36,0.38,-4.32,-1.19,8.77,0.01,0
55,Entry long,2021-02-25,V6 LONG,362.51,1,362.51,-4.32,-1.19,0,1.36,0.38,-4.32,-1.19,8.77,0.01,0
56,Exit long,2021-03-25,STOP,358.26,1,364.2,-5.94,-1.63,0,5.47,1.50,-5.94,-1.63,2.83,0.00,10
56,Entry long,2021-03-11,V6 LONG,364.2,1,364.2,-5.94,-1.63,0,5.47,1.50,-5.94,-1.63,2.83,0.00,10
57,Exit long,2021-04-05,TARGET,377.98,1,367.41,10.57,2.88,0,10.57,2.88,-1.48,-0.40,13.4,0.01,4
57,Entry long,2021-03-29,V6 LONG,367.41,1,367.41,10.57,2.88,0,10.57,2.88,-1.48,-0.40,13.4,0.01,4
58,Exit long,2021-05-19,STOP,379.08,1,386.97,-7.89,-2.04,0,0.93,0.24,-7.89,-2.04,5.51,0.01,2
58,Entry long,2021-05-17,V6 LONG,386.97,1,386.97,-7.89,-2.04,0,0.93,0.24,-7.89,-2.04,5.51,0.01,2
59,Exit long,2021-07-01,TARGET,400.85,1,391.57,9.28,2.37,0,9.28,2.37,-3.98,-1.02,14.79,0.01,26
59,Entry long,2021-05-25,V6 LONG,391.57,1,391.57,9.28,2.37,0,9.28,2.37,-3.98,-1.02,14.79,0.01,26
60,Exit long,2021-12-14,STOP,433.29,1,439.46,-6.17,-1.40,0,2.06,0.47,-6.17,-1.40,8.62,0.01,4
60,Entry long,2021-12-08,V6 LONG,439.46,1,439.46,-6.17,-1.40,0,2.06,0.47,-6.17,-1.40,8.62,0.01,4
61,Exit short,2021-12-22,STOP,437.67,1,431.51,-6.16,-1.43,0,2.16,0.50,-6.16,-1.43,2.46,0.00,1
61,Entry short,2021-12-21,V6 SHORT,431.51,1,431.51,-6.16,-1.43,0,2.16,0.50,-6.16,-1.43,2.46,0.00,1
62,Exit long,2022-01-06,STOP,438.13,1,444.17,-6.04,-1.36,0,7.45,1.68,-6.04,-1.36,-3.58,0.00,8
62,Entry long,2021-12-27,V6 LONG,444.17,1,444.17,-6.04,-1.36,0,7.45,1.68,-6.04,-1.36,-3.58,0.00,8
63,Exit short,2022-02-22,TARGET,400.86,1,417.51,16.65,3.99,0,16.65,3.99,-4.07,-0.97,13.07,0.01,4
63,Entry short,2022-02-15,V6 SHORT,417.51,1,417.51,16.65,3.99,0,16.65,3.99,-4.07,-0.97,13.07,0.01,4
64,Exit short,2022-03-17,STOP,414.72,1,406.05,-8.67,-2.14,0,15.46,3.81,-8.67,-2.14,4.4,0.00,8
64,Entry short,2022-03-07,V6 SHORT,406.05,1,406.05,-8.67,-2.14,0,15.46,3.81,-8.67,-2.14,4.4,0.00,8
65,Exit long,2022-04-22,STOP,410.5,1,419.39,-8.89,-2.12,0,16.73,3.99,-8.89,-2.12,-4.49,0.00,23
65,Entry long,2022-03-21,V6 LONG,419.39,1,419.39,-8.89,-2.12,0,16.73,3.99,-8.89,-2.12,-4.49,0.00,23
66,Exit long,2022-06-09,STOP,379.76,1,389.24,-9.48,-2.44,0,3.97,1.02,-9.48,-2.44,-13.97,-0.01,4
66,Entry long,2022-06-03,V6 LONG,389.24,1,389.24,-9.48,-2.44,0,3.97,1.02,-9.48,-2.44,-13.97,-0.01,4
67,Exit short,2022-07-15,STOP,363.28,1,355.56,-7.72,-2.17,0,3.84,1.08,-7.72,-2.17,-21.69,-0.02,2
67,Entry short,2022-07-13,V6 SHORT,355.56,1,355.56,-7.72,-2.17,0,3.84,1.08,-7.72,-2.17,-21.69,-0.02,2
68,Exit long,2022-08-26,STOP,391.83,1,397.55,-5.72,-1.44,0,0.54,0.14,-5.72,-1.44,-27.41,-0.03,0
68,Entry long,2022-08-26,V6 LONG,397.55,1,397.55,-5.72,-1.44,0,0.54,0.14,-5.72,-1.44,-27.41,-0.03,0
69,Exit short,2022-10-13,TARGET,332.38,1,351.19,18.81,5.36,0,18.81,5.36,-4.12,-1.17,-8.6,-0.01,4
69,Entry short,2022-10-07,V6 SHORT,351.19,1,351.19,18.81,5.36,0,18.81,5.36,-4.12,-1.17,-8.6,-0.01,4
70,Exit short,2022-10-24,STOP,358.94,1,350.3,-8.64,-2.47,0,4.28,1.22,-8.64,-2.47,-17.24,-0.02,2
70,Entry short,2022-10-20,V6 SHORT,350.3,1,350.3,-8.64,-2.47,0,4.28,1.22,-8.64,-2.47,-17.24,-0.02,2
71,Exit short,2023-01-09,STOP,373.57,1,366.67,-6.9,-1.88,0,8.32,2.27,-6.9,-1.88,-24.14,-0.02,13
71,Entry short,2022-12-19,V6 SHORT,366.67,1,366.67,-6.9,-1.88,0,8.32,2.27,-6.9,-1.88,-24.14,-0.02,13
72,Exit long,2023-01-19,STOP,372.3,1,379.29,-6.99,-1.84,0,3.4,0.90,-6.99,-1.84,-31.13,-0.03,4
72,Entry long,2023-01-12,V6 LONG,379.29,1,379.29,-6.99,-1.84,0,3.4,0.90,-6.99,-1.84,-31.13,-0.03,4
73,Exit long,2023-05-01,TARGET,400.06,1,387.86,12.2,3.15,0,12.2,3.15,-2.24,-0.58,-18.93,-0.02,21
73,Entry long,2023-03-30,V6 LONG,387.86,1,387.86,12.2,3.15,0,12.2,3.15,-2.24,-0.58,-18.93,-0.02,21
74,Exit long,2023-05-30,TARGET,405.08,1,395.4,9.68,2.45,0,9.68,2.45,-2.76,-0.70,-9.25,-0.01,12
74,Entry long,2023-05-11,V6 LONG,395.4,1,395.4,9.68,2.45,0,9.68,2.45,-2.76,-0.70,-9.25,-0.01,12
75,Exit long,2023-09-06,STOP,430.47,1,435.12,-4.65,-1.07,0,1.95,0.45,-4.65,-1.07,-13.9,-0.01,3
75,Entry long,2023-08-31,V6 LONG,435.12,1,435.12,-4.65,-1.07,0,1.95,0.45,-4.65,-1.07,-13.9,-0.01,3
76,Exit short,2023-10-26,TARGET,401.06,1,411.84,10.78,2.62,0,10.78,2.62,-0.54,-0.13,-3.12,0.00,4
76,Entry short,2023-10-20,V6 SHORT,411.84,1,411.84,10.78,2.62,0,10.78,2.62,-0.54,-0.13,-3.12,0.00,4
77,Exit long,2024-05-15,TARGET,516.09,1,503.97,12.12,2.40,0,12.12,2.40,-2.36,-0.47,9,0.01,6
77,Entry long,2024-05-07,V6 LONG,503.97,1,503.97,12.12,2.40,0,12.12,2.40,-2.36,-0.47,9,0.01,6
78,Exit long,2024-09-06,STOP,530.07,1,538.67,-8.6,-1.60,0,12.48,2.32,-8.6,-1.60,0.4,0.00,14
78,Entry long,2024-08-16,V6 LONG,538.67,1,538.67,-8.6,-1.60,0,12.48,2.32,-8.6,-1.60,0.4,0.00,14
79,Exit long,2024-09-11,STOP,528.56,1,536.01,-7.45,-1.39,0,6.51,1.21,-7.45,-1.39,-7.05,-0.01,0
79,Entry long,2024-09-11,V6 LONG,536.01,1,536.01,-7.45,-1.39,0,6.51,1.21,-7.45,-1.39,-7.05,-0.01,0
80,Exit long,2024-09-19,TARGET,558.16,1,542.18,15.98,2.95,0,15.98,2.95,-2.22,-0.41,8.93,0.01,5
80,Entry long,2024-09-12,V6 LONG,542.18,1,542.18,15.98,2.95,0,15.98,2.95,-2.22,-0.41,8.93,0.01,5
81,Exit long,2024-11-29,TARGET,590.13,1,578.5,11.63,2.01,0,11.63,2.01,-5.64,-0.97,20.56,0.02,6
81,Entry long,2024-11-20,V6 LONG,578.5,1,578.5,11.63,2.01,0,11.63,2.01,-5.64,-0.97,20.56,0.02,6
82,Exit long,2024-12-30,STOP,574.8,1,580.94,-6.14,-1.06,0,11.4,1.96,-6.14,-1.06,14.42,0.01,4
82,Entry long,2024-12-23,V6 LONG,580.94,1,580.94,-6.14,-1.06,0,11.4,1.96,-6.14,-1.06,14.42,0.01,4
83,Exit long,2025-01-27,STOP,584.8,1,595.72,-10.92,-1.83,0,4.78,0.80,-10.92,-1.83,3.5,0.00,3
83,Entry long,2025-01-22,V6 LONG,595.72,1,595.72,-10.92,-1.83,0,4.78,0.80,-10.92,-1.83,3.5,0.00,3
84,Exit long,2025-02-03,STOP,582.69,1,597.28,-14.59,-2.44,0,2.41,0.40,-14.59,-2.44,-11.09,-0.01,1
84,Entry long,2025-01-31,V6 LONG,597.28,1,597.28,-14.59,-2.44,0,2.41,0.40,-14.59,-2.44,-11.09,-0.01,1
85,Exit long,2025-02-12,STOP,588.74,1,595.79,-7.05,-1.18,0,2.1,0.35,-7.05,-1.18,-18.14,-0.02,4
85,Entry long,2025-02-06,V6 LONG,595.79,1,595.79,-7.05,-1.18,0,2.1,0.35,-7.05,-1.18,-18.14,-0.02,4
86,Exit long,2025-02-21,STOP,593.15,1,599.67,-6.52,-1.09,0,3.24,0.54,-6.52,-1.09,-24.66,-0.02,4
86,Entry long,2025-02-14,V6 LONG,599.67,1,599.67,-6.52,-1.09,0,3.24,0.54,-6.52,-1.09,-24.66,-0.02,4
87,Exit long,2025-06-26,TARGET,602.32,1,584.12,18.2,3.12,0,18.2,3.12,-1.27,-0.22,-6.46,-0.01,16
87,Entry long,2025-06-03,V6 LONG,584.12,1,584.12,18.2,3.12,0,18.2,3.12,-1.27,-0.22,-6.46,-0.01,16
88,Exit long,2025-10-22,STOP,658.46,1,665.92,-7.46,-1.12,0,1.54,0.23,-7.46,-1.12,-13.92,-0.01,1
88,Entry long,2025-10-21,V6 LONG,665.92,1,665.92,-7.46,-1.12,0,1.54,0.23,-7.46,-1.12,-13.92,-0.01,1
89,Exit long,2025-11-13,STOP,666.85,1,674.36,-7.51,-1.11,0,4.97,0.74,-7.51,-1.11,-21.43,-0.02,2
89,Entry long,2025-11-11,V6 LONG,674.36,1,674.36,-7.51,-1.11,0,4.97,0.74,-7.51,-1.11,-21.43,-0.02,2
90,Exit long,2026-03-09,STOP,662.87,1,675.27,-12.4,-1.84,0,18.88,2.80,-12.4,-1.84,-33.83,-0.03,67
90,Entry long,2025-11-28,V6 LONG,675.27,1,675.27,-12.4,-1.84,0,18.88,2.80,-12.4,-1.84,-33.83,-0.03,67
91,Exit long,2026-06-17,STOP,740.37,1,749.92,-9.55,-1.27,0,4.82,0.64,-9.55,-1.27,-43.38,-0.04,2
91,Entry long,2026-06-15,V6 LONG,749.92,1,749.92,-9.55,-1.27,0,4.82,0.64,-9.55,-1.27,-43.38,-0.04,2
92,Exit long,2026-06-26,STOP,719.21,1,728.95,-9.74,-1.34,0,7.58,1.04,-9.74,-1.34,-53.12,-0.05,0
92,Entry long,2026-06-26,V6 LONG,728.95,1,728.95,-9.74,-1.34,0,7.58,1.04,-9.74,-1.34,-53.12,-0.05,0
93,Exit long,2026-07-24,Open,738.93,1,745,-6.07,-0.81,0,10.58,1.42,-9.79,-1.31,-59.19,-0.06,16
93,Entry long,2026-07-01,V6 LONG,745,1,745,-6.07,-0.81,0,10.58,1.42,-9.79,-1.31,-59.19,-0.06,16
