Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
16,Entry long,1999-04-06,V0 LONG,82.14,1,82.14,-1.46,-1.78,0,2.66,3.24,-1.46,-1.78,0.35,0.00,9
17,Exit short,1999-06-16,STOP,82.72,1,81.21,-1.51,-1.86,0,0.71,0.87,-1.51,-1.86,-1.16,0.00,2
17,Entry short,1999-06-14,V0 SHORT,81.21,1,81.21,-1.51,-1.86,0,0.71,0.87,-1.51,-1.86,-1.16,0.00,2
18,Exit long,1999-06-30,TARGET,85.57,1,82.9,2.67,3.22,0,2.67,3.22,-0.14,-0.17,1.51,0.00,1
18,Entry long,1999-06-29,V0 LONG,82.9,1,82.9,2.67,3.22,0,2.67,3.22,-0.14,-0.17,1.51,0.00,1
19,Exit long,1999-07-20,STOP,87.34,1,88.62,-1.28,-1.44,0,0.04,0.05,-1.28,-1.44,0.23,0.00,1
19,Entry long,1999-07-19,V0 LONG,88.62,1,88.62,-1.28,-1.44,0,0.04,0.05,-1.28,-1.44,0.23,0.00,1
20,Exit short,1999-08-13,STOP,82.83,1,81.4,-1.43,-1.76,0,2.24,2.75,-1.43,-1.76,-1.2,0.00,4
20,Entry short,1999-08-09,V0 SHORT,81.4,1,81.4,-1.43,-1.76,0,2.24,2.75,-1.43,-1.76,-1.2,0.00,4
21,Exit long,1999-09-15,STOP,82.8,1,84.22,-1.42,-1.69,0,0.22,0.26,-1.42,-1.69,-2.62,0.00,2
21,Entry long,1999-09-13,V0 LONG,84.22,1,84.22,-1.42,-1.69,0,0.22,0.26,-1.42,-1.69,-2.62,0.00,2
22,Exit long,1999-10-13,STOP,80.21,1,81.71,-1.5,-1.84,0,2.12,2.59,-1.5,-1.84,-4.12,0.00,6
22,Entry long,1999-10-05,V0 LONG,81.71,1,81.71,-1.5,-1.84,0,2.12,2.59,-1.5,-1.84,-4.12,0.00,6
23,Exit long,1999-11-16,TARGET,88.62,1,85.32,3.3,3.87,0,3.3,3.87,-1.19,-1.39,-0.82,0.00,11
23,Entry long,1999-11-01,V0 LONG,85.32,1,85.32,3.3,3.87,0,3.3,3.87,-1.19,-1.39,-0.82,0.00,11
24,Exit short,1999-12-03,STOP,89.4,1,87.08,-2.32,-2.66,0,0.2,0.23,-2.32,-2.66,-3.14,0.00,2
24,Entry short,1999-12-01,V0 SHORT,87.08,1,87.08,-2.32,-2.66,0,0.2,0.23,-2.32,-2.66,-3.14,0.00,2
25,Exit short,2000-01-07,STOP,89,1,87.49,-1.51,-1.73,0,1.18,1.35,-1.51,-1.73,-4.65,0.00,1
25,Entry short,2000-01-06,V0 SHORT,87.49,1,87.49,-1.51,-1.73,0,1.18,1.35,-1.51,-1.73,-4.65,0.00,1
26,Exit long,2000-03-23,TARGET,96,1,91.6,4.4,4.80,0,4.4,4.80,-0.83,-0.91,-0.25,0.00,4
26,Entry long,2000-03-17,V0 LONG,91.6,1,91.6,4.4,4.80,0,4.4,4.80,-0.83,-0.91,-0.25,0.00,4
27,Exit short,2000-04-04,TARGET,91.02,1,95.21,4.19,4.40,0,4.19,4.40,-0.9,-0.95,3.94,0.00,4
27,Entry short,2000-03-29,V0 SHORT,95.21,1,95.21,4.19,4.40,0,4.19,4.40,-0.9,-0.95,3.94,0.00,4
28,Exit short,2000-04-14,TARGET,87.9,1,92.64,4.74,5.12,0,4.74,5.12,-0.43,-0.46,8.68,0.01,1
28,Entry short,2000-04-13,V0 SHORT,92.64,1,92.64,4.74,5.12,0,4.74,5.12,-0.43,-0.46,8.68,0.01,1
29,Exit short,2000-05-16,STOP,92.07,1,89.2,-2.87,-3.22,0,2.67,2.99,-2.87,-3.22,5.81,0.01,8
29,Entry short,2000-05-04,V0 SHORT,89.2,1,89.2,-2.87,-3.22,0,2.67,2.99,-2.87,-3.22,5.81,0.01,8
30,Exit short,2000-05-22,TARGET,87.31,1,91.48,4.17,4.56,0,4.17,4.56,-0.43,-0.47,9.98,0.01,2
30,Entry short,2000-05-18,V0 SHORT,91.48,1,91.48,4.17,4.56,0,4.17,4.56,-0.43,-0.47,9.98,0.01,2
31,Exit long,2000-07-12,TARGET,94,1,89.55,4.45,4.97,0,4.45,4.97,-0.29,-0.32,14.43,0.01,29
31,Entry long,2000-05-31,V0 LONG,89.55,1,89.55,4.45,4.97,0,4.45,4.97,-0.29,-0.32,14.43,0.01,29
32,Exit short,2000-07-27,TARGET,91.49,1,94.11,2.62,2.78,0,2.62,2.78,-0.73,-0.78,17.05,0.02,6
32,Entry short,2000-07-19,V0 SHORT,94.11,1,94.11,2.62,2.78,0,2.62,2.78,-0.73,-0.78,17.05,0.02,6
33,Exit short,2000-08-02,STOP,91.38,1,90,-1.38,-1.53,0,0.55,0.61,-1.38,-1.53,15.67,0.02,2
33,Entry short,2000-07-31,V0 SHORT,90,1,90,-1.38,-1.53,0,0.55,0.61,-1.38,-1.53,15.67,0.02,2
34,Exit long,2000-08-28,TARGET,95.56,1,92.87,2.69,2.90,0,2.69,2.90,-1.22,-1.31,18.36,0.02,14
34,Entry long,2000-08-08,V0 LONG,92.87,1,92.87,2.69,2.90,0,2.69,2.90,-1.22,-1.31,18.36,0.02,14
35,Exit long,2000-09-05,STOP,95.39,1,96.49,-1.1,-1.14,0,0.22,0.23,-1.1,-1.14,17.26,0.02,1
35,Entry long,2000-09-01,V0 LONG,96.49,1,96.49,-1.1,-1.14,0,0.22,0.23,-1.1,-1.14,17.26,0.02,1
36,Exit short,2000-09-15,TARGET,92.39,1,94.61,2.22,2.35,0,2.22,2.35,-0.59,-0.62,19.48,0.02,6
36,Entry short,2000-09-07,V0 SHORT,94.61,1,94.61,2.22,2.35,0,2.22,2.35,-0.59,-0.62,19.48,0.02,6
37,Exit short,2000-10-06,TARGET,89.25,1,91.61,2.36,2.58,0,2.36,2.58,-0.76,-0.83,21.84,0.02,13
37,Entry short,2000-09-19,V0 SHORT,91.61,1,91.61,2.36,2.58,0,2.36,2.58,-0.76,-0.83,21.84,0.02,13
38,Exit short,2000-10-11,TARGET,85.45,1,88.43,2.98,3.37,0,2.98,3.37,-0.73,-0.83,24.82,0.02,1
38,Entry short,2000-10-10,V0 SHORT,88.43,1,88.43,2.98,3.37,0,2.98,3.37,-0.73,-0.83,24.82,0.02,1
39,Exit short,2000-10-13,STOP,85.62,1,83.92,-1.7,-2.03,0,0.04,0.05,-1.7,-2.03,23.12,0.02,0
39,Entry short,2000-10-13,V0 SHORT,83.92,1,83.92,-1.7,-2.03,0,0.04,0.05,-1.7,-2.03,23.12,0.02,0
40,Exit short,2000-10-18,STOP,85.52,1,83.72,-1.8,-2.15,0,1.56,1.86,-1.8,-2.15,21.32,0.02,0
40,Entry short,2000-10-18,V0 SHORT,83.72,1,83.72,-1.8,-2.15,0,1.56,1.86,-1.8,-2.15,21.32,0.02,0
41,Exit short,2000-10-20,STOP,88.32,1,86.38,-1.94,-2.25,0,0.25,0.29,-1.94,-2.25,19.38,0.02,1
41,Entry short,2000-10-19,V0 SHORT,86.38,1,86.38,-1.94,-2.25,0,0.25,0.29,-1.94,-2.25,19.38,0.02,1
42,Exit long,2000-10-25,STOP,87.02,1,88.99,-1.97,-2.21,0,0.61,0.69,-1.97,-2.21,17.41,0.02,1
42,Entry long,2000-10-24,V0 LONG,88.99,1,88.99,-1.97,-2.21,0,0.61,0.69,-1.97,-2.21,17.41,0.02,1
43,Exit long,2000-11-09,STOP,87.81,1,89.8,-1.99,-2.22,0,1.29,1.44,-1.99,-2.22,15.42,0.02,6
43,Entry long,2000-11-01,V0 LONG,89.8,1,89.8,-1.99,-2.22,0,1.29,1.44,-1.99,-2.22,15.42,0.02,6
44,Exit short,2000-11-14,STOP,87.41,1,85.61,-1.8,-2.10,0,1.64,1.92,-1.8,-2.10,13.62,0.01,1
44,Entry short,2000-11-13,V0 SHORT,85.61,1,85.61,-1.8,-2.10,0,1.64,1.92,-1.8,-2.10,13.62,0.01,1
45,Exit long,2000-11-17,STOP,86.22,1,88.1,-1.88,-2.13,0,0.2,0.23,-1.88,-2.13,11.74,0.01,1
45,Entry long,2000-11-16,V0 LONG,88.1,1,88.1,-1.88,-2.13,0,0.2,0.23,-1.88,-2.13,11.74,0.01,1
46,Exit short,2000-11-27,STOP,86.2,1,84.35,-1.85,-2.19,0,0,0.00,-1.85,-2.19,9.89,0.01,1
46,Entry short,2000-11-24,V0 SHORT,84.35,1,84.35,-1.85,-2.19,0,0,0.00,-1.85,-2.19,9.89,0.01,1
47,Exit long,2000-12-07,STOP,85.06,1,86.97,-1.91,-2.20,0,0.36,0.41,-1.91,-2.20,7.98,0.01,1
47,Entry long,2000-12-06,V0 LONG,86.97,1,86.97,-1.91,-2.20,0,0.36,0.41,-1.91,-2.20,7.98,0.01,1
48,Exit long,2000-12-14,STOP,85.12,1,87.23,-2.11,-2.42,0,0.77,0.88,-2.11,-2.42,5.87,0.01,2
48,Entry long,2000-12-12,V0 LONG,87.23,1,87.23,-2.11,-2.42,0,0.77,0.88,-2.11,-2.42,5.87,0.01,2
49,Exit short,2000-12-26,STOP,83.5,1,81.44,-2.06,-2.53,0,1.96,2.41,-2.06,-2.53,3.81,0.00,3
49,Entry short,2000-12-20,V0 SHORT,81.44,1,81.44,-2.06,-2.53,0,1.96,2.41,-2.06,-2.53,3.81,0.00,3
50,Exit short,2001-01-03,STOP,85.53,1,83.58,-1.95,-2.33,0,2.81,3.36,-1.95,-2.33,1.86,0.00,1
50,Entry short,2001-01-02,V0 SHORT,83.58,1,83.58,-1.95,-2.33,0,2.81,3.36,-1.95,-2.33,1.86,0.00,1
51,Exit short,2001-01-24,STOP,86.71,1,84.51,-2.2,-2.60,0,3.66,4.33,-2.2,-2.60,-0.34,0.00,12
51,Entry short,2001-01-05,V0 SHORT,84.51,1,84.51,-2.2,-2.60,0,3.66,4.33,-2.2,-2.60,-0.34,0.00,12
52,Exit long,2001-02-07,STOP,84.67,1,86.3,-1.63,-1.89,0,1.52,1.76,-1.63,-1.89,-1.97,0.00,6
52,Entry long,2001-01-30,V0 LONG,86.3,1,86.3,-1.63,-1.89,0,1.52,1.76,-1.63,-1.89,-1.97,0.00,6
53,Exit short,2001-02-13,STOP,84.84,1,83.39,-1.45,-1.74,0,0,0.00,-1.45,-1.74,-3.42,0.00,1
53,Entry short,2001-02-12,V0 SHORT,83.39,1,83.39,-1.45,-1.74,0,0,0.00,-1.45,-1.74,-3.42,0.00,1
54,Exit short,2001-02-22,TARGET,77.99,1,80.98,2.99,3.69,0,2.99,3.69,-0.6,-0.74,-0.43,0.00,1
54,Entry short,2001-02-21,V0 SHORT,80.98,1,80.98,2.99,3.69,0,2.99,3.69,-0.6,-0.74,-0.43,0.00,1
55,Exit long,2001-02-28,STOP,78.61,1,80.29,-1.68,-2.09,0,0.66,0.82,-1.68,-2.09,-2.11,0.00,1
55,Entry long,2001-02-27,V0 LONG,80.29,1,80.29,-1.68,-2.09,0,0.66,0.82,-1.68,-2.09,-2.11,0.00,1
56,Exit long,2001-03-12,STOP,75.85,1,77.57,-1.72,-2.22,0,3.32,4.28,-1.72,-2.22,-3.83,0.00,6
56,Entry long,2001-03-02,V0 LONG,77.57,1,77.57,-1.72,-2.22,0,3.32,4.28,-1.72,-2.22,-3.83,0.00,6
57,Exit short,2001-03-21,TARGET,71.32,1,75,3.68,4.91,0,3.68,4.91,-0.26,-0.35,-0.15,0.00,4
57,Entry short,2001-03-15,V0 SHORT,75,1,75,3.68,4.91,0,3.68,4.91,-0.26,-0.35,-0.15,0.00,4
58,Exit long,2001-03-29,STOP,72.3,1,74.22,-1.92,-2.59,0,0.03,0.04,-1.92,-2.59,-2.07,0.00,1
58,Entry long,2001-03-28,V0 LONG,74.22,1,74.22,-1.92,-2.59,0,0.03,0.04,-1.92,-2.59,-2.07,0.00,1
59,Exit short,2001-04-10,STOP,74.45,1,72.36,-2.09,-2.89,0,2.97,4.10,-2.09,-2.89,-4.16,0.00,5
59,Entry short,2001-04-03,V0 SHORT,72.36,1,72.36,-2.09,-2.89,0,2.97,4.10,-2.09,-2.89,-4.16,0.00,5
60,Exit long,2001-04-18,TARGET,79.21,1,75.1,4.11,5.47,0,4.11,5.47,-0.88,-1.17,-0.05,0.00,2
60,Entry long,2001-04-16,V0 LONG,75.1,1,75.1,4.11,5.47,0,4.11,5.47,-0.88,-1.17,-0.05,0.00,2
61,Exit long,2001-04-24,STOP,77.21,1,79.3,-2.09,-2.64,0,0.32,0.40,-2.09,-2.64,-2.14,0.00,2
61,Entry long,2001-04-20,V0 LONG,79.3,1,79.3,-2.09,-2.64,0,0.32,0.40,-2.09,-2.64,-2.14,0.00,2
62,Exit long,2001-05-03,STOP,79.05,1,80.89,-1.84,-2.27,0,0.18,0.22,-1.84,-2.27,-3.98,0.00,1
62,Entry long,2001-05-02,V0 LONG,80.89,1,80.89,-1.84,-2.27,0,0.18,0.22,-1.84,-2.27,-3.98,0.00,1
63,Exit short,2001-05-17,STOP,82.44,1,80.8,-1.64,-2.03,0,1.82,2.25,-1.64,-2.03,-5.62,-0.01,5
63,Entry short,2001-05-10,V0 SHORT,80.8,1,80.8,-1.64,-2.03,0,1.82,2.25,-1.64,-2.03,-5.62,-0.01,5
64,Exit long,2001-05-23,STOP,82.18,1,83.7,-1.52,-1.82,0,0.16,0.19,-1.52,-1.82,-7.14,-0.01,1
64,Entry long,2001-05-22,V0 LONG,83.7,1,83.7,-1.52,-1.82,0,0.16,0.19,-1.52,-1.82,-7.14,-0.01,1
65,Exit short,2001-06-05,STOP,80.99,1,79.63,-1.36,-1.71,0,0.19,0.24,-1.36,-1.71,-8.5,-0.01,3
65,Entry short,2001-05-31,V0 SHORT,79.63,1,79.63,-1.36,-1.71,0,0.19,0.24,-1.36,-1.71,-8.5,-0.01,3
66,Exit short,2001-07-10,TARGET,75.36,1,77.92,2.56,3.29,0,2.56,3.29,-1.23,-1.58,-5.94,-0.01,14
66,Entry short,2001-06-19,V0 SHORT,77.92,1,77.92,2.56,3.29,0,2.56,3.29,-1.23,-1.58,-5.94,-0.01,14
67,Exit long,2001-07-24,STOP,75.64,1,76.94,-1.3,-1.69,0,1.36,1.77,-1.3,-1.69,-7.24,-0.01,7
67,Entry long,2001-07-13,V0 LONG,76.94,1,76.94,-1.3,-1.69,0,1.36,1.77,-1.3,-1.69,-7.24,-0.01,7
68,Exit long,2001-08-08,STOP,75.61,1,76.93,-1.32,-1.72,0,1.54,2.00,-1.32,-1.72,-8.56,-0.01,8
68,Entry long,2001-07-27,V0 LONG,76.93,1,76.93,-1.32,-1.72,0,1.54,2.00,-1.32,-1.72,-8.56,-0.01,8
69,Exit long,2001-08-17,STOP,74.47,1,75.64,-1.17,-1.55,0,0.99,1.31,-1.17,-1.55,-9.73,-0.01,5
69,Entry long,2001-08-10,V0 LONG,75.64,1,75.64,-1.17,-1.55,0,0.99,1.31,-1.17,-1.55,-9.73,-0.01,5
70,Exit short,2001-08-24,STOP,75.52,1,74.33,-1.19,-1.60,0,0.61,0.82,-1.19,-1.60,-10.92,-0.01,2
70,Entry short,2001-08-22,V0 SHORT,74.33,1,74.33,-1.19,-1.60,0,0.61,0.82,-1.19,-1.60,-10.92,-0.01,2
71,Exit short,2001-09-06,TARGET,70.81,1,73.12,2.31,3.16,0,2.31,3.16,-0.85,-1.16,-8.61,-0.01,4
71,Entry short,2001-08-30,V0 SHORT,73.12,1,73.12,2.31,3.16,0,2.31,3.16,-0.85,-1.16,-8.61,-0.01,4
72,Exit short,2001-09-10,STOP,69.92,1,68.57,-1.35,-1.97,0,0,0.00,-1.35,-1.97,-9.96,-0.01,0
72,Entry short,2001-09-10,V0 SHORT,68.57,1,68.57,-1.35,-1.97,0,0,0.00,-1.35,-1.97,-9.96,-0.01,0
73,Exit short,2001-09-21,STOP,61.98,1,60.11,-1.87,-3.11,0,0.16,0.27,-1.87,-3.11,-11.83,-0.01,0
73,Entry short,2001-09-21,V0 SHORT,60.11,1,60.11,-1.87,-3.11,0,0.16,0.27,-1.87,-3.11,-11.83,-0.01,0
74,Exit short,2001-09-28,STOP,65.81,1,63.74,-2.07,-3.25,0,0.43,0.67,-2.07,-3.25,-13.9,-0.01,4
74,Entry short,2001-09-24,V0 SHORT,63.74,1,63.74,-2.07,-3.25,0,0.43,0.67,-2.07,-3.25,-13.9,-0.01,4
75,Exit long,2001-10-17,TARGET,70.98,1,66.85,4.13,6.18,0,4.13,6.18,-0.16,-0.24,-9.77,-0.01,10
75,Entry long,2001-10-03,V0 LONG,66.85,1,66.85,4.13,6.18,0,4.13,6.18,-0.16,-0.24,-9.77,-0.01,10
76,Exit short,2001-10-22,STOP,70,1,68.38,-1.62,-2.37,0,0.63,0.92,-1.62,-2.37,-11.39,-0.01,1
76,Entry short,2001-10-19,V0 SHORT,68.38,1,68.38,-1.62,-2.37,0,0.63,0.92,-1.62,-2.37,-11.39,-0.01,1
77,Exit long,2001-10-29,STOP,68.7,1,70.27,-1.57,-2.23,0,1.17,1.67,-1.57,-2.23,-12.96,-0.01,1
77,Entry long,2001-10-26,V0 LONG,70.27,1,70.27,-1.57,-2.23,0,1.17,1.67,-1.57,-2.23,-12.96,-0.01,1
78,Exit short,2001-11-02,STOP,69.89,1,68.32,-1.57,-2.30,0,0.77,1.13,-1.57,-2.30,-14.53,-0.01,2
78,Entry short,2001-10-31,V0 SHORT,68.32,1,68.32,-1.57,-2.30,0,0.77,1.13,-1.57,-2.30,-14.53,-0.01,2
79,Exit long,2001-11-14,TARGET,73.6,1,70.52,3.08,4.37,0,3.08,4.37,-0.32,-0.45,-11.45,-0.01,6
79,Entry long,2001-11-06,V0 LONG,70.52,1,70.52,3.08,4.37,0,3.08,4.37,-0.32,-0.45,-11.45,-0.01,6
80,Exit short,2001-12-05,STOP,74.96,1,73.55,-1.41,-1.92,0,1.33,1.81,-1.41,-1.92,-12.86,-0.01,12
80,Entry short,2001-11-16,V0 SHORT,73.55,1,73.55,-1.41,-1.92,0,1.33,1.81,-1.41,-1.92,-12.86,-0.01,12
81,Exit short,2001-12-13,TARGET,71.68,1,74.04,2.36,3.19,0,2.36,3.19,-0.34,-0.46,-10.5,-0.01,3
81,Entry short,2001-12-10,V0 SHORT,74.04,1,74.04,2.36,3.19,0,2.36,3.19,-0.34,-0.46,-10.5,-0.01,3
82,Exit long,2002-01-04,TARGET,75.59,1,73.26,2.33,3.18,0,2.33,3.18,-0.4,-0.55,-8.17,-0.01,11
82,Entry long,2001-12-18,V0 LONG,73.26,1,73.26,2.33,3.18,0,2.33,3.18,-0.4,-0.55,-8.17,-0.01,11
83,Exit short,2002-01-22,TARGET,72.18,1,74.19,2.01,2.71,0,2.01,2.71,-0.42,-0.57,-6.16,-0.01,7
83,Entry short,2002-01-10,V0 SHORT,74.19,1,74.19,2.01,2.71,0,2.01,2.71,-0.42,-0.57,-6.16,-0.01,7
84,Exit long,2002-01-29,STOP,71.57,1,72.54,-0.97,-1.34,0,0.69,0.95,-0.97,-1.34,-7.13,-0.01,2
84,Entry long,2002-01-25,V0 LONG,72.54,1,72.54,-0.97,-1.34,0,0.69,0.95,-0.97,-1.34,-7.13,-0.01,2
85,Exit long,2002-02-04,STOP,71.31,1,72.52,-1.21,-1.67,0,0.14,0.19,-1.21,-1.67,-8.34,-0.01,1
85,Entry long,2002-02-01,V0 LONG,72.52,1,72.52,-1.21,-1.67,0,0.14,0.19,-1.21,-1.67,-8.34,-0.01,1
86,Exit short,2002-02-08,STOP,70.95,1,69.72,-1.23,-1.76,0,0.46,0.66,-1.23,-1.76,-9.57,-0.01,1
86,Entry short,2002-02-07,V0 SHORT,69.72,1,69.72,-1.23,-1.76,0,0.46,0.66,-1.23,-1.76,-9.57,-0.01,1
87,Exit long,2002-02-19,STOP,69.9,1,71.16,-1.26,-1.77,0,1.29,1.81,-1.26,-1.77,-10.83,-0.01,4
87,Entry long,2002-02-12,V0 LONG,71.16,1,71.16,-1.26,-1.77,0,1.29,1.81,-1.26,-1.77,-10.83,-0.01,4
88,Exit short,2002-02-25,STOP,70.75,1,69.48,-1.27,-1.83,0,0.3,0.43,-1.27,-1.83,-12.1,-0.01,1
88,Entry short,2002-02-22,V0 SHORT,69.48,1,69.48,-1.27,-1.83,0,0.3,0.43,-1.27,-1.83,-12.1,-0.01,1
89,Exit long,2002-03-19,TARGET,75.62,1,73.04,2.58,3.53,0,2.58,3.53,-0.16,-0.22,-9.52,-0.01,11
89,Entry long,2002-03-04,V0 LONG,73.04,1,73.04,2.58,3.53,0,2.58,3.53,-0.16,-0.22,-9.52,-0.01,11
90,Exit short,2002-04-08,TARGET,71.59,1,74.15,2.56,3.45,0,2.56,3.45,-0.41,-0.55,-6.96,-0.01,11
90,Entry short,2002-03-21,V0 SHORT,74.15,1,74.15,2.56,3.45,0,2.56,3.45,-0.41,-0.55,-6.96,-0.01,11
91,Exit short,2002-04-25,TARGET,70.05,1,72.09,2.04,2.83,0,2.04,2.83,-1.01,-1.40,-4.92,0.00,11
91,Entry short,2002-04-10,V0 SHORT,72.09,1,72.09,2.04,2.83,0,2.04,2.83,-1.01,-1.40,-4.92,0.00,11
92,Exit long,2002-05-03,STOP,68.99,1,70.16,-1.17,-1.67,0,0.53,0.76,-1.17,-1.67,-6.09,-0.01,1
92,Entry long,2002-05-02,V0 LONG,70.16,1,70.16,-1.17,-1.67,0,0.53,0.76,-1.17,-1.67,-6.09,-0.01,1
93,Exit short,2002-05-08,STOP,70.04,1,68.85,-1.19,-1.73,0,0.17,0.25,-1.19,-1.73,-7.28,-0.01,0
93,Entry short,2002-05-08,V0 SHORT,68.85,1,68.85,-1.19,-1.73,0,0.17,0.25,-1.19,-1.73,-7.28,-0.01,0
94,Exit short,2002-05-14,STOP,70.72,1,69.44,-1.28,-1.84,0,1.53,2.20,-1.28,-1.84,-8.56,-0.01,2
94,Entry short,2002-05-10,V0 SHORT,69.44,1,69.44,-1.28,-1.84,0,1.53,2.20,-1.28,-1.84,-8.56,-0.01,2
95,Exit long,2002-05-28,STOP,69.54,1,70.73,-1.19,-1.68,0,0.14,0.20,-1.19,-1.68,-9.75,-0.01,1
95,Entry long,2002-05-24,V0 LONG,70.73,1,70.73,-1.19,-1.68,0,0.14,0.20,-1.19,-1.68,-9.75,-0.01,1
96,Exit long,2002-06-03,STOP,67.94,1,69.07,-1.13,-1.64,0,0.75,1.09,-1.13,-1.64,-10.88,-0.01,1
96,Entry long,2002-05-31,V0 LONG,69.07,1,69.07,-1.13,-1.64,0,0.75,1.09,-1.13,-1.64,-10.88,-0.01,1
97,Exit long,2002-06-14,STOP,64.44,1,65.68,-1.24,-1.89,0,0.56,0.85,-1.24,-1.89,-12.12,-0.01,1
97,Entry long,2002-06-13,V0 LONG,65.68,1,65.68,-1.24,-1.89,0,0.56,0.85,-1.24,-1.89,-12.12,-0.01,1
98,Exit long,2002-06-20,STOP,65.26,1,66.56,-1.3,-1.95,0,0.6,0.90,-1.3,-1.95,-13.42,-0.01,1
98,Entry long,2002-06-19,V0 LONG,66.56,1,66.56,-1.3,-1.95,0,0.6,0.90,-1.3,-1.95,-13.42,-0.01,1
