time,open,high,low,close,Session VWAP,EMA 9,EMA 20,Long Fast-Alpha Signal,Short Fast-Alpha Signal
1763489400,658.52428336,658.97058585,658.21683053,658.3259267,654.8665171979846,657.4482974004538,656.4354042516079,1,0
1763489700,658.3854337,658.63337953,657.81019938,658.58379036,654.9157842511916,657.6753959923631,656.6400124524072,0,0
1763490000,658.52428336,658.77222919,657.65151405,658.59370819,654.943929881699,657.8590584318905,656.8260787131303,0,0
1763490300,658.62346169,658.92099669,657.81019938,657.84987071,654.9745877294994,657.8572208875124,656.9235827128322,0,0
1763490600,657.91929554,659.15902468,657.91929554,658.91107885,655.0089249686068,658.0679924800099,657.1128680592291,0,0
1763490900,658.91107885,659.13918901,657.66143188,658.56395469,655.0475585707616,658.1671849220079,657.2510667859691,0,0
1763491200,658.58379036,659.65491634,658.02839171,658.42510503,655.1309440336684,658.2187689436063,657.3628799520673,0,0
1763491500,658.42510503,658.98050368,658.12757004,658.91107885,655.1845370672276,658.357230924885,657.5103274661561,0,0
1763491800,658.92099669,659.46647751,658.64329736,658.99042152,655.2172596266817,658.483869043908,657.6512888046175,0,0
1763492100,658.97058585,659.00033935,657.26471856,657.56225355,655.2669481554917,658.2995459451264,657.6428092565586,0,0
1763492400,657.63167838,658.76727027,657.42340389,657.57217138,655.3053460230823,658.1540710321011,657.6360818397435,0,0
1763492700,657.59200705,658.39435975,657.52258222,658.25650187,655.3278834325174,658.1745571996809,657.6951694616727,0,0
1763493000,658.2961732,658.77718811,657.74077455,658.49452986,655.3520548593982,658.2385517317447,657.7712990234181,0,0
1763493300,658.52428336,658.63337953,657.46307522,658.59370819,655.38049179906,658.3095830233957,657.8496237059497,0,0
1763493600,658.59370819,658.77222919,657.25480072,657.58208922,655.4002711164771,658.1640842627165,657.8241442310974,0,0
1763493900,657.62176055,658.09781654,657.12586889,657.49282872,655.4181342798537,658.0298331541733,657.7925903728976,0,0
1763494200,657.52258222,657.72093888,657.00685489,657.28455422,655.43652175997,657.8807773673386,657.7442059773836,1,0
1763494500,657.33414339,659.21853168,657.19529372,659.14910685,655.4782590145892,658.1344432638709,657.8780060604898,0,0
1763494800,659.11935335,659.49623101,657.76061021,658.00855604,655.5183759792428,658.1092658190968,657.8904393918717,0,0
1763495100,657.98872037,659.38217593,657.98872037,658.66313303,655.5551584600835,658.2200392612774,657.9640292621697,0,0
1763495400,658.65321519,658.78214702,657.75069238,657.84987071,655.5874894934892,658.146005551022,657.9531570191059,0,0
1763495700,657.81019938,659.00033935,657.52258222,658.96066802,655.6170813700184,658.3089380448175,658.0491104477625,0,0
1763496000,658.97058585,659.47639534,658.19699487,658.26542792,655.6733972039569,658.300236019854,658.0697121117851,0,0
1763496300,658.24658403,658.30609103,657.61184271,657.83003504,655.6976335689554,658.2061958238831,658.046885723996,0,0
1763496600,657.75069238,658.04822737,657.36389689,657.73085671,655.7202054750607,658.1111280011065,658.016787722663,0,0
1763496900,657.70110321,658.06806304,657.21512939,657.32422555,655.7433112739502,657.9537475108853,657.9508294205046,0,0
1763497200,657.40356822,658.03830954,656.9473479,657.12586889,655.7571840301863,657.7881717867082,657.8722617509328,0,0
1763497500,657.12586889,657.13578672,656.06466075,656.98206031,655.7736358860714,657.6269494913665,657.7874806613202,0,0
1763497800,656.9473479,657.33414339,656.22334608,656.33244224,655.7824926437286,657.3680480410932,657.6489055735753,0,0
1763498100,656.37707249,657.27463639,656.20351041,656.92751223,655.7952460962885,657.2799408788745,657.5802014456158,0,0
1763498400,656.92751223,657.09611539,656.15392125,656.21342824,655.8058291248183,657.0666383510996,657.4500325688905,0,0
1763498700,656.21342824,656.47129191,655.44975509,655.47950859,655.8056940621136,656.7492123988798,657.26236361852,0,0
1763499000,655.56876909,656.90767656,655.48942643,655.85638625,655.8149903401146,656.5706471691038,657.1284610119943,0,0
1763499300,655.79687925,656.24318174,654.58690361,654.71583544,655.7704878636265,656.1996848232831,656.8986871479949,0,0
1763562600,655.35057676,656.17375691,654.68608194,655.96548242,655.6084404233333,656.1528443426264,656.8098105072335,0,0
1763562900,655.95556458,656.9473479,655.89109867,656.71923773,656.0811113053389,656.2661230201011,656.8011845284493,0,0
1763563200,656.74899123,657.86970638,656.28285308,657.56225355,656.4164763987758,656.5253491260809,656.8736672924065,0,0
1763563500,657.55233572,658.3259267,657.24488289,658.07798087,656.7513899316389,656.8358754748647,656.9883638236058,0,0
1763563800,658.0878987,659.12927118,657.54241788,659.04992852,657.0432649716254,657.2786860838918,657.1847033185005,0,0
1763564100,659.04001068,660.36900032,658.80198269,660.20039716,657.4963190355529,657.8630282991135,657.4719122557862,0,0
1763564400,660.20039716,660.74587798,659.95245133,660.65760927,657.9858631817043,658.4219444932908,657.7753119714256,0,0
1763564700,660.67546136,660.96407031,660.48801432,660.70620665,658.3078879090343,658.8787969246326,658.0544447979565,0,0
1763565000,660.70620665,661.28144097,660.23015066,661.06324864,658.5694826791491,659.3156872677062,658.3409975448178,0,0
1763565300,661.08308431,661.85667529,661.05333081,661.12275564,658.8267584716458,659.6771009421649,658.6059268872161,0,0
1763565600,661.16242697,661.5591403,660.61694615,661.12275564,658.9494881266079,659.9662318817319,658.8456248636718,1,0
1763565900,661.10291997,661.18226264,660.43842515,660.77563148,659.0634452471287,660.1281118013856,659.0294350176079,0,0
1763566200,660.85001523,661.07316647,660.38883599,660.67645315,659.1361445309584,660.2377800711084,659.1862938873595,0,0
1763566500,660.70620665,660.83513848,660.05162966,660.12105449,659.1826056998018,660.2144349548868,659.2753187066586,0,0
1763566800,660.20039716,660.27973982,659.615245,660.01195833,659.2128236709653,660.1739396299095,659.3454748612626,1,0
1763567100,660.01195833,660.02187616,659.22844951,659.23836735,659.2232290978317,659.9868251739275,659.3352741459042,0,0
1763567400,659.24828518,659.24828518,658.24658403,658.57387253,659.1995348446278,659.704234645142,659.2627597062943,0,0
1763567700,658.53420119,658.56891361,657.15562239,657.51266438,659.1058212434934,659.2659205921136,659.096083960933,0,0
1763568000,657.52258222,658.06806304,657.33414339,657.59200705,659.0149664969745,658.9311378836909,658.9528385408441,0,1
1763568300,657.56225355,657.82011721,656.61014157,656.98701923,658.9276495527706,658.5423141529527,658.7656176540971,0,0
1763568600,656.9771014,657.07627973,656.44153841,656.86800523,658.8639120030048,658.2074523683622,658.584892661326,0,0
1763568900,656.83825173,657.22504722,656.61014157,656.9771014,658.8060097850184,657.9613821746898,658.4317696840568,0,0
1763569200,656.95726573,657.68126755,656.14400341,656.19359258,658.7312960613147,657.6078242557518,658.2186099598609,0,0
1763569500,656.20351041,656.9771014,655.84646842,656.54071674,658.6559483007923,657.3944027526014,658.0588106055885,0,0
1763569800,656.58038807,656.8580874,656.18367475,656.57542915,658.6182024638379,657.2306080320811,657.9175361812468,0,0
1763570100,656.60022374,656.60022374,655.55885126,655.81671492,658.5685268777612,656.9478294096649,657.7174579658899,0,0
1763570400,655.79192034,656.55063457,655.3604946,656.18367475,658.4923612490742,656.794998477732,657.5713833739004,0,0
1763570700,656.17375691,656.62997724,655.60844042,655.91589325,658.4462090797194,656.6191774321856,657.4137176478147,0,0
1763571000,655.87622192,656.5605524,655.60844042,656.38203141,658.4036036126198,656.5717482277485,657.3154618156418,0,0
1763571300,656.41178491,657.14570456,655.93077,657.06735368,658.3681484625093,656.6708693181988,657.2918324693902,0,0
1763571600,657.05644406,657.52258222,655.62827609,655.65802959,658.3095968220209,656.468301372559,657.1362321951626,0,0
1763571900,655.64811176,656.16383908,655.16213793,655.58860476,658.2521807341051,656.2923620500472,656.9888391060995,0,0
1763572200,655.56876909,655.79687925,655.07287744,655.34065893,658.2138728878413,656.1020214260378,656.8318695655186,0,0
1763572500,655.3307411,656.02498942,655.19685035,655.40016593,658.17645858692,655.9616503268303,656.6955168383263,0,0
1763572800,655.45967293,655.99523592,655.16213793,655.45967293,658.150762140676,655.8612548474642,656.5778174184857,0,0
1763573100,655.48942643,656.02498942,654.80509594,655.75720792,658.0950331296605,655.8404454619714,656.4996641329157,0,0
1763573400,655.72745442,655.92581108,654.58690361,654.73567111,658.0309185201336,655.6194905915771,656.3316647973999,0,0
1763573700,654.74558894,654.74558894,653.33725664,653.6843808,657.863437935817,655.2324686332616,656.0795425119333,0,0
1763574000,653.6546273,656.11424991,653.34717447,655.59852259,657.7587806792127,655.3056794246094,656.0337310907968,0,0
1763574300,655.54893343,655.81671492,654.54723228,655.11155699,657.7051206104395,655.2668549376875,655.945904985959,0,0
1763574600,655.0927131,656.24318174,654.98361694,655.97540025,657.6670445928399,655.40856400015,655.9487140587248,0,0
1763574900,655.97540025,656.48120974,655.60844042,655.92581108,657.6345492504483,655.51201341612,655.9465328226557,0,0
1763575200,655.88613975,656.69940207,655.65802959,656.63989507,657.6141197830444,655.737589746896,656.0125673224028,0,0
1763575500,656.61014157,656.75890907,655.71753659,656.55063457,657.5823521922854,655.9001987115169,656.063811822174,0,0
1763575800,656.5605524,657.17049914,656.12416775,656.80849823,657.5636722504875,656.0818586152135,656.134734337205,0,0
1763576100,656.83825173,657.00685489,655.72745442,656.15392125,657.5395042984627,656.0962711421708,656.1365616622331,0,0
1763576400,656.11424991,657.10603323,656.09441425,656.74899123,657.523615935765,656.2268151597367,656.1948882877348,0,0
1763576700,656.75395015,657.02669056,655.51917993,655.58860476,657.4897540139556,656.0991730797894,656.1371469993791,0,0
1763577000,655.57868693,656.29277091,655.40016593,656.22334608,657.4631700405168,656.1240076798315,656.1453564356287,0,0
1763577300,656.22334608,657.87962421,656.09441425,657.17545806,657.449652845195,656.3342977558652,656.2434613522355,0,0
1763577600,657.17545806,657.33414339,655.88613975,656.17375691,657.4311946637296,656.3021895866922,656.2368228339274,0,0
1763577900,656.13408558,656.23326391,655.34065893,655.58860476,657.408120276624,656.1594726213538,656.1750877792676,0,0
1763578200,655.62827609,656.95825751,655.60844042,656.8878409,657.3955121534482,656.305146277083,656.2429690288612,0,0
1763578500,656.86800523,657.53250005,656.7390734,657.08619756,657.3908701514771,656.4613565336664,656.3232765080173,0,0
1763578800,657.06636189,657.32422555,656.27293524,656.49112757,657.3726586027925,656.4673107409332,656.3392623234442,0,0
1763579100,656.49112757,656.7093199,656.06466075,656.34236008,657.3554526396875,656.4423206087465,656.3395573478781,0,0
1763579400,656.32252441,656.40186707,655.78696142,656.39194924,657.3385090423308,656.4322463349972,656.3445470518897,0,0
1763579700,656.37211357,656.5903059,655.54794164,655.82663275,657.3243631411901,656.3111236179977,656.2952218802811,0,0
1763580000,655.81671492,655.94564675,655.26131627,655.50926209,657.3061231812314,656.1507513123981,656.220368566921,0,0
1763580300,655.49934426,655.49934426,654.06125846,654.38854695,657.2484311904163,655.7983104399185,656.0459093653095,0,0
1763580600,654.35879345,654.87452077,654.03150496,654.41830045,657.2118762316414,655.5223084419348,655.8908989924229,0,0
1763580900,654.40838262,654.75550678,653.95216229,654.07117629,657.1798936142476,655.2320820115478,655.7175920683826,0,0
1763581200,654.06125846,654.51747878,653.91249096,654.32903995,657.1509181139717,655.0514735992383,655.585349009489,0,0
1763581500,654.29928645,654.60673928,653.95216229,654.51747878,657.1217000982311,654.9446746353907,655.483647082871,0,0
1763581800,654.51747878,656.06961966,654.51747878,656.00515375,657.0995940740411,655.1567704583125,655.5333143845023,0,0
1763582100,655.97540025,656.5605524,655.35057676,655.82663275,657.0784649381443,655.2907429166501,655.5612494669307,0,0
1763582400,655.81671492,656.33244224,655.57868693,656.19359258,657.0637751359043,655.47131284932,655.6214726205563,0,0
1763582700,656.16383908,656.45145624,656.03490725,656.29277091,657.0548328799297,655.6356044614561,655.6854057909795,0,0
1763583000,656.31260658,656.96718356,656.21342824,656.87792306,657.0508064886288,655.8840681811648,655.7989788642195,0,0
1763583300,656.89775873,658.74247569,656.89775873,658.57387253,657.0709073184539,656.4220290509319,656.0632544514367,0,0
1763583600,658.56395469,658.94083235,657.43332172,657.95896687,657.0950162929768,656.7294166147456,656.2437984912999,1,0
1763583900,657.94904904,658.2664197,657.55233572,658.04822737,657.102884937756,656.9931787657964,656.4156488606999,0,0
1763584200,658.04822737,658.19699487,657.52258222,657.99863821,657.1126529632064,657.1942706546371,656.5664097511094,0,0
1763584500,658.03830954,659.28795651,657.94904904,658.5044477,657.1394769350738,657.4563060637097,656.7509847938609,0,0
1763584800,658.55403686,658.60362603,657.62176055,658.15732354,657.1549980735455,657.5965095589678,656.8849218173027,0,0
1763585100,658.1474057,658.19699487,656.6200594,656.65973074,657.155098188594,657.4091537951742,656.8634750480358,0,0
1763585400,656.47129191,657.83003504,656.36219574,657.56225355,657.1570629154329,657.4397737461394,656.9300253815561,0,0
1763585700,657.55233572,658.12757004,656.9175944,657.22504722,657.1674223069352,657.3968284409115,656.9581226995032,0,0
1763649000,667.39082617,668.32310248,666.94452368,667.79745733,667.6883611633333,659.4769542187291,657.99044028336,0,0
1763649300,667.80737516,668.46195215,667.579265,668.12474582,667.8302365208287,661.2065125389834,658.9556122392305,0,0
1763649600,668.12474582,668.60080181,667.16767492,668.09499232,667.8611543224652,662.5842084951867,659.8260293897799,1,0
1763649900,668.09499232,669.15620046,667.4304975,668.54129481,667.9606844664256,663.7756257581493,660.6560546678961,0,0
1763650200,668.55121264,669.06693997,668.38260948,668.65534989,668.0366202014274,664.7515705845194,661.4178923080965,0,0
1763650500,668.69006231,669.47357112,668.55121264,669.37439279,668.1561705627979,665.6761350256155,662.175654258754,0,0
1763650800,669.38431063,669.86036662,669.12644696,669.38431063,668.2826598715156,666.4177701464924,662.8621929607774,0,0
1763651100,669.42398196,669.42398196,667.579265,667.75778599,668.2796395828857,666.685773315194,663.3284399159414,0,0
1763651400,667.73795033,668.31814357,667.25197651,667.64868983,668.2243747284698,666.8783566181552,663.7398922887089,0,0
1763651700,667.64868983,668.68014447,667.29164784,668.47186998,668.2174301548621,667.1970592905242,664.1905568307367,0,0
1763652000,668.48178781,669.37340101,668.06523882,669.20578963,668.2596590812457,667.5988053584193,664.6681980497142,0,0
1763652300,669.21570746,669.46365329,668.85866547,669.28513229,668.3128722636056,667.9360707447355,665.1079060725986,0,0
1763652600,669.28513229,669.66200995,668.76940497,669.1066113,668.3490710436034,668.1701788557884,665.4887351418749,1,0
1763652900,669.1066113,670.00913411,669.03718647,669.74135262,668.4051619830592,668.4844136086308,665.8937463302678,0,0
1763653200,669.76118828,669.88020228,669.29505013,669.68184562,668.4356742277444,668.7239000109047,666.2545176911947,0,0
1763653500,669.68184562,669.77110612,668.47186998,668.57104831,668.4520688644302,668.6933296707238,666.4751396548904,0,0
1763653800,668.55617156,668.76940497,667.84704649,667.84704649,668.4431869868743,668.524073034579,666.6057974487104,0,0
1763654100,667.84704649,668.10491015,667.22222301,667.24205867,668.4039009861075,668.2676701616632,666.6663937554999,0,0
1763654400,667.25197651,667.29164784,666.13126136,666.18085053,668.296059776694,667.8503062353305,666.6201515435475,0,0
1763654700,666.16101486,666.66682435,665.50643788,665.56594488,668.1693098987656,667.3934339642644,666.5197509089239,0,0
1763655000,665.55602704,665.63041079,664.35596923,664.42539407,668.011374470303,666.7998259854115,666.320288352836,0,0
1763655300,664.4353119,664.45514757,662.66001977,662.95755477,667.6461739208106,666.0313717423293,666.0000280116135,0,0
1763655600,662.9377191,663.60221392,662.0937115,662.52117011,667.3651826478417,665.3293314158634,665.6687082114598,0,0
1763655900,662.49141661,663.86007758,661.93601795,662.39223828,667.029789870133,664.7419127886907,665.3566634560827,0,0
1763656200,662.42199178,662.67985544,661.19218047,661.53930463,666.7805374211221,664.1013911569526,664.9931054726463,0,0
1763656500,661.5591403,661.67815429,659.32762784,660.31941116,666.4544382508511,663.344995157562,664.5479917285847,0,0
1763656800,660.32932899,660.33924682,658.67305086,658.97554477,665.9965244763592,662.4711050800496,664.0172824944339,0,0
1763657100,658.96066802,659.793766,658.1771592,659.05984635,665.6084228222792,661.7888533340397,663.5451457187735,0,1
1763657400,659.08959985,660.31941116,657.11595106,657.48291088,665.1351476679046,660.9276648432317,662.9677900198427,0,0
1763657700,657.48291088,657.52258222,653.97199796,654.75550678,664.3881676666596,659.6932332305854,662.1856678065244,0,0
1763658000,654.77534244,656.87792306,654.15051896,656.18367475,663.7069689886765,658.9913215344683,661.6140494201887,0,0
1763658300,656.17375691,656.41178491,653.67446297,654.79517811,663.3090916794193,658.1520928495746,660.9646331049327,0,0
1763658600,654.80509594,654.95386344,652.65292616,654.10092979,662.8411927682886,657.3418602376597,660.3109470749391,0,0
1763658900,654.06125846,654.06125846,651.79007467,652.54382999,662.2919121366933,656.3822541881277,659.5712216382783,0,0
1763659200,652.53391216,653.8033948,651.20492252,652.78185799,661.8064857234076,655.6621749485022,658.9246155765375,0,0
1763659500,652.76202232,653.99183363,651.72064984,653.16865348,661.3956945414391,655.1634706548017,658.3764287102006,0,0
1763659800,653.15873564,654.12076546,651.79007467,652.067774,661.1048340097715,654.5443313238413,657.7756044520862,0,0
1763660100,652.07769183,653.00996815,650.06437171,652.77194015,660.7124983807317,654.189853089073,657.2990649947446,0,0
1763660400,652.74218665,653.13889998,650.84788053,650.86771619,660.4582081285866,653.5254257092585,656.6865555847689,0,0
1763660700,650.88755186,651.19500469,650.10404304,650.49083854,660.1538912923279,652.9185082754068,656.0964872947909,0,0
1763661000,650.5106742,652.246295,650.29248187,650.75862003,659.923881366421,652.4865306263255,655.5881189838584,0,0
1763661300,650.7487022,652.47440516,650.5404277,651.86941734,659.7519642333947,652.3631079690604,655.2339569225386,0,0
1763661600,651.86941734,653.36701014,651.32393652,652.98021465,659.5925246516564,652.4865293052483,655.0193148013444,0,0
1763661900,653.03972165,654.57698578,652.74218665,654.54723228,659.469884689377,652.8986699001986,654.9743545612164,0,0
1763662200,654.49764312,656.41178491,653.93232663,656.38203141,659.3913650607769,653.5953422021588,655.1084190230054,0,0
1763662500,656.38203141,656.52088107,653.90257313,654.73567111,659.2771914661023,653.8234079837271,655.0729192217667,0,0
1763662800,654.73567111,655.41008376,653.57528464,653.6546273,659.188113955487,653.7896518469817,654.9378438006461,0,0
1763663100,653.66454513,654.50756095,653.33725664,654.13068329,659.116618731167,653.8578581355853,654.8609713710607,0,0
1763663400,654.07117629,654.57698578,652.305802,653.31742097,659.0363379899884,653.7497707024683,654.7139665709597,0,0
1763663700,653.33725664,653.43643497,651.44295052,651.72064984,658.9260490101672,653.3439465299746,654.4288887870588,0,0
1763664000,651.69089634,651.81982817,650.85779836,650.92722319,658.8500975541298,652.8606018619796,654.0953968254341,0,0
1763664300,650.92722319,651.00656586,650.13379654,650.24289271,658.7708824118515,652.3370600315836,653.7284916715832,0,0
1763664600,650.24289271,650.24289271,648.75521774,648.99324574,658.6324979481038,651.6682971732669,653.2775158685753,0,0
1763664900,648.9833279,650.46108504,648.74529991,649.68749405,658.5033306357614,651.2721365486135,652.9356090287109,0,0
1763665200,649.64782272,650.21313921,648.82464257,649.03291707,658.4036743388483,650.8242926528908,652.5639240802623,0,0
1763665500,649.02299923,649.98502905,648.47751841,649.87593288,658.2849311743214,650.6346206983127,652.3079249183326,0,0
1763665800,649.81642588,650.46108504,649.1618489,649.99494688,658.1783631476615,650.5066859346501,652.0876412956342,0,0
1763666100,649.93543988,651.19500469,649.48913739,650.33215321,658.1121922591594,650.4717793897202,651.9204519541452,0,0
1763666400,650.35198887,651.16525119,649.86601505,649.96519338,658.0507649035375,650.3704621877761,651.7342368518456,0,0
1763666700,649.99494688,652.13719883,649.83626155,651.61155368,658.0030705351838,650.6186804862209,651.7225527402412,0,0
1763667000,651.55204668,651.58180018,649.97511121,650.46108504,657.9512747241731,650.5871613969767,651.6024129592658,0,0
1763667300,650.49083854,651.22475819,650.07428954,650.24289271,657.8861607874072,650.5183076595814,651.4729348402882,0,0
1763667600,650.26272837,651.37352568,649.82634372,651.22475819,657.8182804952257,650.6595977656651,651.4492989688322,0,0
1763667900,651.20492252,651.36360785,649.91560422,650.37182454,657.7726007367515,650.6020431205321,651.3466823565625,0,0
1763668200,650.40157804,651.66114284,650.22305704,651.37352568,657.7186261807652,650.7563396324257,651.3492388635566,0,0
1763668500,651.37352568,652.84136498,651.15533335,652.70251532,657.6617089383997,651.1455747699406,651.4781223355989,0,0
1763668800,652.71243315,652.72235099,650.60985253,650.8082092,657.5455376837338,651.0781016559524,651.4143210845895,0,0
1763669100,650.76853786,651.70081418,650.66935953,650.91730536,657.4752028038204,651.0459423967619,651.3669862536761,0,0
1763669400,650.93714103,651.11566202,650.34207104,650.89746969,657.3903348991837,651.0162478554096,651.3222703904689,0,0
1763669700,650.87763403,651.72064984,650.63960603,651.28426519,657.3337581515138,651.0698513223276,651.3186508475671,0,0
1763670000,651.28426519,652.127281,650.55034553,650.60985253,657.266049274633,650.9778515638621,651.2511462458941,0,0
1763670300,650.60985253,650.92722319,649.95527555,650.79829136,657.1919470095058,650.9419395230897,651.2080172091423,0,0
1763670600,650.8082092,651.16525119,649.70732972,649.72716539,657.1151052504003,650.6989846964717,651.0669837025573,0,0
1763670900,649.71724755,649.84617938,648.38825791,648.55686108,656.9636392842306,650.2705599731773,650.8279244051708,0,0
1763671200,648.58661458,648.90398524,647.76343443,647.98162676,656.8008417081724,649.8127733305419,650.5568484389642,0,0
1763671500,648.00146242,648.26924392,646.65263712,646.66255495,656.6127413819778,649.1827296544335,650.1859633447771,0,0
1763671800,646.66255495,648.41801141,646.61296579,647.62458476,656.432782118571,648.8711006755468,649.9420225271792,0,0
1763672100,647.62458476,648.58661458,646.53362312,647.14852878,656.0310837923711,648.5265862964375,649.6759755036384,0,0
1763735400,649.66765839,651.03631936,648.9535744,650.06437171,650.0180884900001,648.83414337915,649.71296561853,0,0
1763735700,650.07428954,650.8082092,649.1618489,649.2213559,649.9128374232621,648.91158588332,649.6661456453367,0,0
1763736000,649.23127373,650.5999347,648.66595724,648.9238209,649.7971909195298,648.914032886656,649.5954480505427,0,0
1763736300,648.9238209,650.06437171,647.78327009,649.31061639,649.5987155530033,648.9933495873247,649.568321225729,0,1
1763736600,649.26102723,651.07599069,648.8643139,650.72886653,649.6908460692853,649.3404529758598,649.6788493499454,0,0
1763736900,650.73878436,650.7784557,648.94365657,649.18168456,649.6856566103132,649.3086992926878,649.6315003223316,0,0
1763737200,649.24119156,650.32223537,647.79318793,648.52710758,649.5649521204926,649.1523809501502,649.5263200611572,0,0
1763737500,648.62628591,650.17346788,648.17998342,648.96349224,649.5237941965573,649.1146032081202,649.4727174115231,0,1
1763737800,648.93373874,648.93373874,647.86261276,648.36842225,649.39881413543,648.9653670164962,649.367546443759,0,0
1763738100,648.35850442,649.06267057,647.26754277,648.90398524,649.3000320843166,648.9530906611969,649.3233977576867,0,0
1763738400,648.8940674,649.72716539,646.97992561,649.71724755,649.2595469671896,649.1059220389576,649.3609072617165,0,0
1763738700,649.72716539,650.55034553,647.35680327,647.6940096,649.2111083456675,648.823539551166,649.2021551034578,0,0
1763739000,647.6940096,648.68579291,647.15844661,647.35680327,649.1379645846607,648.5301922949328,649.0264073097952,0,0
1763739300,647.3369676,647.37663894,645.50216848,646.06748497,648.8454265036754,648.0376508299463,648.7446051821956,0,0
1763739600,646.0774028,647.94195542,645.59142898,647.47581727,648.6820658140385,647.9252841179571,648.623768238177,0,1
1763739900,647.50557077,648.94365657,647.01959694,648.65603941,648.6643272076672,648.0714351763656,648.6268416831125,0,0
1763740200,648.62628591,648.9833279,647.28737844,648.80480691,648.6573575328283,648.2181095230925,648.6437907523399,0,0
1763740500,648.72546424,649.0130814,647.35680327,647.3667211,648.6474129557049,648.0478318384739,648.5221650711646,0,0
1763740800,647.35680327,647.93203759,646.1071563,646.54354096,648.6035353141692,647.7469736627792,648.3337246796251,0,0
1763741100,646.50386962,647.55515993,645.73027864,647.50557077,648.547720962733,647.6986930842234,648.2548528787084,0,1
1763741400,647.5154886,648.42792925,647.07910394,647.92211976,648.5332629756957,647.7433784193787,648.22316401026,0,0
1763741700,647.88244843,648.65603941,646.64271929,646.92041861,648.510885660984,647.5787864575029,648.099093019759,0,0
1763742000,646.85099378,649.58831572,646.76173328,649.41971256,648.5132891178325,647.9469716780023,648.2248663093058,0,0
1763742300,649.36020556,650.55927158,649.14201323,650.53050987,648.5512903766406,648.4636793164019,648.4444514103243,0,0
1763742600,650.53050987,650.95697669,649.87593288,650.41149587,648.6221553107401,648.8532426271215,648.6317889779125,1,0
1763742900,650.4214137,651.94876,650.31231754,651.57188235,648.7262875378401,649.3969705716972,648.9117978704923,0,0
1763743200,651.55204668,652.26613066,651.53221101,651.95371892,648.7909197786174,649.9083202413578,649.2015046371121,0,0
1763743500,651.94876,652.73226882,651.29418302,652.20662367,648.8570375233223,650.3679809270863,649.4877064497681,0,0
1763743800,652.246295,653.6843808,651.9785135,653.30750314,649.034732778162,650.955885369669,649.8514966107425,0,0
1763744100,653.32733881,655.26131627,653.29758531,655.2117271,649.2587638938832,651.8070537157352,650.3619947525766,0,0
1763744400,655.20180927,655.42991943,653.96208013,654.84476727,649.4764475961897,652.4145964265881,650.7889254685217,0,0
1763744700,654.89435644,655.71753659,654.45797178,655.51422101,649.631546690899,653.0345213432705,651.2389536153291,0,0
1763745000,655.52909776,655.75720792,654.79517811,655.11254877,649.7840422284311,653.4501268286164,651.6078674395835,0,0
1763745300,655.14230227,655.32082326,654.35879345,654.45797178,649.875690520717,653.6516958188931,651.8793059481947,0,0
1763745600,654.44309503,655.51917993,654.04142279,655.38033026,649.9791508299742,653.9974227071145,652.2127368350333,0,0
1763745900,655.38033026,655.54893343,654.32903995,654.95882236,650.0359724451822,654.1897026376917,652.4742687897921,0,0
1763746200,655.04312394,655.62827609,654.86460294,655.3307411,650.1035209304943,654.4179103301533,652.7463137717166,0,0
1763746500,655.34065893,656.07457858,654.95386344,655.20180927,650.1679875844501,654.5746901181226,652.9801704858388,0,0
1763746800,655.23156277,655.88613975,654.72575328,655.72745442,650.2432239522029,654.8052429784981,653.2418165748065,0,0
1763747100,655.72745442,656.01507158,655.0034526,655.71753659,650.2999853397035,654.9877017007984,653.4775994333963,0,0
1763747400,655.70761876,655.70761876,654.28936862,655.0332061,650.3389011210278,654.9968025806387,653.6257524492634,0,0
1763747700,655.0629596,655.57868693,654.31912212,654.77534244,650.3906903210727,654.952510552511,653.7352372102858,0,0
1763748000,654.76542461,655.0332061,653.07939298,653.15873564,650.4409002385429,654.5937555700087,653.6803322988301,0,0
1763748300,653.13889998,653.46618847,652.57358349,653.00005031,650.5023983034582,654.275014518007,653.6155435379891,0,0
1763748600,653.02980381,653.02980381,652.067774,652.13719883,650.5434072092972,653.8474513804056,653.4747488038948,0,0
1763748900,652.13719883,652.33059658,651.49253968,651.94876,650.5633802962294,653.4677131043245,653.3294165368573,0,0
1763749200,652.0380205,653.00005031,651.87933517,652.25125391,650.5827659246813,653.2244212654596,653.2267343819185,0,0
1763749500,652.2165415,653.01988598,651.99834917,652.95046115,650.5966278517799,653.1696292423677,653.2004226455454,0,0
1763749800,652.88103632,654.36871129,652.59341916,653.99183363,650.6497342754254,653.3340701198941,653.2757951202553,0,0
1763750100,654.03150496,655.3604946,653.84306613,655.16213793,650.6908410243227,653.6996836819153,653.4554468164215,0,0
1763750400,655.1224666,655.43983726,654.57698578,655.29106976,650.7302851906941,654.0179608975322,653.6302680491433,0,0
1763750700,655.4200016,658.09781654,654.86460294,657.55233572,650.9530500069192,654.7248358620258,654.0037983035106,0,0
1763751000,657.62176055,658.62346169,656.81841607,657.02669056,651.1457551867459,655.1852068016207,654.2916928041286,0,0
1763751300,657.03660839,657.68126755,656.21342824,656.77874473,651.225875325033,655.5039143872965,654.5285548923068,0,0
1763751600,656.7985804,657.80028154,656.69940207,657.65151405,651.3129680444015,655.9334343198371,654.8259795739918,0,0
1763751900,657.67134971,658.5044477,657.40356822,658.21683053,651.461210850096,656.3901135618697,655.1489177602783,0,0
